Protein.Group	Protein.Names	Genes	First.Protein.Description	N.Sequences	N.Proteotypic.Sequences	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj2.mzML
P60472	UPPS_ECOLI	ispU	Ditrans,polycis-undecaprenyl-diphosphate synthase ((2E,6E)-farnesyl-diphosphate specific)	4	4	5.73808e+06	5.288e+06	5.29556e+06	5.11317e+06	5.58216e+06	5.39327e+06
P60546	KGUA_ECOLI	gmk	Guanylate kinase	6	6	4.78806e+07	4.37981e+07	4.53183e+07	4.50058e+07	4.5006e+07	4.46037e+07
P60560	GUAC_ECOLI	guaC	GMP reductase	6	6	9.05596e+06	1.00747e+07	9.65148e+06	9.55487e+06	1.02345e+07	9.78029e+06
P60595	HIS5_ECOLI	hisH	Imidazole glycerol phosphate synthase subunit HisH	2	2	6.27821e+06	6.44464e+06	6.4174e+06	5.76385e+06	6.55886e+06	6.41799e+06
P60624	RL24_ECOLI	rplX	50S ribosomal protein L24	7	7	8.42913e+08	8.44896e+08	7.9048e+08	7.64586e+08	8.19337e+08	7.80352e+08
P60651	SPEB_ECOLI	speB	Agmatinase	5	5	8.90578e+07	8.96655e+07	9.42252e+07	9.28228e+07	9.05861e+07	9.05624e+07
P60664	HIS6_ECOLI	hisF	Imidazole glycerol phosphate synthase subunit HisF	9	9	5.9303e+06	6.55205e+06	5.93364e+06	5.9731e+06	5.93532e+06	5.95266e+06
P60716	LIPA_ECOLI	lipA	Lipoyl synthase	11	11	6.37394e+07	6.42108e+07	6.6306e+07	6.59937e+07	6.35571e+07	6.61935e+07
P60720	LIPB_ECOLI	lipB	Octanoyltransferase	2	2	1.30365e+06	1.54851e+06	1.21634e+06	1.36077e+06	1.57014e+06	1.36354e+06
P60723	RL4_ECOLI	rplD	50S ribosomal protein L4	14	14	9.67773e+08	9.54475e+08	9.559e+08	9.66291e+08	9.57354e+08	9.45689e+08
P60752	MSBA_ECOLI	msbA	Lipid A export ATP-binding/permease protein MsbA	10	10	1.16264e+07	1.16255e+07	1.10828e+07	1.21116e+07	1.11261e+07	1.18372e+07
P60757	HIS1_ECOLI	hisG	ATP phosphoribosyltransferase	4	4	9.64359e+06	1.04518e+07	9.41272e+06	1.07944e+07	1.07607e+07	1.00115e+07
P60785	LEPA_ECOLI	lepA	Elongation factor 4	17	17	2.70074e+07	2.8445e+07	2.7133e+07	2.677e+07	2.83213e+07	2.66055e+07
P60869	YBJL_ECOLI	ybjL	Putative transport protein YbjL	1	1	425584	527058		414379	369661	514860
P60906	SYH_ECOLI	hisS	Histidine--tRNA ligase	21	21	8.46656e+07	8.47514e+07	8.28058e+07	8.3141e+07	8.38861e+07	8.25992e+07
P60955	LGT_ECOLI	lgt	Prolipoprotein diacylglyceryl transferase	3	3		973529	1.52945e+06	1.11918e+06	1.20036e+06	
P61175	RL22_ECOLI	rplV	50S ribosomal protein L22	11	11	8.14667e+08	8.16649e+08	8.48894e+08	8.13578e+08	7.98759e+08	8.30397e+08
P61316	LOLA_ECOLI	lolA	Outer-membrane lipoprotein carrier protein	11	11	3.9461e+07	3.85281e+07	4.07569e+07	3.93054e+07	3.8692e+07	4.04114e+07
P61320	LOLB_ECOLI	lolB	Outer-membrane lipoprotein LolB	10	10	1.42541e+07	1.50495e+07	1.64287e+07	1.59305e+07	1.55274e+07	1.62141e+07
P61517	CAN_ECOLI	can	Carbonic anhydrase 2	8	8	6.05935e+07	6.41967e+07	6.54154e+07	6.48064e+07	6.34515e+07	6.39697e+07
P61626ups|LYSC_HUMAN_UPS	Lysozyme	Lysozyme		1	1			8.27928e+06	6.2671e+06		9.04157e+06
P61714	RISB_ECOLI	ribE	6,7-dimethyl-8-ribityllumazine synthase	10	10	1.94345e+08	1.87133e+08	2.03707e+08	2.03092e+08	1.91411e+08	2.0238e+08
P61887	RMLA2_ECOLI	rmlA2	Glucose-1-phosphate thymidylyltransferase 2	3	3	3.87105e+06	3.91684e+06	3.68908e+06	3.72428e+06	3.93857e+06	3.6081e+06
P61889	MDH_ECOLI	mdh	Malate dehydrogenase	15	15	9.36362e+07	9.27314e+07	9.22351e+07	9.2475e+07	9.00259e+07	9.29525e+07
P61949	FLAV_ECOLI	fldA	Flavodoxin-1	6	6	1.41241e+08	1.32984e+08	1.24492e+08	1.26115e+08	1.31996e+08	1.27651e+08
P62399	RL5_ECOLI	rplE	50S ribosomal protein L5	19	19	1.2036e+09	1.19722e+09	1.24481e+09	1.24648e+09	1.22612e+09	1.22169e+09
P62517	OPGH_ECOLI	mdoH	Glucans biosynthesis glucosyltransferase H	2	2		2.93344e+06	2.61863e+06	2.83179e+06	3.26789e+06	
P62556	SOPA_ECOLI	sopA	Protein SopA	7	7	2.08988e+07	2.06257e+07	1.96997e+07	1.91292e+07	1.93851e+07	2.02706e+07
P62558	SOPB_ECOLI	sopB	Protein SopB	10	10	2.0902e+07	2.21543e+07	2.22539e+07	2.15641e+07	2.16456e+07	2.1949e+07
P62601	TREF_ECOLI	treF	Cytoplasmic trehalase	2	2	285816		550820	355775	377464	297005
P62615	ISPE_ECOLI	ispE	4-diphosphocytidyl-2-C-methyl-D-erythritol kinase	3	3	5.99957e+06	6.5367e+06	6.60489e+06	6.62841e+06	6.48904e+06	6.85714e+06
P62617	ISPF_ECOLI	ispF	2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase	2	2	8.73614e+06	8.63628e+06	9.29997e+06	8.04686e+06	9.87676e+06	9.19836e+06
P62620	ISPG_ECOLI	ispG	4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase	20	20	2.67048e+07	2.79032e+07	2.67139e+07	2.72129e+07	2.77265e+07	2.66775e+07
P62623	ISPH_ECOLI	ispH	4-hydroxy-3-methylbut-2-enyl diphosphate reductase	9	9	7.53996e+06	7.83128e+06	7.34561e+06	7.17536e+06	7.70259e+06	7.48216e+06
P62672	APAG_ECOLI	apaG	Protein ApaG	2	2	4.41466e+06	4.65427e+06	4.84223e+06	4.99498e+06	4.93858e+06	4.76733e+06
P62707	GPMA_ECOLI	gpmA	2,3-bisphosphoglycerate-dependent phosphoglycerate mutase	17	17	1.98125e+08	1.95404e+08	1.91585e+08	1.92988e+08	1.98378e+08	1.9404e+08
P62768	YAEH_ECOLI	yaeH	UPF0325 protein YaeH	13	13	2.8088e+07	2.80235e+07	2.78942e+07	2.81453e+07	2.80708e+07	2.74876e+07
P62988ups|UBIQ_HUMAN_UPS	Ubiquitin	Ubiquitin		1	1	325247	337438	513539	434503	363303	590636
P63020	NFUA_ECOLI	nfuA	Fe/S biogenesis protein NfuA	6	6	6.57987e+07	6.39287e+07	5.71934e+07	6.0007e+07	5.85172e+07	6.45485e+07
P63165ups|SUMO1_HUMAN_UPS	Small	Small		2	2				1.6038e+07		
P63177	RLMB_ECOLI	rlmB	23S rRNA (guanosine-2'-O-)-methyltransferase RlmB	7	7	2.16905e+07	2.20156e+07	2.26358e+07	2.1192e+07	2.22262e+07	2.08065e+07
P63183	KUP_ECOLI	kup	Low affinity potassium transport system protein kup	2	2	1.85045e+06	1.65181e+06		1.63378e+06	1.5215e+06	1.58705e+06
P63204	GADE_ECOLI	gadE	Transcriptional regulator GadE	1	1		3.35365e+07			3.85597e+07	
P63224	GMHA_ECOLI	gmhA	Phosphoheptose isomerase	10	10	1.76206e+08	1.79664e+08	1.80204e+08	1.75267e+08	1.75966e+08	1.73484e+08
P63228	GMHB_ECOLI	gmhB	D,D-heptose 1,7-bisphosphate phosphatase	3	3	1.18279e+07	1.26569e+07	1.34574e+07	1.13635e+07	1.26858e+07	1.17808e+07
P63235	GADC_ECOLI	gadC	Probable glutamate/gamma-aminobutyrate antiporter	3	3	2.26134e+07	2.37991e+07	2.3052e+07	2.33907e+07	2.29557e+07	2.29974e+07
P63284	CLPB_ECOLI	clpB	Chaperone protein ClpB	52	52	5.71463e+07	5.59799e+07	5.65841e+07	5.74872e+07	5.4871e+07	5.76112e+07
P63386	MLAF_ECOLI	mlaF	Probable phospholipid import ATP-binding protein MlaF	2	2	3.16911e+06	3.21447e+06	3.52735e+06	3.3062e+06	3.21726e+06	3.25762e+06
P63389	YHES_ECOLI	yheS	Uncharacterized ABC transporter ATP-binding protein YheS	15	15	4.83809e+06	4.76358e+06	4.90413e+06	4.78362e+06	4.81002e+06	4.8776e+06
P63417	YHBS_ECOLI	yhbS	Uncharacterized N-acetyltransferase YhbS	5	5	3.58659e+07	3.30434e+07	3.57554e+07	3.6103e+07	3.43574e+07	3.41088e+07
P63883	AMIC_ECOLI	amiC	N-acetylmuramoyl-L-alanine amidase AmiC	9	9	2.78374e+06	2.91779e+06	2.70429e+06	2.89121e+06	2.97182e+06	2.62665e+06
P64423	ZNTB_ECOLI	zntB	Zinc transport protein ZntB	1	1	1.66184e+06	1.90311e+06	1.3179e+06	1.62373e+06	1.54777e+06	1.88482e+06
P64429	YPFJ_ECOLI	ypfJ	Uncharacterized protein YpfJ	3	3	5.59457e+06	6.13328e+06	6.18665e+06	6.1052e+06	5.76977e+06	6.03129e+06
P64448	YNBE_ECOLI	ynbE	Uncharacterized protein YnbE	2	2			794035	873511	805263	878413
P64451	YDCL_ECOLI	ydcL	Uncharacterized lipoprotein YdcL	2	2	1.60685e+07	1.44742e+07	1.58159e+07	1.48805e+07	1.64262e+07	1.36097e+07
P64455	YDCY_ECOLI	ydcY	Uncharacterized protein YdcY	1	1	4.71305e+07	4.95666e+07	5.03694e+07	4.91996e+07	4.94031e+07	4.91067e+07
P64463	YDFZ_ECOLI	ydfZ	Putative selenoprotein YdfZ	3	3	1.76764e+08	1.8225e+08	1.7274e+08	1.7413e+08	1.74576e+08	1.78532e+08
P64467	CNU_ECOLI	cnu	OriC-binding nucleoid-associated protein	4	4	2.64935e+07	2.62742e+07	2.76011e+07	2.5784e+07	2.56364e+07	2.48296e+07
P64476	YDIH_ECOLI	ydiH	Uncharacterized protein YdiH	3	3	5.85506e+06	5.23167e+06	5.91246e+06	5.5589e+06	6.15893e+06	4.83927e+06
P64483	YEAK_ECOLI	yeaK	Uncharacterized protein YeaK	3	3	9.66297e+06	9.73625e+06	9.52166e+06	9.02824e+06	7.87781e+06	9.29416e+06
P64493	YOAF_ECOLI	yoaF	Uncharacterized protein YoaF	1	1	909565	817918	1.21985e+06	871879	1.35872e+06	929824
P64499	YEBO_ECOLI	yebO	Uncharacterized protein YebO	3	3	1.91031e+07	1.86309e+07	2.06232e+07	1.99932e+07	1.81498e+07	1.94855e+07
P64503	YEBV_ECOLI	yebV	Uncharacterized protein YebV	1	1				112654		89953.2
P64506	YEBY_ECOLI	yebY	Uncharacterized protein YebY	1	1	1.94448e+06	2.18368e+06	2.69204e+06	2.51692e+06	2.26603e+06	2.37708e+06
P64519	YODD_ECOLI	yodD	Uncharacterized protein YodD	1	1	959012	1.24943e+06	1.08222e+06	929886	1.00568e+06	918551
P64530	RCNR_ECOLI	rcnR	Transcriptional repressor RcnR	2	2		1.9762e+06	1.66967e+06	1.60657e+06	1.82746e+06	1.76412e+06
P64534	RCNB_ECOLI	rcnB	Nickel/cobalt homeostasis protein RcnB	4	4	2.39604e+07	2.5036e+07	2.43852e+07	2.48522e+07	2.71393e+07	2.71684e+07
P64540	YFCL_ECOLI	yfcL	Uncharacterized protein YfcL	3	3	3.20271e+07	3.25633e+07	3.51693e+07	3.26985e+07	3.23643e+07	3.1937e+07
P64545	YFGG_ECOLI	yfgG	Uncharacterized protein YfgG	1	1	3.07521e+06	2.70394e+06	3.07997e+06	2.42708e+06	2.9979e+06	2.46311e+06
P64548	YFIR_ECOLI	yfiR	Uncharacterized protein YfiR	1	1	599087	794354	644662	749294	816339	818898
P64554	QUEE_ECOLI	queE	7-carboxy-7-deazaguanine synthase	7	7	1.9608e+07	2.00987e+07	2.15409e+07	2.00333e+07	2.04019e+07	2.09221e+07
P64559	CPTB_ECOLI	cptB	Antitoxin CptB	2	2	3.08686e+06	2.92625e+06	3.26494e+06	2.79735e+06	3.99116e+06	3.22682e+06
P64564	YGGT_ECOLI	yggT	Uncharacterized protein YggT	2	2	4.07363e+06	6.33102e+06	6.91959e+06	3.83173e+06	6.76642e+06	6.29645e+06
P64581	YQJD_ECOLI	yqjD	Uncharacterized protein YqjD	3	3	2.23845e+08	2.13564e+08	2.08573e+08	2.29066e+08	1.95705e+08	2.14949e+08
P64585	YQJE_ECOLI	yqjE	Inner membrane protein YqjE	1	1	1.47925e+06	1.58361e+06	1.44712e+06	1.41324e+06	1.56483e+06	1.51241e+06
P64588	YQJI_ECOLI	yqjI	Transcriptional regulator YqjI	4	4	4.58553e+06	4.87312e+06	4.67752e+06	3.92475e+06	5.23503e+06	4.19968e+06
P64596	YRAP_ECOLI	yraP	Uncharacterized protein YraP	10	10	4.54265e+07	4.65624e+07	4.71768e+07	4.54098e+07	4.71916e+07	4.65019e+07
P64599	YHBT_ECOLI	yhbT	Uncharacterized protein YhbT	7	7	2.13315e+07	2.2325e+07	2.29493e+07	2.18347e+07	2.23787e+07	2.15701e+07
P64602	MLAB_ECOLI	mlaB	Probable phospholipid ABC transporter-binding protein MlaB	1	1	6.35999e+06	6.27111e+06	6.16054e+06	5.27167e+06	5.61136e+06	6.46045e+06
P64604	MLAD_ECOLI	mlaD	Probable phospholipid ABC transporter-binding protein MlaD	6	6	4.48496e+07	4.3583e+07	4.37252e+07	4.4216e+07	4.30238e+07	4.48938e+07
P64612	YHCM_ECOLI	yhcM	Uncharacterized protein YhcM	4	4	4.3599e+06	4.30156e+06	4.26969e+06	4.04146e+06	4.97035e+06	4.17179e+06
P64624	YHEO_ECOLI	yheO	Uncharacterized protein YheO	4	4	1.06441e+07	1.03323e+07	1.1556e+07	1.07699e+07	1.04026e+07	1.0675e+07
P64636	YRFG_ECOLI	yrfG	GMP/IMP nucleotidase YrfG	3	3	7.38806e+06	8.05107e+06	6.71703e+06	8.89026e+06	8.38616e+06	9.00772e+06
P65294	YGDR_ECOLI	ygdR	Uncharacterized lipoprotein YgdR	1	1	3.21693e+06	3.15078e+06				4.01943e+06
P65367	YQCA_ECOLI	yqcA	Uncharacterized protein YqcA	2	2	6.78777e+06	6.47474e+06	6.61953e+06	6.10918e+06	6.41838e+06	6.39535e+06
P65556	YFCD_ECOLI	yfcD	Uncharacterized Nudix hydrolase YfcD	6	6	7.2476e+06	6.92732e+06	7.75397e+06	8.02345e+06	7.23532e+06	8.16168e+06
P65870	QUED_ECOLI	queD	6-carboxy-5,6,7,8-tetrahydropterin synthase	4	4	9.8436e+06	9.66e+06	8.80854e+06	8.87782e+06	9.50506e+06	8.94935e+06
P66817	DIAA_ECOLI	diaA	DnaA initiator-associating protein DiaA	3	3	1.2271e+07	1.32488e+07	1.1879e+07	1.27743e+07	1.32218e+07	1.28902e+07
P66948	YFGC_ECOLI	yfgC	TPR repeat-containing protein YfgC	5	5	1.14665e+07	1.16611e+07	1.12261e+07	1.19939e+07	1.0705e+07	1.16814e+07
P67080	YGGS_ECOLI	yggS	UPF0001 protein YggS	8	8	9.82456e+06	1.02538e+07	1.04901e+07	1.09226e+07	1.0087e+07	1.01668e+07
P67087	RSMI_ECOLI	rsmI	Ribosomal RNA small subunit methyltransferase I	7	7	2.92348e+07	2.86093e+07	2.9579e+07	3.38217e+07	2.74784e+07	3.04438e+07
P67095	YFCE_ECOLI	yfcE	Phosphodiesterase YfcE	2	2	1.75601e+07	1.80038e+07	2.03359e+07	1.93663e+07	1.9426e+07	1.76683e+07
P67244	YQHA_ECOLI	yqhA	UPF0114 protein YqhA	2	2	2.08132e+06	1.71794e+06	1.16945e+06	1.19678e+06	1.9569e+06	1.28192e+06
P67338	YOAH_ECOLI	yoaH	UPF0181 protein YoaH	1	1	2.9018e+06	2.91493e+06		3.20295e+06		2.88274e+06
P67601	YOBD_ECOLI	yobD	UPF0266 membrane protein YobD	2	2		309761	329410	338043	302897	236267
P67603	YQFB_ECOLI	yqfB	UPF0267 protein YqfB	5	5	1.27328e+07	1.25564e+07	1.55577e+07	1.53829e+07	1.32272e+07	1.41256e+07
P67660	YHAJ_ECOLI	yhaJ	Uncharacterized HTH-type transcriptional regulator YhaJ	5	5	3.78823e+06	3.80496e+06	4.01461e+06	3.87007e+06	4.01869e+06	3.47104e+06
P67826	CUTC_ECOLI	cutC	Copper homeostasis protein CutC	4	4	7.56257e+06	8.87956e+06	7.56088e+06	9.04741e+06	7.7995e+06	8.64877e+06
P67910	HLDD_ECOLI	hldD	ADP-L-glycero-D-manno-heptose-6-epimerase	23	23	1.41685e+08	1.41259e+08	1.44906e+08	1.42958e+08	1.39831e+08	1.4095e+08
P68066	GRCA_ECOLI	grcA	Autonomous glycyl radical cofactor	14	14	2.09851e+09	2.05681e+09	2.05169e+09	2.09229e+09	1.85972e+09	2.03995e+09
P68187	MALK_ECOLI	malK	Maltose/maltodextrin import ATP-binding protein MalK	7	7	9.8618e+06	9.77978e+06	1.0097e+07	1.0039e+07	9.8716e+06	1.08274e+07
P68191	SRA_ECOLI	sra	Stationary-phase-induced ribosome-associated protein	2	2	2.37717e+07	2.41058e+07	2.42928e+07	2.59585e+07	2.38835e+07	2.50303e+07
P68206	YJBJ_ECOLI	yjbJ	UPF0337 protein YjbJ	2	2	1.45957e+07	1.50015e+07	2.08377e+07	1.93454e+07	1.65048e+07	1.91275e+07
P68567	RSMJ_ECOLI	rsmJ	Ribosomal RNA small subunit methyltransferase J	4	4	1.38415e+06	1.04571e+06	1.19441e+06	588916	1.44869e+06	1.16269e+06
P68679	RS21_ECOLI	rpsU	30S ribosomal protein S21	6	6	5.19841e+08	5.24456e+08	4.85626e+08	4.90136e+08	5.23066e+08	4.79615e+08
P68688	GLRX1_ECOLI	grxA	Glutaredoxin-1	2	2	9.03077e+06	9.03647e+06	7.06421e+06	9.134e+06	8.40473e+06	8.37299e+06
P68699	ATPL_ECOLI	atpE	ATP synthase subunit c	1	1	1.30244e+07	1.5097e+07	1.30846e+07	1.18356e+07	1.64731e+07	1.158e+07
P68767	AMPA_ECOLI	pepA	Cytosol aminopeptidase	12	12	2.97913e+07	2.95552e+07	2.98031e+07	2.97046e+07	2.86795e+07	3.06389e+07
P68871ups|HBB_HUMAN_UPS	Hemoglobin	Hemoglobin		4	4	2.5132e+06	3.05447e+06	6.71029e+06	6.39782e+06	2.79227e+06	6.54376e+06
P68919	RL25_ECOLI	rplY	50S ribosomal protein L25	7	7	8.56267e+08	8.90265e+08	8.42271e+08	8.02666e+08	8.13503e+08	8.28188e+08
P69222	IF1_ECOLI	infA	Translation initiation factor IF-1	4	4	1.71006e+08	1.67421e+08	1.70708e+08	1.69708e+08	1.77031e+08	1.64483e+08
P69228	BAER_ECOLI	baeR	Transcriptional regulatory protein BaeR	11	11	6.93824e+06	6.7303e+06	7.09944e+06	6.94307e+06	7.35837e+06	6.98308e+06
P69330	CITD_ECOLI	citD	Citrate lyase acyl carrier protein	5	5	4.54432e+07	4.66521e+07	4.59114e+07	4.62392e+07	4.9388e+07	4.63908e+07
P69346	YEFM_ECOLI	yefM	Antitoxin YefM	1	1	4.23593e+06	3.99713e+06	3.99541e+06	4.6298e+06	3.79321e+06	4.43012e+06
P69407	RCSB_ECOLI	rcsB	Capsular synthesis regulator component B	8	8	6.25966e+07	6.10667e+07	6.13292e+07	6.21849e+07	5.9104e+07	6.29473e+07
P69411	RCSF_ECOLI	rcsF	Protein RcsF	2	2	3.35838e+07	3.4321e+07	3.49154e+07	3.30574e+07	3.45839e+07	3.46113e+07
P69425	TATB_ECOLI	tatB	Sec-independent protein translocase protein TatB	4	4	1.49469e+07	1.6471e+07	1.51026e+07	1.49259e+07	1.57075e+07	1.55931e+07
P69428	TATA_ECOLI	tatA	Sec-independent protein translocase protein TatA	1	1	1.53743e+08	1.45425e+08	1.48396e+08	1.49305e+08	1.5524e+08	1.4445e+08
P69441	KAD_ECOLI	adk	Adenylate kinase	16	16	4.0272e+08	4.02971e+08	4.23971e+08	4.02726e+08	4.19685e+08	3.97699e+08
P69490	CCME_ECOLI	ccmE	Cytochrome c-type biogenesis protein CcmE	1	1	1.7554e+06	1.35645e+06	1.44902e+06		2.11945e+06	1.60787e+06
P69503	APT_ECOLI	apt	Adenine phosphoribosyltransferase	11	11	1.24776e+08	1.24935e+08	1.12312e+08	1.16612e+08	1.25497e+08	1.14503e+08
P69739	MBHS_ECOLI	hyaA	Hydrogenase-1 small chain	3	3	2.37595e+06	2.27671e+06	2.54872e+06	1.92327e+06	1.92465e+06	2.37923e+06
P69741	MBHT_ECOLI	hybO	Hydrogenase-2 small chain	2	2	1.78264e+07	1.81225e+07	1.76405e+07	1.76026e+07	1.68493e+07	1.73185e+07
P69776	LPP_ECOLI	lpp	Major outer membrane lipoprotein Lpp	3	3	4.07533e+08	3.92333e+08	4.47361e+08	4.27279e+08	4.24052e+08	4.34112e+08
P69783	PTGA_ECOLI	crr	Glucose-specific phosphotransferase enzyme IIA component	11	11	8.89206e+08	8.51337e+08	8.34133e+08	8.85477e+08	8.0879e+08	8.56304e+08
P69786	PTGCB_ECOLI	ptsG	PTS system glucose-specific EIICB component	12	12	4.09647e+07	4.28213e+07	4.05217e+07	4.0683e+07	4.35018e+07	4.01408e+07
P69791	PTQA_ECOLI	chbA	N,N'-diacetylchitobiose-specific phosphotransferase enzyme IIA component	1	1	1.20115e+06	1.07787e+06	1.42511e+06		1.3166e+06	1.70233e+06
P69795	PTQB_ECOLI	chbB	N,N'-diacetylchitobiose-specific phosphotransferase enzyme IIB component	1	1	2.27709e+06		1.9847e+06	1.71086e+06	1.75829e+06	
P69797	PTNAB_ECOLI	manX	PTS system mannose-specific EIIAB component	18	18	7.99835e+07	7.70775e+07	8.18967e+07	8.06112e+07	7.90904e+07	7.77617e+07
P69801	PTNC_ECOLI	manY	Mannose permease IIC component	1	1	1.43388e+07	1.57979e+07	1.39866e+07	1.30689e+07	1.54615e+07	1.43713e+07
P69805	PTND_ECOLI	manZ	Mannose permease IID component	6	6	3.37101e+07	3.33933e+07	3.42974e+07	3.5722e+07	3.30643e+07	3.19677e+07
P69811	PTFAH_ECOLI	fruB	Multiphosphoryl transfer protein	23	23	1.05788e+08	1.06702e+08	1.13041e+08	1.10667e+08	1.06799e+08	1.12267e+08
P69829	PTSN_ECOLI	ptsN	Nitrogen regulatory protein	7	7	9.15415e+06	9.35562e+06	1.0348e+07	9.80218e+06	1.11043e+07	9.55647e+06
P69853	DMSD_ECOLI	dmsD	Tat proofreading chaperone DmsD	4	4	4.95713e+06	4.94609e+06	5.07583e+06	4.63096e+06	5.00513e+06	4.55012e+06
P69874	POTA_ECOLI	potA	Spermidine/putrescine import ATP-binding protein PotA	6	6	1.49053e+07	1.54985e+07	1.55849e+07	1.41779e+07	1.50669e+07	1.46617e+07
P69902	FCTA_ECOLI	frc	Formyl-coenzyme A transferase	7	7	6.52076e+06	6.46464e+06	6.30017e+06	6.1691e+06	6.9201e+06	6.35405e+06
P69905ups|HBA_HUMAN_UPS	Hemoglobin	Hemoglobin		3	3			1.56764e+06	1.33026e+06		1.57528e+06
P69908	DCEA_ECOLI	gadA	Glutamate decarboxylase alpha	20	3	2.3698e+08	2.33617e+08	2.38217e+08	2.35669e+08	2.31468e+08	2.32128e+08
P69910	DCEB_ECOLI	gadB	Glutamate decarboxylase beta	3	3	3.25048e+07	3.3255e+07	3.35888e+07	3.48278e+07	3.2043e+07	3.59211e+07
P69913	CSRA_ECOLI	csrA	Carbon storage regulator	3	3	1.55812e+08	1.55994e+08	1.42701e+08	1.4759e+08	1.45203e+08	1.50933e+08
P69924	RIR2_ECOLI	nrdB	Ribonucleoside-diphosphate reductase 1 subunit beta	17	17	1.72721e+07	1.68021e+07	1.78302e+07	1.70646e+07	1.75384e+07	1.72801e+07
P69931	HDA_ECOLI	hda	DnaA-homolog protein hda	9	9	4.39911e+06	4.30978e+06	4.54662e+06	3.94008e+06	4.59519e+06	4.49003e+06
P75691	YAHK_ECOLI	yahK	Uncharacterized zinc-type alcohol dehydrogenase-like protein YahK	3	3	3.63245e+06	3.55421e+06	3.47881e+06	3.34503e+06	3.78882e+06	3.57159e+06
P75694	YAHO_ECOLI	yahO	Uncharacterized protein YahO	2	2		2.84694e+06	2.05102e+06		1.99253e+06	
P75713	YLBA_ECOLI	ylbA	Uncharacterized protein YlbA	2	2			1.65236e+06		1.66899e+06	
P75726	CILA_ECOLI	citF	Citrate lyase alpha chain	15	15	3.27089e+07	3.2712e+07	3.38962e+07	3.27645e+07	3.31254e+07	3.31065e+07
P75728	UBIF_ECOLI	ubiF	2-octaprenyl-3-methyl-6-methoxy-1,4-benzoquinol hydroxylase	4	4	3.46446e+06	2.72991e+06	2.45725e+06	3.32891e+06	3.05868e+06	2.24725e+06
P75736	YBFF_ECOLI	ybfF	Esterase YbfF	6	6	8.52125e+06	8.19622e+06	8.78188e+06	8.84089e+06	9.13731e+06	8.79539e+06
P75745	YBGK_ECOLI	ybgK	Uncharacterized protein YbgK	6	6	5.03559e+06	4.75606e+06	5.82565e+06	5.48884e+06	4.77814e+06	4.92261e+06
P75746	YBGL_ECOLI	ybgL	UPF0271 protein YbgL	2	2	1.28508e+06	1.11002e+06	1.75864e+06	1.24697e+06	1.85116e+06	1.15384e+06
P75767	YBHK_ECOLI	ybhK	UPF0052 protein YbhK	4	4	2.07266e+06	1.935e+06	2.15626e+06	2.3429e+06	2.12834e+06	2.1647e+06
P75777	YBHG_ECOLI	ybhG	UPF0194 membrane protein YbhG	7	7	1.03922e+07	1.13168e+07	1.08268e+07	1.10728e+07	1.09253e+07	1.1107e+07
P75780	FIU_ECOLI	fiu	Catecholate siderophore receptor Fiu	1	1	1.6418e+06	1.82185e+06	1.43261e+06	1.65058e+06	1.78264e+06	1.40934e+06
P75782	RLMF_ECOLI	rlmF	Ribosomal RNA large subunit methyltransferase F	1	1	1.24224e+06				896847	
P75792	SUPH_ECOLI	ybiV	Sugar phosphatase YbiV	2	2	1.40514e+06	1.96421e+06	1.83501e+06	1.34788e+06	1.76193e+06	1.8166e+06
P75797	GSIB_ECOLI	gsiB	Glutathione-binding protein GsiB	4	4	2.41676e+06	2.0024e+06	2.71295e+06	2.44334e+06	2.53715e+06	2.56276e+06
P75809	YBJI_ECOLI	ybjI	Flavin mononucleotide phosphatase YbjI	3	3	3.47908e+06	4.08785e+06	3.44689e+06	3.53312e+06	4.89245e+06	3.74764e+06
P75818	YBJP_ECOLI	ybjP	Uncharacterized lipoprotein YbjP	5	5	3.43835e+07	3.55243e+07	3.34489e+07	3.29696e+07	3.37146e+07	3.40339e+07
P75820	AMID_ECOLI	amiD	N-acetylmuramoyl-L-alanine amidase AmiD	2	2	653966	842234	792792	778436	878835	714610
P75821	YBJS_ECOLI	ybjS	Uncharacterized protein YbjS	2	2	2.33053e+06	2.51012e+06	2.47945e+06	2.39952e+06	2.27001e+06	2.30055e+06
P75823	LTAE_ECOLI	ltaE	Low specificity L-threonine aldolase	8	8	1.84747e+07	2.00256e+07	1.78502e+07	1.79442e+07	1.80828e+07	1.80489e+07
P75828	YBJD_ECOLI	ybjD	Uncharacterized protein YbjD	3	3		2.80132e+06				2.68424e+06
