Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_timsTOF/LFQ_timsTOFPro_diaPASEF_Condition_A_Sample_Gamma_01.d	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_timsTOF/LFQ_timsTOFPro_diaPASEF_Condition_A_Sample_Beta_01.d	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_timsTOF/LFQ_timsTOFPro_diaPASEF_Condition_A_Sample_Gamma_02.d	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_timsTOF/LFQ_timsTOFPro_diaPASEF_Condition_A_Sample_Beta_02.d	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_timsTOF/LFQ_timsTOFPro_diaPASEF_Condition_A_Sample_Beta_03.d	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_timsTOF/LFQ_timsTOFPro_diaPASEF_Condition_A_Sample_Gamma_03.d	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_timsTOF/LFQ_timsTOFPro_diaPASEF_Condition_B_Sample_Beta_03.d	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_timsTOF/LFQ_timsTOFPro_diaPASEF_Condition_B_Sample_Alpha_01.d	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_timsTOF/LFQ_timsTOFPro_diaPASEF_Condition_B_Sample_Alpha_02.d	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_timsTOF/LFQ_timsTOFPro_diaPASEF_Condition_A_Sample_Alpha_01.d	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_timsTOF/LFQ_timsTOFPro_diaPASEF_Condition_B_Sample_Alpha_03.d	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_timsTOF/LFQ_timsTOFPro_diaPASEF_Condition_A_Sample_Alpha_02.d	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_timsTOF/LFQ_timsTOFPro_diaPASEF_Condition_A_Sample_Alpha_03.d	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_timsTOF/LFQ_timsTOFPro_diaPASEF_Condition_B_Sample_Gamma_03.d	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_timsTOF/LFQ_timsTOFPro_diaPASEF_Condition_B_Sample_Beta_02.d	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_timsTOF/LFQ_timsTOFPro_diaPASEF_Condition_B_Sample_Gamma_01.d	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_timsTOF/LFQ_timsTOFPro_diaPASEF_Condition_B_Sample_Beta_01.d	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_timsTOF/LFQ_timsTOFPro_diaPASEF_Condition_B_Sample_Gamma_02.d
Q9UKK6	Q9UKK6		NXT1		15656.9	17815.9	17606.9	16982.2	13411.4	12562.1	18779.7	17040.8	18949.8	17919.5	17152.5	15682.2	13833.5	15329.9	19810.1	17585.3	17326.3	18400.3
Q9UKK9	Q9UKK9		NUDT5		788477	795559	804852	803387	785924	763646	827654	830182	837968	781564	829174	822395	812983	827358	812742	852279	846240	848404
Q9UKL0	Q9UKL0		RCOR1		188144	189731	171657	171005	171355	175035	185778	192512	190082	186873	179123	184394	172347	179412	187677	186357	190164	192554
Q9UKL3	Q9UKL3		CASP8AP2		14624.3	13208	13691.9	12237.2	15263	16166.8	12043.6	12936	15717.7	14081.8	18390.5	15418.1	16799	16788.3	13820.2	14290.2	16499.4	16981.5
Q9UKL6	Q9UKL6		PCTP		5580.02	4850.13	7025.49	5297.47	5258.51	5890.29	7277.25	5996.72	7230.87	5514.45	6766.79	6407.13	5804.39	5605.16	6008.36	6130.18	6054.45	5346.06
Q9UKM7	Q9UKM7		MAN1B1		17304.1	16683.8	18878	16601.1	18180.6	16372.6	17979.3	17623.7	18156.9	15488.2	17478.2	16453.4	17204.6	17146.4	17678	16860.5	16670.1	16836.3
Q9UKM9	Q9UKM9		RALY		77362.3	91786.5	82974.4	85260.5	91036	79641.4	91426.4	101362	105212	86543.6	104697	89604.9	83829.1	94073.6	91509.2	97112.2	97168.7	92530.8
Q9UKN8	Q9UKN8		GTF3C4		97987.3	94594.4	98471.6	95322.2	95182.7	95751.7	97375.5	96730.3	97348.3	101558	96169.6	99285.5	99557.9	104711	95719.9	93543.8	95451.3	99547.9
Q9UKS6	Q9UKS6		PACSIN3		8732.65	8470.09	8729.6	8149.17	8768.85	8729.73	9015.64	9823.96	8565.17	8395.04	9111	8622.73	10641.5	8095.4	8716.43	10134.1	10407.9	8591.32
Q9UKT4	Q9UKT4		FBXO5		18146.3	16360.5	20730	17293.6	20269.5	17990.3	18402.4	19394	21003.2	18261.8	21558.1	19972.6	19972.7	20957.5	21521.5	21343.7	19685.9	19776.9
Q9UKT5	Q9UKT5		FBXO4		20620.1	20760.7	20261.8	22166.7	20804.7	22541.5	21757.7	19900.4	21474.8	19277.3	20343.1	20258.5	20821	20912.4	20472.2	20832.5	19559.9	20882.6
Q9UKV3	Q9UKV3		ACIN1		232365	234032	232371	226300	214142	220535	224957	223071	234385	226888	233988	228431	225871	230582	234859	230310	227428	229174
Q9UKV8	Q9UKV8		AGO2		53879.4	52716.1	54148.2	52967.2	53102.6	49633	51803.3	52745.5	53288.4	53744.7	54038.4	53285.5	54150.7	53056.8	49315.8	52914.8	53844.6	51644.9
Q9UKX7	Q9UKX7		NUP50		47259.8	46220.7	45359	46367.3	46535.8	44541.4	47564.1	50723.1	51109.7	49668.6	48731	49085.9	46260.1	46434.9	50039.4	50671.3	51641.9	49412.4
Q9UKY1	Q9UKY1		ZHX1		74815	70979.8	75061	74330.1	73784.8	74856.9	73284.4	72671	70665	69411	72140.3	69756.3	71666.2	70826.3	73541.6	70562.9	75098.2	71775.6
Q9UKY7	Q9UKY7		CDV3		88322.4	94038.8	80975	84663.2	78588.6	79245.3	85379.1	101560	93488.7	93829.2	90688.1	92422.7	86577.1	88041.8	88081.3	101191	97361.3	90901.3
Q9UKZ1	Q9UKZ1		CNOT11		68121.4	73942.5	63641.9	68520.2	67071.1	69269.4	71580.2	71266.4	67415.9	64859.9	71617.4	70286.6	71079.9	70248.1	71205.6	68312.4	70333	68352.5
Q9UL03	Q9UL03		INTS6		32233.2	33088.8	31065	31505.5	32454	32096.6	34459	32604	30259.4	33887.3	32885.9	35084	32803.4	33772.6	35801.8	33544.9	31198.2	32378.3
Q9UL15	Q9UL15		BAG5		64946.6	65180.3	63286	60961.5	59870.3	62602.4	64261.1	64466.8	64425.1	60737	62144.9	61252.7	61395	63316.8	64732.7	64529.5	63152.7	63586.4
Q9UL18	Q9UL18		AGO1		24315.4	28444.3	26597.4	28760.7	28312	24662	28033.8	24211.4	20541.3	26287.1	27585.1	24666.7	26378.6	29359.4	26521.8	27126.3	26131.4	24250.4
Q9UL25	Q9UL25		RAB21		134435	136198	140370	140144	142024	145910	149121	137443	144950	139038	140785	149135	138041	145119	140468	139349	138108	135248
Q9UL26	Q9UL26		RAB22A		8666.64	6893.31	7035.99	7709.74	7642.84	6785.88	7784.25	7662	7475.06	7237.5	7860.68	7678.05	6410.65	6846.95	7863.36	8097.41	7825.55	7690.45
Q9UL33	Q9UL33		TRAPPC2L		36831.1	37630.9	34030.8	35528.1	32420.6	39357.3	35498.2	34357.6	36171.4	41159.4	36235.4	38346.4	35818.3	35510	39299.5	33570.2	38509.7	35293.4
Q9UL40	Q9UL40		ZNF346		27368.3	27129.8	26805.8	26446.7	26876.8	26915.3	27128.6	25647.6	26862.4	25770.9	26511.9	27234.2	28637.9	27306.4	26648.1	25211.3	24874.6	25057.9
Q9UL45	Q9UL45		BLOC1S6		44554.2	39422.2	46509.8	41947.7	45326.3	47107.1	47617.6	46236.1	43772.8	40415.3	43796.2	41098.2	40631.6	46155.5	38761.6	36381.1	33591.9	42012.5
Q9UL46	Q9UL46		PSME2		142932	155160	149813	150254	153503	141111	163640	164333	167913	157249	171109	142110	142139	161314	174101	165787	171443	172864
Q9UL54	Q9UL54		TAOK2		188297	189861	180208	198693	181959	198880	205377	205402	192957	197317	211569	201234	187924	209936	204461	198319	224418	208589
Q9UL63	Q9UL63		MKLN1		66894.7	67147.4	66611.7	64848.3	66975.2	67597.2	67367.5	66227.1	67763.9	61355.2	66204.5	66294.1	65456.1	69755.5	63944.1	64463.4	67535.5	67687.6
Q9ULA0	Q9ULA0		DNPEP		165744	167514	168424	169543	170546	169822	167584	162469	166466	166601	170406	169665	179909	172498	169276	166345	164389	164456
Q9ULC3	Q9ULC3		RAB23		9847.35	10712.1	9165.76	9784.75	9380.5	9849.72	9691.85	10337.2	11056.1	10363.2	10732.1	10393.8	11111.1	10705.1	11152.5	10038	9609.06	11648.1
Q9ULC4	Q9ULC4		MCTS1		165483	164147	166734	161587	154602	162613	164404	165331	165514	166048	166383	170306	167564	172481	172908	165388	166900	170646
Q9ULD4	Q9ULD4		BRPF3		4403.71	4295.31	4273.75	5436.01	4845.66	6125.63	5517.41	5076.14	6176.07	5544.23	6142.45	5695.25	4757.04	5296.29	5754.71	5104.7	5617.87	6801.2
Q9ULF5	Q9ULF5		SLC39A10		5539.09	5443.15	5214.22	5963.73	5366.09	4466.89	6180.65	5448.07	5719.08	6017.61	5764.33	5824.51	6191.84	5818.81	4814.11	5799.14	6114.7	5330.32
Q9ULG1	Q9ULG1		INO80		12643.4	11337.8	11566.8	11077.5	12687	13508.6	11254.4	11119.2	12210.7	10969.3	12309	10158.8	11972.8	11752	11481.4	10680	9750.3	11008
Q9ULH0	Q9ULH0		KIDINS220		72465.1	72007.7	70684.1	72742.4	73411.1	70065.5	72089.9	73668.9	72361	73970.7	70749.7	72598.8	73260	71305	71630.7	72949.9	72833.7	69200.5
Q9ULH1	Q9ULH1		ASAP1		27416	28565.4	28910.2	25918.4	26471	24661.6	27010.5	25814.6	27188.8	28270.2	27873.9	27238.2	26133.7	29606.7	29667.7	28807.2	30276.5	25039.4
Q9ULH7	Q9ULH7		MRTFB		15742.6	15189.7	13770.7	15858	16450.4	13705.1	14446.6	16677	16356.4	15110.3	15058.4	15163.1	14608.6	14342.8	16383.3	15528.8	16052.3	16584.4
Q9ULI0	Q9ULI0		ATAD2B		31389.5	31290.4	29300	31362.4	33030.7	30204.2	27365.8	25851.6	28661.7	29828.6	28484.2	29751.9	30153	28977.7	28957.3	27895.6	29248.5	26874.9
Q9ULJ3	Q9ULJ3		ZBTB21		25742	25585.8	25315.8	26475.6	24750.5	24670.4	27250.9	26029.8	26146.1	24735.2	27614.6	25531.3	26593.8	26691.7	25319.8	26908.8	25825.6	25366
Q9ULJ7	Q9ULJ7		ANKRD50		7099.09	8985.06	7777.42	7975.11	8040.46	7973.55	8744.26	7976.57	7144.9	7819.79	7623.33	8257.84	7843.75	8314.64	7525.19	8265.26	8087.1	8122.74
Q9ULK4	Q9ULK4		MED23		59900.5	59828.3	57532.2	56173.5	58267.3	55765	61239.4	58431.8	59857.2	58903.2	58936.1	59555.8	58422.5	59819.2	59496.8	61917.4	59077.4	61781.7
Q9ULL5	Q9ULL5		PRR12		11408.8	12626.1	11284.1	11210.2	10789.1	11575.5	11850.5	12390.2	10698.6	11770.9	11524.9	11302.8	10471.4	11386.6	11531.3	11609	12899.4	12118
Q9ULM3	Q9ULM3		YEATS2		36098.6	33771.9	35224.6	35737.9	36835.3	35456.7	36102.9	34292.2	33338	33876.8	35353.4	34022.8	34183.5	35052.2	34858	35027.3	34279.2	33861.4
Q9ULM6	Q9ULM6		CNOT6		34227.8	33862.4	31170.3	37029.8	35553	37295.1	33736	34741.6	35037.6	31810.2	35743.8	38152	35277.7	35147	38093.9	34129.4	34757.3	38330
Q9ULP9	Q9ULP9		TBC1D24		29491.9	26284.3	24979.4	28431.9	26135.1	27444.6	27684.6	26764.2	27038.3	26188.8	27247	25755.5	25091	25283.4	28436.4	26859.8	26056.5	29297.9
Q9ULQ0	Q9ULQ0		STRIP2		19498.6	18731	14831.9	16942	16692.8	14329.3	11872.7	17257.5	17470.5	18730.2	14003.1	16145.5	16759.9	13269.1	15198.3	16548.1	17643.8	14567.6
Q9ULR0	Q9ULR0		ISY1		143500	140386	138602	142320	139891	143804	136886	143984	138244	140753	137712	137375	141186	150800	141029	137208	143057	138164
Q9ULR3	Q9ULR3		PPM1H		26521.3	25917.4	25355.8	27091.5	29304.8	29045.5	28992.4	30679.4	28660.2	23938.6	32736.5	28150.5	24316.9	31296	27244.9	28545.6	29431.8	28696.8
Q9ULT0	Q9ULT0		TTC7A				1682.87	984.095	1712.27	1802.44	2787.03							2344.31	2428.17			2803.86
Q9ULT8	Q9ULT8		HECTD1		27726.3	27761.7	27363.5	27236.9	27134.9	25837.5	26862.3	27364.6	26550.1	28746.6	27346.3	26899.7	26546.7	26600.3	27210.4	25702.3	26794.9	25538.6
Q9ULU4	Q9ULU4		ZMYND8		110699	113777	108857	107791	104140	103701	105239	112955	114916	110706	110751	111681	108591	108213	108641	110496	110881	112256
Q9ULV3	Q9ULV3		CIZ1		80062.8	78381.6	72906.8	74867.5	77307.4	73600.8	80942.8	84013.6	79668.9	79014.6	78182.3	77436.6	75272.4	81371.2	81692.8	82650	83576.6	80061.8
Q9ULV4	Q9ULV4		CORO1C		348231	344475	343826	345668	341353	323038	357790	359823	362069	357662	350706	353267	350439	363696	376381	359399	365829	362031
Q9ULW0	Q9ULW0		TPX2		183290	177587	179324	174920	177303	175398	180307	178511	177856	178281	178089	183586	179269	174947	180068	189905	179209	183394
Q9ULW3	Q9ULW3		ABT1		44858.9	47327.6	41698.3	44923.9	38734.5	41267.6	40132.4	40218.3	43556.1	44459.3	39941.6	46170.9	44632.3	40470.6	40725.1	40587.9	39282.4	40492.1
Q9ULX3	Q9ULX3		NOB1		326763	335108	308202	323348	322769	307037	351518	348262	352330	326568	336327	322507	309528	339126	355304	337623	357653	339444
Q9ULX6	Q9ULX6		AKAP8L		154424	161856	159214	161709	154915	163494	167091	172053	167151	167843	158689	167784	152068	166145	166130	171628	178059	170754
Q9ULX9	Q9ULX9		MAFF		10471.9	11920.9	12825.4	10934	11694.5	12205	12046	13655.5	13994.4	12162.7	12647.9	11091.6	13979.6	14096.1	11244.5	11448.4	13388	10804.2
Q9ULZ3	Q9ULZ3		PYCARD		28376.7	28710.4	26006.6	25634.1	25030	19957.3	24300.3	30251.1	29542.7	26436.8	19694.2	26241.3	24357.8	22507	19355.7	28333.7	25646.4	25810.9
Q9UM00	Q9UM00		TMCO1		54062.8	50889.9	56066.9	60475.4	64611.4	56490	60860.6	51291.1	56285	53948.9	55531	48504.8	60518.8	53066.5	52427.8	45963.5	48050	48915.7
Q9UM13	Q9UM13		ANAPC10		42061.4	40130.2	39432.5	38134.6	37375	38871	40806	41049.1	41309.1	42362	39859.5	41603.4	39163.6	38371.4	39950.1	39300.4	39543.2	40611.9
Q9UM54	Q9UM54		MYO6		16487.5	15501.4	16612.3	15719.7	16448.5	15633.8	16191.3	15845.6	17152.3	15511.5	16400.8	16640.7	15805.1	16540.5	16299.2	16310.3	16715.3	16640.6
Q9UMN6	Q9UMN6		KMT2B		36207.8	41386.2	37590.8	37215.3	40827.8	34152.6	37911.4	35191.6	42801.1	29599.6	39194.7	36052.2	36336.2	38300.1	34748.7	41743.5	40165.6	35918.9
Q9UMR2	Q9UMR2		DDX19B		180017	177664	177246	179192	170668	166113	174170	180077	182882	178486	182089	178610	178072	171938	170985	181826	184234	180257
Q9UMR5	Q9UMR5		PPT2		44858.9	43534.9	49777.6	43678.9	41354	46636.1	43837.3	54420.3	52799.5	48851.1	44864.2	50242.6	41748.1	52602.4	58638.6	53202.7	45625.6	53337.9
Q9UMS0	Q9UMS0		NFU1		62041.1	64636	61361.2	62232.9	64190.1	63000.5	62675	61830.5	63411.4	55386.3	61986.2	59348.3	64488.3	61649.4	64550.9	61649.1	63915.1	62234.2
Q9UMS4	Q9UMS4		PRPF19		1.43206e+06	1.41534e+06	1.42884e+06	1.35082e+06	1.36092e+06	1.34325e+06	1.43383e+06	1.38161e+06	1.36993e+06	1.37237e+06	1.3907e+06	1.4155e+06	1.41193e+06	1.386e+06	1.39445e+06	1.3976e+06	1.38902e+06	1.39643e+06
Q9UMX0	Q9UMX0		UBQLN1		96482.2	101656	102904	95149.4	91911.2	87496.1	104508	117744	114210	108063	104772	104716	97310	107018	110130	112649	111949	115955
Q9UMX5	Q9UMX5		NENF		21563.4	24197.7	22933.7	23407.8	21265.5	22010.7	22069.4	22840.9	24300.7	22774	21350.3	25024	21501.4	21589.5	22360.4	22450.6	23235.5	22784.9
Q9UMY1	Q9UMY1		NOL7		82322.9	82718.6	84886.6	89630.1	84118.4	84633.4	85319.4	85046.7	92399.3	85192	85370	89444.6	85720.2	81578.1	84794.7	90902.8	81937.2	88035.9
Q9UMY4	Q9UMY4		SNX12		45706.9	48568.1	45588.8	46685.3	42393.2	48870.8	48299.9	49239.5	47597.4	44887.1	46731.3	49520.6	47695.2	48943.2	48189	48867.1	50533.7	52134.1
Q9UMZ2	Q9UMZ2		SYNRG		23045.7	25858.4	23278.8	24178.1	27827.4	24517.3	24382.6	24762.4	22288.3	25568.9	23526.2	25728.3	24555.4	23131.1	24441.6	24313.4	24723.2	25266.7
Q9UN36	Q9UN36		NDRG2		64720.8	62309.7	60793.3	62455	64692.1	61268.8	59664.4	63321.3	62547.6	62752.2	60330.9	60204.7	61284.4	63475.9	62051	63804	61170.6	64024.8
Q9UN37	Q9UN37		VPS4A		52836.8	52686.5	50869.1	51599.4	50963.1	48140.4	51731.4	49231.5	53234.9	49633.3	52833.3	50961.7	51146.3	49394.7	52607.5	48988.2	49639.8	51394.5
Q9UN81	Q9UN81		L1RE1		9322.93	8855.38	9737.78	9141.27	10147.9	8709.71	10149	11344.1	8652.13	7709.56	9683.91	9273.15	10177.5	8931.48	9674.52	8061.45	9805.02	10274.3
Q9UN86	Q9UN86		G3BP2		277489	299992	283549	283161	263389	252247	283349	285793	289843	269560	293144	284015	279568	284596	296168	282478	276394	288759
Q9UNE7	Q9UNE7		STUB1		207570	222560	207979	213836	204844	197125	217895	228998	219599	210737	223140	215451	209612	227601	226887	224452	228930	233633
Q9UNF0	Q9UNF0		PACSIN2		111256	119270	116942	112636	116141	109044	113815	117485	109963	108907	116702	108667	111843	115452	116207	118868	114242	114290
Q9UNF1	Q9UNF1		MAGED2		43256.2	44852.1	40551.7	42850.5	42104.2	41254.8	44134.2	45145.5	44318.9	45554.8	44114	42595.7	43131.3	44281.2	47494.1	46233.4	44271.5	43543.1
Q9UNH7	Q9UNH7		SNX6		104679	102312	100108	103500	104301	104010	112232	108956	105402	107791	109009	107140	103835	108977	111735	106827	106155	107032
Q9UNI6	Q9UNI6		DUSP12		77124.6	70587.7	77833.1	80049.2	75178.2	78783.8	75162.5	72839.7	75238.3	71468.9	80519.7	80188.3	81468.8	75802.2	75750.4	76754.7	75738	75336.1
Q9UNK9	Q9UNK9		ANGEL1		12167.2	11432.9	11732.9	11061.6	12436.9	12250.5	14031.5	13015.4	12852	12915.4	12518.2	12286.9	9992.17	11154.2	12057.7	13919.9	14458	13059.3
Q9UNM6	Q9UNM6		PSMD13		403368	412035	406272	404548	384855	384406	418086	431452	424310	406358	418881	406397	393351	405980	416436	419232	426577	417980
Q9UNN5	Q9UNN5		FAF1		229684	227716	225282	225485	223316	217587	222652	245782	241591	228714	234062	232259	231399	240372	240303	243525	245760	241311
Q9UNP9	Q9UNP9		PPIE		317892	322086	312486	331255	330676	337967	334420	331055	319173	315929	333124	318386	322332	341970	314484	318979	318560	322466
Q9UNQ2	Q9UNQ2		DIMT1		83129.8	87429.8	83827.5	86805.9	81346.1	76366.8	85525.8	83669.7	86404.9	82049.7	83949.9	91538.4	81458	88765.8	87683.4	88332.9	86357.8	84411.6
Q9UNS1	Q9UNS1		TIMELESS		46166.9	46476.3	43835.5	46658.9	44908.7	44071.3	43892	44331.8	43295.4	45141	46275.6	44227	46575	46479.2	44505.4	42317.6	44580.6	43967.4
Q9UNS2	Q9UNS2		COPS3		146545	147175	139916	144094	143363	134095	145114	150678	152171	147438	145316	148220	143315	148822	150639	151155	150507	146910
Q9UNW1	Q9UNW1		MINPP1		62737.6	63941.4	60414.8	61198.1	63700.4	63020	59160.4	63796.6	67711.9	64017.3	63499.4	64297.5	64108.3	62573.8	62317.1	59276	60133.4	63628.4
Q9UNX4	Q9UNX4		WDR3		185409	187817	188980	186763	187758	190261	185852	184566	186531	184995	187977	188972	191098	188764	188967	186574	184898	192043
Q9UNY4	Q9UNY4		TTF2		88057.1	86518.8	86582.3	87880.4	87982.3	82387	87935.5	88082.4	84562.8	84084.8	82884.2	85925.9	83175.1	86298.6	85055.1	86320.5	88648.6	84961.5
Q9UNZ2	Q9UNZ2		NSFL1C		359404	368313	357557	347815	342888	352892	360051	364224	360967	372414	366515	362290	353003	355097	356624	359070	360863	346405
Q9UP52	Q9UP52		TFR2		24236.5	26713.1	27026.1	27513.2	26303.1	26055.8	25963.3	26358.9	26645.5	26958.4	24790.7	26382.8	27352.6	27854.9	26698.5	26729.6	27246.3	27080.8
Q9UP83	Q9UP83		COG5		48025.9	47758.6	49006	45284.9	47266.1	53097.2	47065.5	49503.1	49285.3	46649.2	47176.5	48768.9	46769.6	45968.1	49428.9	47518.6	48048.6	49939.8
Q9UP95	Q9UP95		SLC12A4		15468.6	15180.7	13875.6	15191.9	14175.1	15889	12342.9	15416.7	11918.4	14048.8	12579.2	15388	15782.7	15460	13447.3	13234.3	14187.9	14349.4
Q9UPM8	Q9UPM8		AP4E1		20636.6	18020.7	17604.5	16330.4	18266.9	19420.5	22958.7	21345.8	21810.8	17765	19852.3	19050.6	19306	19440.3	23044.7	20503.9	21629.2	20431.2
Q9UPN3	Q9UPN3		MACF1		104988	106641	104490	104025	102927	102663	107358	110100	108540	105997	108279	106866	106532	107503	106925	110401	110019	108063
Q9UPN4	Q9UPN4		CEP131		18907.3	18580.4	17697.4	18758.1	17703.8	16226.6	18823.6	18247.4	18425.4	17938.2	18501.9	19096.7	18080.4	18128.6	17695.5	18598	18606.2	18734.9
Q9UPN6	Q9UPN6		SCAF8		499612	510433	486081	505542	484918	499712	509240	501344	498795	518565	521792	487734	501493	511757	491604	498580	506367	489011
Q9UPN7	Q9UPN7		PPP6R1		84400.5	84169.5	81125.1	84970.9	79957.2	78060.4	83050.5	87578.4	84738.2	84488.1	80984.7	84138.6	85568.5	81450.5	84018.4	87423.7	91140.5	88362.4
Q9UPN9	Q9UPN9		TRIM33		114771	116847	119311	114926	116977	114379	117965	122695	121282	118550	119487	122349	113510	120619	119664	124513	119502	121223
Q9UPP1	Q9UPP1		PHF8		2948.29	2831.06	3213.46	3049.11	2594.43	3430.4	3230.32	3710.95	2782.14	2924.47	3008.27	3143.49	2840.53	3175.8	2688.11	2917.46	3626.61	2356.94
Q9UPQ3	Q9UPQ3		AGAP1		19589.2	21982.4	22409.8	21736.6	20767.5	19950.4	20516.2	18577.1	20895.7	21948.3	19679.3	20754.8	20410.1	20006.2	18754.4	19050.8	19560.1	19556.9
Q9UPQ9	Q9UPQ9		TNRC6B		27663.1	27394.4	28174.5	27533.4	27907.6	25306.9	30507.9	29200.4	27633.1	28741.4	28312.5	27736.8	26500.8	29102	27960.1	29477.3	27612.1	27562.2
Q9UPR3	Q9UPR3		SMG5		22008.2	21812.4	20457.3	21209.3	20357.8	20796.8	22130.8	22068.8	21118.7	20924.1	21373.2	20318.1	19734.9	21345.9	20505.1	20910.2	21730.8	20503.9
Q9UPR6	Q9UPR6		ZFR2																	21307.8		
Q9UPT5	Q9UPT5		EXOC7		35252.8	36750.5	34932.5	35157.6	36791.7	35176	36577.4	39635.2	37271.9	34149.1	37376.4	36929.2	35682.1	37467.9	39499.1	38504.3	39702.7	39058
Q9UPT8	Q9UPT8		ZC3H4		73461.9	74362.6	70959.5	75217.4	70289.6	69244.1	74970.1	78531.4	76900.3	73868.7	75982.5	75113.4	70559.6	77137.5	73337.6	78347.5	76126.4	77910.5
Q9UPT9	Q9UPT9		USP22		63809.6	63585.6	66722.8	60977.5	65616.9	69071.6	70625	64013.9	68966.6	63804	68227	68938.8	61039	67591.2	66390.9	61848.1	65993.3	64713.3
Q9UPU5	Q9UPU5		USP24		71541.4	72151.1	72612.1	71734.9	71823.7	71412	74515.2	71033.5	73157.9	71901.4	72986.4	74269.7	71065.4	71981.4	71998	74437.1	71305.3	73084.2
Q9UPW0	Q9UPW0		FOXJ3		6763.84	6698.18	4589.62	5791.13	6268.53	5764.82	7050.15	6302.41	7627.97	6411.14	6625.43	6459.35	8760.99	5581.54	5650.12	6494.58	7372.9	6962.85
Q9UPW6	Q9UPW6		SATB2		78704.8	83607.3	80228.5	79599.3	76257.8	74994.8	82075.7	82256.4	85055.2	77008.3	84066.7	79760.9	76745.3	81018.3	80818.2	80486.9	80702	82097.5
Q9UPY3	Q9UPY3		DICER1		36506.3	32582.6	33507.6	36411.5	37571.2	37116.2	34527.3	35927.5	35429.8	34329.7	36074.8	35157.4	35524.3	35642.1	34685.4	35998.7	35293.4	35111.4
Q9UPY8	Q9UPY8		MAPRE3		40885.7	38475.6	37930.9	40768.8	39784.8	37809	38260.7	40300.3	37852.2	35235.3	40068.9	36030.2	33357	35749.8	38151.2	37232.4	43818.2	32467.6
Q9UQ13	Q9UQ13		SHOC2		24374.1	22628.1	27286.5	25493.9	25808.6	24162.5	26342.3	24687.7	25459	23799.2	26419.1	25218.4	27235	27958.3	27807.7	26758.7	24913.6	28741.9
Q9UQ16	Q9UQ16		DNM3		52245.5	50699.6	42092.6	56014.5	51330.4	47342.9	56236.6	51416.3	45640.1	44307.7	52129.6	58233.9	51631.6	52148.3	57919.4	54674.8	50926.7	52986.1
Q9UQ35	Q9UQ35		SRRM2		468028	477100	461542	469741	456790	444928	487075	499041	486218	478664	486484	481903	468283	477372	491627	496202	501409	509080
Q9UQ49	Q9UQ49		NEU3		18615.8	22016.2	20299.9	22150.1	19096.9	23117.8	22385.6	19718.6	19516.9	21632.8	23887.5	20951.1	24513.4	21186.5	20615.8	21318.6	23287.2	22393.7
Q9UQ80	Q9UQ80		PA2G4		784648	816094	774715	747010	779402	744376	814553	867864	845218	870208	794522	800520	762617	778762	812669	858712	857424	806332
Q9UQ84	Q9UQ84		EXO1		9883.96	9657.91	9917.91	9270.52	10586.3	8928.24	9905.89	10679.5	10272.3	10505.5	10568.9	11289.4	10672.4	9799.3	10089.2	11850.6	10883.1	10633.8
Q9UQ90	Q9UQ90		SPG7		12785.2	11824.8	11700	11533.9	12621.3	12019.4	12704.1	11323.5	11461.2	9406.65	12535.2	11527.4	10929.7	11101.3	12906	11614.6	12279.7	12339.8
Q9UQB8	Q9UQB8		BAIAP2		149604	150242	150181	151776	154310	151754	150362	145663	144940	148883	146317	151773	150782	149146	145425	145807	146204	141200
Q9UQC2	Q9UQC2		GAB2		9211.93	11256.9	9807.55	9167.26	10257.7	10293.4	10814.7	10507.6	8569.12	8939.3	9682.39	10846.3	10543.5	9469.32	9574.16	9598.09	10321.1	9829.54
Q9UQE7	Q9UQE7		SMC3		112269	114880	114953	113236	113152	107926	118334	117782	116167	116343	116754	116415	114009	117755	121663	121299	121401	119882
Q9UQQ2	Q9UQQ2		SH2B3			3012.17	2057.43	3450.33	3028.08	2248.55	3631.39	2556.1	2391.21	4049.36	3338.77	3829.78	3162.26	3588.79	3733.77	3142.47	2043.68	3119.28
Q9UQR0	Q9UQR0		SCML2		104365	107469	105724	101825	102746	97021.1	108671	116691	112203	111689	110624	112249	101504	110533	110202	114021	117413	112780
Q9UQR1	Q9UQR1		ZNF148		4175.73	3401.26	4590.89	3778.13	3277.83	3282.54	3570.7	4327.27	4505.77	4159.01	4072.6	3943.03	4172.08	3916.39	4226.17	5052.22	3801.66	4950.66
