protein	RD139_Wide_UPS1_10fmol_inj1r	RD139_Wide_UPS1_10fmol_inj2	RD139_Wide_UPS1_10fmol_inj3	RD139_Wide_UPS1_2_5fmol_inj1	RD139_Wide_UPS1_2_5fmol_inj2	RD139_Wide_UPS1_2_5fmol_inj3	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P36771	11369847.983378068	10708629.88821722	10075737.911332823	9824783.198442029	11285708.092492009	11517813.513151	0	0.8207066989474087	-0.021116130832931606	False	0.04322326269098078	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.0
P39347	4019332.035128393	7434129.812825588	5639988.415859023	5666145.4476958	5948611.669934837	4689130.653388276	0	0.8218718837167126	0.06822760449962481	False	0.04324790537210448	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.0
P13482	3826713.016318248	3321720.4289182927	141286.00150432964	2653558.1112261345	2947314.290123033	2574640.724290022	1	0.822329551777718	-0.16544599052567235	False	0.043272548053228194	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.0
P06846	19383008.07142753	13141542.045919323	15060523.0977972	16085328.30999769	14124685.883738937	15936366.61073033	0	0.8248124850861918	0.044291587078544296	False	0.043297190734351905	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.0
P0A776	1644088.0812962952	1950326.3222562072	1591925.0450935557	1857616.3580160136	1893076.1499804824	1269330.485224431	0	0.8253298458843831	0.04702266226099002	False	0.04332183341547561	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.0
P0A6U3	186334713.72277597	175584577.8147099	172322685.70073283	173832187.09239292	177703098.83335015	179384459.0271253	0	0.8253454582013299	0.008999541544124495	False	0.043346476096599314	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.0
P0AFD4	9256177.354869377	8398780.709180191	8403633.802810637	8724801.613615435	8752224.127745204	8355278.074999152	0	0.8259396395775505	0.012582812975137542	False	0.04337111877772302	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.0
P0A8N5	744799197.0286976	742515630.9026306	733422004.2859193	745595985.4030707	735415689.079133	736397689.9363201	0	0.8269743229627797	0.0021633006118885814	False	0.04339576145884673	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.0
P0AFV2	2308057.883228864	3745003.212392718	141286.00150432964	77273.22985279582	3233204.500000003	3991225.1766196834	2	0.8281830300319281	-0.23728074325865095	False	0.043420404139970434	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.0
P0A817	231406635.5818376	235209483.94179145	233722658.04057968	243245212.1408049	231181329.1312063	221161853.2947972	0	0.8285621119497301	0.009819108883384024	False	0.04344504682109414	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.0
P0AAJ3	30967376.300393544	42765254.22943586	36765483.15863195	35911435.640167326	35810316.70378567	36277251.97606341	0	0.8296558185880472	0.0330037298548186	False	0.04346968950221784	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.0
P0ACI0	74105575.58753559	67315962.74697147	64305326.56325729	64714967.64618593	68874089.05483061	69834654.02140464	0	0.8304762687754667	0.01624235380174465	False	0.04349433218334155	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.0
P45955	51678958.06817767	49378512.60333213	48347309.22617055	51549469.336821966	51420300.303890906	47560118.47665629	0	0.8309342922702385	-0.010823661521280881	False	0.04351897486446526	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.0
P0AD96	71062.04711532188	128350.47743056288	154143.0791432352	77273.22985279582	119901.00781250006	135728.5117346067	2	0.8315843266535713	0.086836339969133	False	0.04354361754558896	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.0
P33667	3781208.469609761	3101165.278349656	3388160.848214022	3807710.987460219	3360249.31706054	3277760.7310922	0	0.8316114195115528	-0.024400802617690336	False	0.04356826022671267	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.0
P75864	38923961.84412375	35777312.49729729	33977845.41263474	37103372.05785718	35599624.384521365	34867471.05532432	0	0.831985871307081	0.014792732284782572	False	0.04359290290783637	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.0
P0A7G2	273243227.2693805	302809632.2372512	314886341.1122035	305581151.8488377	309327088.79539573	285854502.8654072	0	0.8332000862547293	-0.01582017441450682	False	0.043617545588960076	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.0
P00350	1635691097.874981	1615363942.2675333	1561229348.2476194	1585654592.095405	1602429742.2987466	1607868384.5140796	0	0.8333498257362311	0.004904467073221536	False	0.043642188270083794	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.0
P0AFK0	223758601.17902303	209856689.11020035	209228476.25138405	211522779.7750686	213371473.2532511	214541590.6364348	0	0.8344554822882674	0.007668538077976035	False	0.0436668309512075	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.0
P0A8U2	579102.3373385373	305211.7845831755	402425.87968324986	332459.6104417178	369844.5305712596	675088.9876685541	0	0.8346503019740815	-0.09821981270334154	False	0.0436914736323312	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.0
P62615	6684783.933469829	6197235.330675578	6780267.396487987	7441240.980563104	6732710.263030787	5831645.798961548	0	0.8356805852566414	-0.024972572569781085	False	0.04371611631345491	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.0
P0A8E1	138160406.55845678	134870739.1403036	133886327.10287689	139000229.66869098	130180394.43308188	135808096.37327114	0	0.8381537663664198	0.006854502833426811	False	0.04374075899457861	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.0
P75818	106364049.77902351	94147117.29677172	92818479.47349128	92855613.58802707	99843614.53943396	97432246.7694003	0	0.8382615151884025	0.015816075566894353	False	0.04376540167570232	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.0
P67087	85341041.21205185	76343927.77661692	79353271.47483477	78479322.77190082	79002936.55369689	81650383.98698686	0	0.838682726010905	0.01145096500238949	False	0.04379004435682603	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.0
P0A9X4	368482330.6139568	384688900.4125148	369915523.8840639	369422305.1681451	375394058.0117245	382433165.36329466	0	0.8399460636273335	-0.005337530901994863	False	0.04381468703794973	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.0
P38134	200813169.2887048	186927742.64917672	194028407.05898476	183145734.72785997	197777134.3681704	196845918.14319992	0	0.840489965226066	0.00995494705492142	False	0.043839329719073436	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.0
P16703	21519212.73790645	21043407.870499637	22174863.361352254	22423230.717087097	20320225.06724941	22509607.0047648	0	0.842131968512247	-0.011444323066387613	False	0.04386397240019714	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.0
P75745	22234935.126259428	21763225.01598557	20482673.03838004	23223858.72630999	20435908.8341182	21440856.21895306	0	0.8432596243558929	-0.013800981452144883	False	0.04388861508132085	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.0
P0AD49	223461617.62427497	255379706.08253264	249335113.63103187	249179744.96638265	239550996.98578697	232368166.46886623	0	0.843292095184493	0.014090900078068354	False	0.043913257762444556	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.0
P07026	11457647.798623074	9336153.25870823	8668183.300142387	10339120.964924946	9473938.37356988	10227666.178900125	0	0.844306168199504	-0.028065052282114353	False	0.04393790044356826	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.0
P0C066	71062.04711532188	1418526.68450228	1590678.1911375765	1583268.4789080622	89796.89843749993	1000703.2044092808	2	0.8446393988619092	0.20418077046790065	False	0.043962543124691965	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.0
P77690	4236068.964873023	4164035.20672724	2838061.294962835	3173431.229590631	4112751.1858222806	4312455.4861384425	0	0.8451215299981122	-0.045548843589373	False	0.043987185805815676	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.0
P77395	48261288.91362993	48543689.70386551	47924357.56397549	51173971.60559275	47483839.9031437	44851510.65966132	0	0.8454438316401349	0.012212925827832724	False	0.04401182848693939	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.0
P64429	14003485.549399488	14696348.666543432	14271720.228549449	15129182.429804008	14051597.702840555	14051702.51927097	0	0.8457169477685142	-0.008733720442835293	False	0.04403647116806309	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.0
P0A823	2185278.7408018685	2384548.8140207552	2626519.3900344744	2404627.649779971	2333602.2321342225	2547940.055483612	0	0.8471629622986445	-0.017895901464239524	False	0.044061113849186796	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.0
P0A9K7	12991412.662714632	16981833.11821382	17190293.869923886	16565418.596041895	15064932.919336936	16444166.31931744	0	0.849900181258628	-0.027600390594164102	False	0.0440857565303105	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.0
P64554	53387506.92527707	51099198.74192474	46482108.33662387	53661193.7032761	50115718.28988349	48713660.53259751	0	0.850512009811837	-0.014469493934179062	False	0.044110399211434205	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.0
P05041	14928633.143937916	12357239.077383926	14163763.320676684	13748566.212252026	13740113.845109597	13476403.07255597	0	0.8523585619374778	0.01696467399029617	False	0.044135041892557916	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.0
P33937	269031470.3636108	262174218.68532765	261604779.4646329	271481860.60380054	257871354.8250579	260565603.5593744	0	0.8528911177034457	0.005271619227426881	False	0.04415968457368162	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.0
P64467	46393509.82992793	52035447.12666741	50285283.977026165	51106331.22900919	49943409.05720274	48753763.64486203	0	0.8546584978327495	-0.01052856204502612	False	0.044184327254805325	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.0
P0ADK0	207265285.4958362	231675670.13157827	219324653.5256212	219669273.01692045	224847303.33943397	218234536.646284	0	0.8548271580400912	-0.009797361261273724	False	0.04420896993592903	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.0
P15977	20325247.893872656	18371350.52446008	18017996.677165058	19681355.41939767	18539044.195706345	18965803.173112977	0	0.8559204587359616	-0.011947062362287503	False	0.044233612617052734	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.0
P24203	20846991.00999692	22518582.64297562	22493904.141481508	24128154.49302216	20087605.21724317	20836847.497689694	0	0.8567283667238265	0.017784193634476392	False	0.044258255298176445	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.0
P0AFB1	41834287.26895438	33699565.82238096	38316485.08655085	39854841.27536589	38389684.80839539	37075660.71616618	0	0.8590288399948792	-0.018506502056205073	False	0.04428289797930015	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.0
P12281	87750625.56799372	85004655.83829506	89016559.08705188	90254715.13477646	85999557.35435632	86524443.55006437	0	0.8603604481894771	-0.005538517203952232	False	0.044307540660423854	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.0
P43672	35969458.89458234	43338283.52009896	41890845.55910007	41462231.72891185	44539088.21982192	36966841.84061253	0	0.8605284086258052	-0.020911938827891698	False	0.044332183341547565	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.0
P39300	1725177.1151736744	62920.4716182855	141286.00150432964	877335.3835390616	89796.89843749993	1328947.7052278474	3	0.8615450499625652	-0.25103290147151214	False	0.04435682602267127	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.0
P76187	14834603.555294016	15225667.55316022	16394271.232625442	15490623.834652772	15226132.159632066	15458741.536305243	0	0.8621307359514641	0.008692164715264614	False	0.04438146870379498	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.0
P75691	10192154.045605604	10063419.899532074	9807150.85774984	10335527.224222109	9856743.56331782	9972603.265458848	0	0.8621651223421007	-0.004893781610893427	False	0.044406111384918685	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.0
P33030	21143449.909343757	20134437.76312795	20762375.83611398	17791948.977726057	21239349.8003957	22208903.76416325	0	0.8624410448527744	0.018725759730059646	False	0.04443075406604239	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.0
P0ADN2	154802929.1533538	155711682.12862206	173956736.41772956	159336419.82777855	158105784.76294714	171207371.33696863	0	0.8630978690781631	-0.012388894412644761	False	0.044455396747166094	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.0
P75713	3101814.125045808	62920.4716182855	3286624.3398086736	2503580.106848397	89796.89843749993	3095350.939529952	2	0.8641011754363418	0.18149699892166862	False	0.0444800394282898	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.0
P0A794	133160307.50038908	150835811.5805921	146353258.01209673	144616837.59764424	143414215.0676277	139166130.54189938	0	0.8649217877394929	0.01060624619121112	False	0.04450468210941351	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.0
P76535	14402591.011682242	11766538.680849057	11546836.560196918	12571630.278868	12997088.303804517	12677061.777271	0	0.8658185901089943	-0.020125197593807244	False	0.044529324790537214	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.0
P75884	29904444.661377165	32796158.016740598	31283199.4900808	32884969.95530683	31466717.87530465	30243441.5733326	0	0.8658796563765142	-0.00935376877509065	False	0.04455396747166092	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.0
P0AF20	16188120.955224805	14419878.913411276	14229512.715962265	13874071.841068937	16507358.151954155	14987747.66200392	0	0.8663623366201889	-0.017006265061885562	False	0.04457861015278462	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.0
P07639	73062021.80325186	69264419.12917173	68444938.95115091	74931308.45665748	71006679.69169839	66376871.1660652	0	0.8676962726308973	-0.010526364570760392	False	0.04460325283390833	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.0
P30128	16047261.379450602	14517457.294705857	15608624.60342846	15716856.53131518	15220566.557157405	14960555.984859956	0	0.8679934036477578	0.008629565564039668	False	0.04462789551503204	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.0
Q46868	127462618.13041306	115616613.16812389	109742619.28059804	114125823.87030104	126091009.24972728	116009254.77745932	0	0.8687441418725622	-0.013853263701087273	False	0.04465253819615574	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.0
P67826	10979007.093464237	11400988.42416598	11068395.16565739	9152432.75593266	11544360.200999215	13451550.142209522	0	0.868860726241435	-0.029878780134229475	False	0.04467718087727945	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.0
Q46798	9109765.260032892	6787336.697369003	8211183.10826918	9050045.917119054	11522139.00618476	4692227.165476602	0	0.8689669942565516	-0.06757757936698225	False	0.04470182355840316	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.0
P0AD70	5544509.353786944	5094299.006669133	5203993.194986046	4698553.64342446	5858228.105954728	5086139.475765786	0	0.8690018252471983	0.018317523608057287	False	0.04472646623952686	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.0
P60869	71062.04711532188	422465.12672648346	395398.3979762298	77273.22985279582	401036.28125000006	331819.60546762083	2	0.869466525619632	0.13391076994361456	False	0.044751108920650574	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.0
