Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_timsTOF/LFQ_timsTOFPro_diaPASEF_Condition_A_Sample_Gamma_01.d	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_timsTOF/LFQ_timsTOFPro_diaPASEF_Condition_A_Sample_Beta_01.d	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_timsTOF/LFQ_timsTOFPro_diaPASEF_Condition_A_Sample_Gamma_02.d	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_timsTOF/LFQ_timsTOFPro_diaPASEF_Condition_A_Sample_Beta_02.d	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_timsTOF/LFQ_timsTOFPro_diaPASEF_Condition_A_Sample_Beta_03.d	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_timsTOF/LFQ_timsTOFPro_diaPASEF_Condition_A_Sample_Gamma_03.d	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_timsTOF/LFQ_timsTOFPro_diaPASEF_Condition_B_Sample_Beta_03.d	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_timsTOF/LFQ_timsTOFPro_diaPASEF_Condition_B_Sample_Alpha_01.d	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_timsTOF/LFQ_timsTOFPro_diaPASEF_Condition_B_Sample_Alpha_02.d	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_timsTOF/LFQ_timsTOFPro_diaPASEF_Condition_A_Sample_Alpha_01.d	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_timsTOF/LFQ_timsTOFPro_diaPASEF_Condition_B_Sample_Alpha_03.d	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_timsTOF/LFQ_timsTOFPro_diaPASEF_Condition_A_Sample_Alpha_02.d	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_timsTOF/LFQ_timsTOFPro_diaPASEF_Condition_A_Sample_Alpha_03.d	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_timsTOF/LFQ_timsTOFPro_diaPASEF_Condition_B_Sample_Gamma_03.d	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_timsTOF/LFQ_timsTOFPro_diaPASEF_Condition_B_Sample_Beta_02.d	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_timsTOF/LFQ_timsTOFPro_diaPASEF_Condition_B_Sample_Gamma_01.d	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_timsTOF/LFQ_timsTOFPro_diaPASEF_Condition_B_Sample_Beta_01.d	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_timsTOF/LFQ_timsTOFPro_diaPASEF_Condition_B_Sample_Gamma_02.d
Q9UHQ1	Q9UHQ1		NARF		47646.6	49010.4	47453	47518.2	46486.2	44969.8	46431.5	47634.1	47241.3	46794.5	47841.2	51797.6	48239.9	46235.1	47923.6	47789.3	48790.2	48279.5
Q9UHQ4	Q9UHQ4		BCAP29		5031.14	4165.59	4537.11	3569.56	4701.27	3509.38	4598.38	3330.04	5111.14	2753.49	4512.4	4122.23	3596.32	3756.17	4579.24	4641.97	3365.91	5076.66
Q9UHQ9	Q9UHQ9		CYB5R1		39901.7	41364.4	39666	40869	41309.5	40099.2	43546.2	41625.8	36800.4	40268.3	39900.7	40820.4	42231	40603.2	37867.3	40574.9	40081.5	39678.2
Q9UHR4	Q9UHR4		BAIAP2L1		70039.4	68552.8	71954.3	68041.6	67199.2	64209	67333.4	67834.8	68481.1	68067.6	71814.2	69852.1	68876.9	70904	65781.8	71874.4	70412.2	70866
Q9UHR5	Q9UHR5		SAP30BP		30647.5	27535.1	30868.1	29217.7	30149.6	30024.2	33455.5	35774.2	36922.1	34228.7	27632.2	30190.2	28084.3	33600.7	35777.5	33260.3	32619.3	37151.7
Q9UHR6	Q9UHR6		ZNHIT2		26700.3	25393.5	23665	24616.6	24256.9	24122.4	24780.4	25122.3	23640.7	24955.5	26193.4	25115.3	27506.2	26414	23606.3	24479.5	25296.9	24393.5
Q9UHV7	Q9UHV7		MED13		12903.9	13196.3	12404	11811.5	10995.9	10303	12307.6	13380.1	12341.6	13510.8	12590.5	13034.4	11121	12543.9	13675	13245.8	11830.8	12223
Q9UHV9	Q9UHV9		PFDN2		115133	109220	106424	106723	98693	106038	104602	114923	121464	111873	110563	115053	101067	110594	118226	111251	113195	116194
Q9UHW5	Q9UHW5		GPN3		72555.6	70719	70712.2	74767.1	67418.1	71211	69329.7	76542.8	76938.2	71859.8	74203.7	77044.1	71390	73665.6	72821.2	81338.4	77718.5	72135.6
Q9UHW9	Q9UHW9		SLC12A6		3836.02	4380.27	3626.97	3575.27	3490.51	3411.57	3206.12	3886.15	3751.98	4038.42	3631.34	3606.49	3294.67	3363.85	3997.48	3044.7	3003.49	3111.23
Q9UHX1	Q9UHX1		PUF60		1.24712e+06	1.29265e+06	1.21519e+06	1.27666e+06	1.2467e+06	1.20478e+06	1.37288e+06	1.42899e+06	1.39577e+06	1.31519e+06	1.38432e+06	1.34621e+06	1.29564e+06	1.37573e+06	1.40422e+06	1.45663e+06	1.37176e+06	1.4343e+06
Q9UHY1	Q9UHY1		NRBP1		111694	110786	107275	111225	110369	108306	114937	108357	109668	113188	111949	114988	112338	112976	111187	112557	108543	112795
Q9UHY7	Q9UHY7		ENOPH1		155800	161114	138362	156210	141709	145510	153885	161607	153347	169810	149125	152381	135550	151877	160897	164245	158374	144673
Q9UHY8	Q9UHY8		FEZ2		25530.5	23187.4	23053.2	26313	23911.9	27036.2	24697.5	21060.1	23054.3	21685.7	24650.1	22510.7	24297.9	25554.7	19636.2	22432.9	20827.2	24244.5
Q9UI09	Q9UI09		NDUFA12		89447.8	96156.5	94972.3	94684.3	91074.9	95598.4	94551.2	99986.2	104951	95493.7	95390.8	96382.2	92278.8	102530	98852.5	99662.6	103498	97682.5
Q9UI10	Q9UI10		EIF2B4		81745.7	79116.4	75021.1	79193.9	77901.8	77563.8	76260.4	75965.7	77954.1	75629.5	77777.8	77736.1	80644.1	78115.6	75727.5	78400.4	77353.8	76523.2
Q9UI12	Q9UI12		ATP6V1H		153636	152327	151534	161604	157123	153479	159241	160371	159408	156685	154855	164002	157930	165363	165616	161309	159191	165378
Q9UI15	Q9UI15		TAGLN3			3108.93	1828.45	2472.24	3481.88		4245.09	2172.67	2353.46	3298.31		2438.2	4183.05	3571.44	4923.36	4606.71	2928.17	
Q9UI26	Q9UI26		IPO11		356186	343062	351246	345990	359787	337629	361392	368346	363566	344584	353367	354261	346647	356110	357999	354339	358580	358567
Q9UI30	Q9UI30		TRMT112		144361	134809	139072	143533	134450	128128	143253	145228	139607	138667	138066	145191	144176	141400	148270	142296	148305	141965
Q9UI43	Q9UI43		MRM2		5238.93	6346.46	4552.89	5108.24	4375.84	4613.24	7456.12	6686.17	6875.12	5913.84	5984.65	4772.74	4922.5	7611.1	5590.39	6456.77	6480.69	5887.01
Q9UI95	Q9UI95		MAD2L2		29075.3	32256.2	26208.7	27258.3	31488.4	29424.3	27901.1	25229.4	30775.5	31460.1	30855.1	26786.3	29369.4	29010.5	26742.1	29093.8	29182.8	28400.3
Q9UIA9	Q9UIA9		XPO7		154381	158103	151245	157403	154287	154402	153737	156991	156785	158439	155534	157776	149035	155601	156452	153437	160155	151031
Q9UIC8	Q9UIC8		LCMT1		37949.5	36625.7	37999.7	40095.8	38085.7	37227.4	40757.8	42981.2	44460.1	38739.6	45566.1	40970.2	40757.1	46008.5	40225.5	45508	46597.8	42583.1
Q9UID3	Q9UID3		VPS51		61444.2	67332.5	64668.7	64241.1	63972	65820.1	67320.7	67138.3	67739.6	63985.6	67884.5	61621	61880.8	71072.8	67579.1	69279.1	65743.5	65133.6
Q9UID6	Q9UID6		ZNF639		2999.5	2730.3	2392.51	2868.91	1804.8	2726.09	2147.38	2052.1	2636.25	2506.44	2735.8	1694.29	2819.34	3477.31	3633.36	3813.14	3331.76	3178.88
Q9UIF9	Q9UIF9		BAZ2A		45675.8	44620.4	43240.8	43838.5	45819.2	44898.2	46824.4	48655.6	46672.4	44952.6	45500.2	46023.8	42632.6	46249.2	46392.4	46007.7	44470.7	45694.4
Q9UIG0	Q9UIG0		BAZ1B		36931.2	39510.9	38938.1	37964	38715.9	38378.5	38280.6	37916.2	38174.6	38343.5	38003.1	37426.6	38293	37951.3	38637.4	38687.5	39599.9	36363.5
Q9UII2	Q9UII2		ATP5IF1		23172.9	20811.6	22094.8	24257.6	23933.8	25305.7	23894.8	22448.2	24371	22826.7	25581.2	26265.7	22855.1	25691.6	27251.5	23347.3	26243.3	26160
Q9UIJ7	Q9UIJ7		AK3		130515	126302	122747	127011	122812	120948	120630	130239	124525	119054	132031	129365	118839	125528	133755	135236	135550	134236
Q9UIL1	Q9UIL1		SCOC		130865	133222	133658	128387	134319	130095	108984	134076	145572	136405	121826	130117	124901	117770	118261	119567	129558	124196
Q9UIM3	Q9UIM3		FKBPL		18948.6	16280.6	16058.2	16089.3	17628.9	14557.5	15179.1	18074	17293.6	17392.5	16668.9	17230.3	16604.5	17904.2	18054.1	18546.9	17682.9	16890.5
Q9UIQ6	Q9UIQ6		LNPEP		15271.1	14915.6	16071.8	14583.6	13965.7	14397.3	15111.4	14828.3	15551.6	15226.8	14887.2	15822.9	14861.9	14923.1	16303.2	14293.5	15161.5	16765.7
Q9UIS9	Q9UIS9		MBD1		12807.9	14107	13510.2	12891.8	14539	13511.2	13170.5	13314	13427.4	10700.7	10996.1	14107.8	12374.9	14983.6	12793.9	12509.8	13552.8	13009.8
Q9UIU6	Q9UIU6		SIX4		21206.8	20825.3	20111.7	21051.6	20646.5	21158.2	20765.4	17478.7	18102.9	21014.9	18700.8	20821.8	21633.2	19281.2	20156.9	18852.1	16105.6	19205.8
Q9UIV1	Q9UIV1		CNOT7		91612	97298.9	93333.5	100686	99506.7	100858	103089	109254	104965	101285	103674	100358	95108	103638	113279	104212	101848	103525
Q9UIW2	Q9UIW2		PLXNA1		44044.9	43625.7	44598.1	41375.6	45130.4	41826.9	42878	41496.6	43980	41900.2	47558.5	43238.6	44614.3	42662.2	41907.1	41851.9	41276.2	43783.7
Q9UJ41	Q9UJ41		RABGEF1		15149.2	15553.4	16235.5	16942.9	17302.6	15749.4	17533.9	18884.3	16475.4	17457.9	18147.4	16017.8	14859.9	19002.6	18384.6	18300.7	18047.5	17801.9
Q9UJ70	Q9UJ70		NAGK		40640.9	38082.1	37609.1	42602.6	41000.5	40280.3	40676	41837	40075.4	40490.8	40853	43621.1	42452	41733.6	39424.8	36052.8	36874.4	40283.9
Q9UJ83	Q9UJ83		HACL1		35053.8	35238.3	35340.8	35222.6	34488	33464.7	37027.9	35149.3	34615.9	33060.7	33375.6	34027.7	35453.5	35343.9	35985.1	33785.6	35349.8	32761.3
Q9UJA5	Q9UJA5		TRMT6		56246.9	56684.8	55199.9	57043.6	56961.9	54213.6	57435.1	57108.1	57587.3	55180.3	56911.8	58957.3	59246.1	56032.9	57751.6	58128.1	57615.1	56314.9
Q9UJC5	Q9UJC5		SH3BGRL2		11576.3	10736.4	13555.9	12242	9390.26	10760.7	16415	16756.1	15164.1	14823.9	15320.3	15753.1	11092.2	17208.3	16033.9	17372.9	17677.7	18913.1
Q9UJJ7	Q9UJJ7		RPUSD1		25075.8	21593.2	27209.5	26198.7	23250.1	21647.9	22629.6	25825.9	24354.2	23951.4	24782.6	25387.7	26112.6	25037.8	23600	27896.3	26564.4	23211.2
Q9UJJ9	Q9UJJ9		GNPTG		2854.17	2357.21	2699.28	1559.22	1715.91	2360.68		3404.61	2018.77	2519.23	1782.37	1861.37	2198.81		2988.08	2779.68	2216.53	1906.79
Q9UJK0	Q9UJK0		TSR3		5426.58	3561.52	5408.56	4883.91	3040.36	3189.15	3672.05	3743.45	5881.7	4808.61	3292.96	5143.47	4376.55	3606.23	3259	4158.01	4229.75	3967.46
Q9UJN7	Q9UJN7		ZNF391			1796.22	2156.17	1726.72	1984.53	2070.68	1345.51	938.692	1936.17	2195.21	1790.1	1488.73	2361.68	1855.44	1727.18	1570.42	1501.2	1917.78
Q9UJS0	Q9UJS0		SLC25A13		147871	143499	150707	144034	145035	147493	156613	149780	159331	158138	155596	153704	148295	154425	161032	159683	159293	157628
Q9UJT0	Q9UJT0		TUBE1		18493.2	19254.1	18709.9	19028.4	20552.2	19169.3	18888.2	18575.2	17808.9	17871.5	17136.7	20997.9	19626.1	21335	21055.2	19030.9	18804	19464.1
Q9UJT1	Q9UJT1		TUBD1		2020.33	3362.7	3035.99	3168.59	1845.58	2037.24	3288.86	2578.67	3139.36	3243.62	2901.99	3237.94	2266.26		2016.49	2313.71	3906.79	3455.94
Q9UJU2	Q9UJU2		LEF1		2804.76	2180.05	2245	1962.56	2487.82	2610.2	2882.61	2868.09	2714.87	2507.42	1330.25	2596.44	1424.51	1309.2	2209.1	1900.01	2196.47	2062.96
Q9UJU6	Q9UJU6		DBNL		67145.4	69823	65786.2	62529	63557.2	60678.6	70105.1	74114.9	71410.9	71359.2	68913.1	67526.1	65616.8	70263.2	69196.8	76045	73063	69810.2
Q9UJV9	Q9UJV9		DDX41		66260.6	66832.3	68978.3	69622.6	67060.6	66910	66599.6	65903.6	66583.8	67322.1	65322.3	69783.8	69221.9	72517.6	67983.7	66222.7	66808	68931
Q9UJW0	Q9UJW0		DCTN4		27622.6	27067	25311.2	26415.9	26780.7	24020.6	25480.9	27578.9	27407.8	26957.8	26098.9	28884.1	26385	26754.6	26629.5	26922.7	27583.8	26865.3
Q9UJX2	Q9UJX2		CDC23		77401.6	69951.6	77642.7	77795.4	77540.4	74916	82983.3	73288.5	75614.8	72433.9	71834.1	73686.2	73594.6	79050.1	72697	76629.5	75137	72969.2
Q9UJX3	Q9UJX3		ANAPC7		208662	211925	214013	212784	209064	213383	214393	210652	210595	202498	213239	214970	215251	215645	214767	208993	209175	215554
Q9UJX4	Q9UJX4		ANAPC5		98571.1	101398	98365.6	103043	99444.9	95407.9	102198	102461	99332.3	100146	106370	101738	102234	101043	99570.8	101654	97330.5	98384.5
Q9UJX5	Q9UJX5		ANAPC4		58004.3	56090.1	56606.7	57412.3	55720.6	56219.3	52240.9	54372.2	56951	56767	53355.8	57318.1	59246.2	52006.8	53269.8	53588.6	56336.9	52942.3
Q9UJX6	Q9UJX6		ANAPC2		35583.2	35365.1	35224.2	36115.7	33856.4	33795	34867.2	34274.6	35771.8	34710.9	34262.9	37108	36824.7	33164.4	31864.9	33508.4	35519.1	32800.9
Q9UJY4	Q9UJY4		GGA2		17453.3	20133.1	20923.9	20098.2	18348.6	20488.5	19894	21410.8	20136.1	20298.2	21383.5	19759	19653.7	19678.5	19027.7	20937.1	20518.1	19800.7
Q9UJY5	Q9UJY5		GGA1		40576.3	41123.3	35434.4	32914.2	35610.8	29177.3	37023.9	40783.3	41448.2	35153.5	43589.7	36814.3	31944.9	40968.5	44375.3	45962	43299.2	39180.8
Q9UJZ1	Q9UJZ1		STOML2		483928	492683	457421	468430	467666	434084	446823	497965	480881	502955	472309	464268	472849	458609	481828	493198	484010	478962
Q9UK33	Q9UK33		ZNF580		3638.15	2831.97	3726.59	3147.99	3460.45	3403.53	3510.73	4064.37	2232.31	3531.43	3647.04	3031.46	3841.93	3481.52	3869.53	3348.72	2831.62	2579.43
Q9UK39	Q9UK39		NOCT		8737.32	7676.16	7836.87	7426.76	6874.95	8225.49	8184.91	8554.43	8121.75	9090.73	7900.56	6835.05	8332.75	8687.71	8251.35	7369.22	7744.05	8284.45
Q9UK41	Q9UK41		VPS28		106970	109802	102156	106490	103327	103871	117575	126894	115604	106631	114942	113106	112094	121070	119037	128436	127722	118085
Q9UK45	Q9UK45		LSM7		93958.2	106480	95366.4	101724	83491.7	91218.5	79666.7	116088	86053.9	90829.2	95652.1	94497.9	68118.9	83747.3	107843	92887.7	115170	106939
Q9UK53	Q9UK53		ING1		10827.2	11775.2	11102.2	11464.2	10115.8	12789.9	11772.9	12146.7	12381.3	10858	12756.3	11415.3	11373.8	10578.5	12382.3	13662.4	13649.6	11240.4
Q9UK58	Q9UK58		CCNL1		17277.9	16573.3	14108	16567.4	15080.2	15834.4	14444	16201.5	14319.6	16071.3	16650.2	16657.3	15355.5	16490.2	16078	15511.7	16413	15220.2
Q9UK59	Q9UK59		DBR1		75110.9	74434.1	71529.4	70435.8	74177.9	75951.5	76642.1	78383.8	76856.6	74027.5	72995.3	74285.1	74862.4	72537.2	73965	78275.3	76985.4	75639.2
Q9UK61	Q9UK61		TASOR		43555.1	43377.1	42136	43295	43071.6	41496	41066.4	40919.6	40777.9	43457.1	42306.6	42648.1	42216.7	40389.2	40592.4	40203.4	41359.7	40186
Q9UK73	Q9UK73		FEM1B		28918.8	26089	28412.4	27943.1	26744.6	29668.5	28701.9	22490.3	28523.2	24167.6	28279.2	27445.9	26469.2	25874.1	28740.6	27330.5	23355.3	23312.4
Q9UK76	Q9UK76		JPT1		193861	208492	181662	197176	187529	182293	200687	209358	197474	203709	189413	209697	190778	191461	187926	198449	202472	192000
Q9UK97	Q9UK97		FBXO9		22632.3	21383.7	24467.2	22569.9	23762.3	22594	21497.8	19851.8	20198.7	20301.2	20310	21409.1	22966.8	22611.6	19570.9	21526.1	18658.9	20893.9
Q9UK99	Q9UK99		FBXO3		21143.3	19622.3	21226.6	21143.7	22305.7	21189	20434.5	19280.1	20163.5	21432.3	21200.9	21439.8	21464.7	21480.2	21240.7	21161.2	21701	20323.6
Q9UKA4	Q9UKA4		AKAP11		10405.1	12983.1	12392.7	12358.5	11475.1	12854.8	13613.2	10242	12753.9	11333.7	12292.4	12007.3	13004.4	10593.3	12028.5	9000.81	10103.2	10966
Q9UKA9	Q9UKA9		PTBP2		268452	273036	308713	277589	266256	273889	262266	276724	277768	291293	270762	266950	283050	294911	274610	261471	295002	272242
Q9UKB1	Q9UKB1		FBXW11		9569.08	10268	12122.7	10529.7	10168.7	10861.2	10839.3	9668.63	9774.4	9593.77	10092.4	10141.1	10677.6	10546.1	12158.4	8783.06	9364.25	8491.85
Q9UKB3	Q9UKB3		DNAJC12		2861.47	4215.16	2914.22	3110.43	3718.35	2050.61	4100.77	3267.1	2985.93	4350.06	3350.73	2664.43		4064.48	5149.7	4636.84	4112.07	4097.54
Q9UKD1	Q9UKD1		GMEB2		9683.3	10999.3	9960.23	11431.1	10658.4	9691.39	8358.02	9677.57	10451.2	10418.5	9841.22	9958.06	10604.5	10198.6	10008.4	10462.6	8721.6	8827.37
Q9UKD2	Q9UKD2		MRTO4		159177	172647	161786	168732	167829	155115	173415	184536	188441	155427	178382	179089	166798	186802	185025	195656	191164	194672
Q9UKE5	Q9UKE5		TNIK		54126.6	53535.9	50297.1	54963.9	54721.7	55102.2	58407.9	56042.1	53163.1	58614	58206.4	54566.8	54364.7	60416.7	57251.9	57560.3	58535.6	56543.8
Q9UKF6	Q9UKF6		CPSF3		81014.3	82633.6	78456.4	82613.4	81115.8	82490.4	83426.4	83503.9	79962.5	78887.5	81228	83076	83275.8	85467.4	83664.1	85416.4	81307.9	84538.6
Q9UKG1	Q9UKG1		APPL1		7809.41	7874.4	6753.38	7436.7	7922.46	7725.99	6991.35	7863.55	6764.1	7301.27	7943.23	7684.36	8949.07	7278.76	6363.61	8055.72	6421.96	7559.81
Q9UKI8	Q9UKI8		TLK1		108961	108643	97509.8	105744	97724.6	99585.6	100980	100739	97349.9	100246	102838	103163	105353	101339	103580	99741.3	98653	97785.9
Q9UKJ3	Q9UKJ3		GPATCH8		75158.4	80253.5	73994.6	75446.7	72065.1	69026.2	70254	69939.8	74769.1	70761.1	72346.5	80589.5	71602	73729.2	71648.6	73594.9	73440.9	69479.4
Q9UKK6	Q9UKK6		NXT1		14820.4	18516.7	17387.3	16579.7	13333.2	12884.4	17971.4	16235.9	19567.2	18138.4	16932.7	15669.4	12832.9	15218.5	20040.3	17055.1	17650	18404.2
Q9UKK9	Q9UKK9		NUDT5		783044	774371	801220	813402	778358	782589	832298	824711	820846	773338	820964	828902	812285	836919	802970	839874	812589	831482
Q9UKL0	Q9UKL0		RCOR1		186102	183424	172678	171834	176909	175859	188394	189057	188765	186310	177873	182069	168616	181228	189866	186685	187790	190439
Q9UKL3	Q9UKL3		CASP8AP2		15836.9	15576.5	16274.2	17375.1	14909	18547.5	14284.2	10668.6	14559.3	17955.8	19543.2	17240	18620.3	17024.9	14554.2	14704.2	14433.4	18944.7
Q9UKL6	Q9UKL6		PCTP		63250.6	59696.5	66740.5	62475	61494.9	56997.8	73549.8	62936.2	77577.9	60562.1	72047.8	70458	64954.8	61503.1	69690.5	67303.4	63293.7	61589.8
Q9UKM7	Q9UKM7		MAN1B1		15229.5	15526.9	15538.3	14887.9	16449.3	15483.3	16463.1	14436.2	15875.4	14301.2	15930.9	14898.8	14986.6	15746.9	16772	14873	15616.4	15347.7
Q9UKM9	Q9UKM9		RALY		78249.5	90459.1	76289.6	79525.5	86114.7	70995.3	97008.3	100577	103379	86615.8	101493	86416.4	79533.3	101691	97903	102925	99157.2	93839.6
Q9UKN8	Q9UKN8		GTF3C4		97530.9	98585	98122	95079.3	98214.4	96347.9	102016	101123	100602	100971	100468	99473.2	98751.5	104958	99630	98418.3	102596	104102
Q9UKS6	Q9UKS6		PACSIN3		9048.52	8626.46	8423.21	7333.19	6947.02	8171.76	10030.7	10200.6	8954.61	9473.75	9380.99	7622.43	9304.01	7800.48	9990.22	9220.76	9719.59	8228.95
Q9UKT4	Q9UKT4		FBXO5		19041.2	17242.2	20192.2	18316.2	20894.8	19002.1	18758.7	18922.4	20581.8	18917.2	21780.6	19543.6	18078.3	21113.2	20687.8	21368.2	20215.6	19621
Q9UKT5	Q9UKT5		FBXO4		21214.4	20456.4	20410.4	20917.9	20685.3	22447.6	21508.9	19132.7	20536.2	19460.2	19927.9	20276.5	20428	19938.6	20886.1	21196	19342.5	20487.9
Q9UKU7	Q9UKU7		ACAD8		2281.63	2609.66	1901.3	2810.72	3028.11	2382.89	2695.87	2984.74	2498.69	2413.7	2660.28	2392.89	2900.98	3349.56	2311.17	2921.09	2710.18	2601.61
Q9UKV3	Q9UKV3		ACIN1		228720	230009	225570	220911	213670	217467	224717	224096	229786	224225	231437	227341	221817	236761	229090	230955	224732	227615
Q9UKV8	Q9UKV8		AGO2		53402.2	51039.3	53577.4	52641.2	50761.8	49743.6	52196.9	50624.7	53039.6	52857.9	53441.9	53522.5	53948.4	53134	50079.4	52600.8	54320.6	52557.6
Q9UKX7	Q9UKX7		NUP50		57085.3	54837.5	50473.5	52568.2	54613.3	50696.4	57815.5	62150.1	59931.5	59387.6	56937.2	59472.4	55026.1	53918.1	58571.6	62221	62858	57900.2
Q9UKY1	Q9UKY1		ZHX1		73049.4	67782.4	72814.5	70306	73744.1	72816.3	69625.4	69623.6	71918.9	68116	70431.9	66987.4	66701.7	70868.4	76124.6	70471.5	71013.3	69857.8
Q9UKY7	Q9UKY7		CDV3		88436	92514.6	80458	82274.1	81442.3	80502.8	84921	103555	91278.2	96678.6	91036.2	87503.9	84293.6	90481.6	86298.7	99692.5	94582.2	92142.8
Q9UKZ1	Q9UKZ1		CNOT11		74052.5	79257.6	70814	74324.6	74328.5	75346.2	78975.7	77459.7	72359.5	67457	77649.6	77133.3	77861.7	78516.5	80408.1	74957.9	80422.4	74535.1
Q9UL03	Q9UL03		INTS6		20163.4	19675.4	18988.3	20130.1	19151.1	21268.4	22087.9	20173.4	19434.7	21531.1	20851	21870.5	20157.1	21846.3	22312.1	21069.7	19224.1	20565.5
Q9UL15	Q9UL15		BAG5		63082	61243.1	63378.3	59908.4	59113.9	61576.9	63412.5	64682.2	64159	61801	61249.6	62222	62993.3	62570.4	65795.3	64916.8	65974.1	65415
Q9UL18	Q9UL18		AGO1		6809.56	7705.72	6635.79	8085.79	7251.79	6531.73	6853.24	6967.75	5335.63	6652.56	7350.39	6681.98	7109.43	8433.4	7899.31	8808.92	7019.9	6874.66
Q9UL25	Q9UL25		RAB21		126642	141088	135538	142593	142750	142659	148302	137731	148899	141256	142490	144289	140274	146457	138671	140457	139938	137111
Q9UL26	Q9UL26		RAB22A		8073.39	6187.79	6639.42	7451.79	7546.77	6451.16	7884.79	7482.92	6121.66	6828.56	7815.34	7269.22	5546	6588.74	7462.9	7366.1	7218.22	7522.68
Q9UL33	Q9UL33		TRAPPC2L		35666.3	37355.6	30197.2	35526.8	35607.3	38330.8	34185.8	31179.9	35970.2	38705.1	33568.7	39096.6	32529.4	32047.6	34448.6	36532.1	38622.4	35122.3
Q9UL40	Q9UL40		ZNF346		26398.2	22996.1	27428.8	25872.9	25817.1	28802.8	26964.1	25882	27308.4	26456.9	26796.4	27062.9	29227.3	26605.3	26272.8	26150.3	24676.8	25311.5
Q9UL45	Q9UL45		BLOC1S6		47761.6	43777.2	48111.4	41918.9	46235.2	45276.4	48573.8	47273.6	45286.2	40304.5	42752.9	43521	44939.4	49653.9	46400.1	38316.5	37670.2	41404.2
Q9UL46	Q9UL46		PSME2		144934	153867	151199	149999	152087	133446	170320	160200	168228	157265	166677	139268	142093	165567	171165	162121	164357	168722
Q9UL54	Q9UL54		TAOK2		188065	186635	162310	192881	164029	187389	231481	213052	170820	189338	211571	166753	175406	205618	198994	215318	220432	231094
Q9UL63	Q9UL63		MKLN1		64978.5	65444.5	63883.2	63981.8	65085.9	66024	69923	64987.2	66651.5	61325.6	65257.4	64681.9	64941.4	70043.8	62968.5	63880.9	64552.1	66172.7
Q9ULA0	Q9ULA0		DNPEP		168553	166755	166872	168104	171932	170330	170625	164298	170047	163247	170028	169283	175646	170802	169291	164837	166017	170084
Q9ULC3	Q9ULC3		RAB23		9827.1	10322.6	9057.99	9085.71	9293.61	9695.82	9701.08	10071.8	10104.7	9485.09	9710.73	9431.28	10692.8	10062.9	10112.4	9185.01	9392.47	11065.4
Q9ULC4	Q9ULC4		MCTS1		165318	166433	166650	164926	154497	160016	165184	162613	164728	169008	168425	170661	168419	172203	174840	167745	163992	173339
Q9ULD4	Q9ULD4		BRPF3		897.986	1140.56	868.747	1970.5	1573.87	1623.34	1413.48	1606.93	1477.74	1608.45	1584.3	1549.88	979.207	1690.81	2068.05	1236.65	1419.38	1828.9
Q9ULF5	Q9ULF5		SLC39A10		5390.42	5186.66	5082.74	5041.29	3853.35	5100.56	5482.38	5077.93	5295.29	5707.13	5721.82	6085.84	5294.97	6283.62	4675.99	5594.78	5832.72	4382.34
Q9ULG1	Q9ULG1		INO80		13083.7	11137.6	11478.2	11364.1	12534.5	13661.2	11259.6	11546.7	12481.1	11670.3	12947.1	10205.4	14477	11779.2	11440	10055.1	9952.84	11408.1
Q9ULH0	Q9ULH0		KIDINS220		235096	229875	224878	237062	234819	224978	225278	238051	229367	236535	225972	237711	237298	228946	230991	235221	232368	222570
Q9ULH1	Q9ULH1		ASAP1		10399.9	10902.8	10561.8	9582.92	9807.01	9367.6	8933.13	10286.6	10844	11048.9	9788.56	9764.42	8091.52	11666.1	11648.8	10662.9	12140.2	10112.1
Q9ULH7	Q9ULH7		MRTFB		15765.9	14393.1	14967.2	15824.9	16160.5	14559.1	14626.4	16139.5	15165.3	15362.3	14876.5	14402.3	13972.5	13490.2	15291.3	13971.1	16001.3	15650.7
Q9ULI0	Q9ULI0		ATAD2B		28254.7	27578.6	27720.8	28531.1	29385.8	27567.2	26538.7	25971.8	26533.9	25832.8	26402.4	26124.4	27248.8	28876.8	26986.3	25559.2	26358.1	25904.8
Q9ULJ3	Q9ULJ3		ZBTB21		26268.6	25676.1	23429	24760.7	24853.2	25261.4	24997.4	25549.7	24801	24542.4	26284.1	24724.3	25710.8	24742.1	24497	25718.1	24633.5	24719.3
