Protein.Group	Protein.Names	Genes	First.Protein.Description	N.Sequences	N.Proteotypic.Sequences	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj2.mzML
P60955	LGT_ECOLI	lgt	Prolipoprotein diacylglyceryl transferase	3	3		1.41117e+06	1.72134e+06	1.4077e+06	1.46006e+06	1.26899e+06
P61175	RL22_ECOLI	rplV	50S ribosomal protein L22	11	11	9.21045e+08	9.00935e+08	9.23578e+08	8.85187e+08	8.90142e+08	8.99015e+08
P61316	LOLA_ECOLI	lolA	Outer-membrane lipoprotein carrier protein	11	11	4.23093e+07	4.21404e+07	4.12264e+07	4.29948e+07	3.99169e+07	4.09107e+07
P61320	LOLB_ECOLI	lolB	Outer-membrane lipoprotein LolB	11	11	1.6666e+07	1.6999e+07	1.73228e+07	1.79794e+07	1.7109e+07	1.70798e+07
P61517	CAN_ECOLI	can	Carbonic anhydrase 2	9	9	6.34772e+07	6.72794e+07	6.58341e+07	6.60952e+07	6.77311e+07	6.6309e+07
P61626ups|LYSC_HUMAN_UPS	Lysozyme	Lysozyme		3	3	7.48774e+07	7.46473e+07		7.25797e+07	6.33574e+06	
P61714	RISB_ECOLI	ribE	6,7-dimethyl-8-ribityllumazine synthase	10	10	2.20928e+08	2.16035e+08	2.19708e+08	2.18207e+08	2.23317e+08	2.20068e+08
P61769ups|B2MG_HUMAN_UPS	Beta-2-microglobulin	Beta-2-microglobulin		3	3	1.27839e+07	1.32299e+07		1.38213e+07		
P61887	RMLA2_ECOLI	rmlA2	Glucose-1-phosphate thymidylyltransferase 2	3	3	3.3825e+06	3.53224e+06	3.55535e+06	3.26482e+06	3.61451e+06	3.64753e+06
P61889	MDH_ECOLI	mdh	Malate dehydrogenase	15	15	9.6604e+07	9.74704e+07	9.77437e+07	9.48097e+07	9.66782e+07	9.85232e+07
P61949	FLAV_ECOLI	fldA	Flavodoxin-1	6	6	1.49352e+08	1.45829e+08	1.44467e+08	1.47225e+08	1.4169e+08	1.47852e+08
P62399	RL5_ECOLI	rplE	50S ribosomal protein L5	19	19	1.31612e+09	1.33751e+09	1.32124e+09	1.31371e+09	1.30767e+09	1.29142e+09
P62517	OPGH_ECOLI	mdoH	Glucans biosynthesis glucosyltransferase H	3	3	2.17276e+06	2.62291e+06	2.20166e+06	2.68223e+06	2.35318e+06	1.87455e+06
P62556	SOPA_ECOLI	sopA	Protein SopA	7	7	2.15542e+07	2.17646e+07	2.22284e+07	2.18846e+07	2.19423e+07	2.22626e+07
P62558	SOPB_ECOLI	sopB	Protein SopB	11	11	2.22035e+07	2.22594e+07	2.21666e+07	2.24685e+07	2.18772e+07	2.23896e+07
P62601	TREF_ECOLI	treF	Cytoplasmic trehalase	2	2	264240	324611	408088	386559	284204	222914
P62615	ISPE_ECOLI	ispE	4-diphosphocytidyl-2-C-methyl-D-erythritol kinase	2	2	6.24832e+06	6.18052e+06	6.85028e+06	6.59751e+06	5.32185e+06	5.61385e+06
P62617	ISPF_ECOLI	ispF	2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase	3	3	9.58248e+06	9.56565e+06	8.48109e+06	1.05515e+07	8.76915e+06	9.23521e+06
P62620	ISPG_ECOLI	ispG	4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase	20	20	2.76377e+07	2.72107e+07	2.90754e+07	2.72814e+07	2.93798e+07	2.90137e+07
P62623	ISPH_ECOLI	ispH	4-hydroxy-3-methylbut-2-enyl diphosphate reductase	8	8	8.31036e+06	8.93589e+06	8.82332e+06	8.29827e+06	8.23855e+06	8.90376e+06
P62672	APAG_ECOLI	apaG	Protein ApaG	2	2	4.53083e+06	5.13744e+06	5.01721e+06	5.05554e+06	5.08596e+06	4.54088e+06
P62707	GPMA_ECOLI	gpmA	2,3-bisphosphoglycerate-dependent phosphoglycerate mutase	19	19	2.09897e+08	2.03279e+08	2.09816e+08	2.05944e+08	2.11098e+08	2.12099e+08
P62768	YAEH_ECOLI	yaeH	UPF0325 protein YaeH	13	13	3.2396e+07	3.20086e+07	3.23159e+07	3.18798e+07	3.2516e+07	3.13396e+07
P62937ups|PPIA_HUMAN_UPS	Peptidyl-prolyl	Peptidyl-prolyl		7	7	7.13744e+07	7.00992e+07		6.93059e+07		
P62988ups|UBIQ_HUMAN_UPS	Ubiquitin	Ubiquitin		3	3	7.52529e+06	7.22987e+06	1.12409e+06	7.42955e+06	1.1214e+06	1.22012e+06
P63020	NFUA_ECOLI	nfuA	Fe/S biogenesis protein NfuA	6	6	6.99762e+07	6.89372e+07	6.61462e+07	7.01759e+07	6.83208e+07	7.42459e+07
P63165ups|SUMO1_HUMAN_UPS	Small	Small		15	15	4.9607e+07	5.36022e+07		5.16693e+07	1.07291e+07	
P63177	RLMB_ECOLI	rlmB	23S rRNA (guanosine-2'-O-)-methyltransferase RlmB	7	7	2.31456e+07	2.28529e+07	2.21567e+07	2.31147e+07	2.0901e+07	2.16723e+07
P63183	KUP_ECOLI	kup	Low affinity potassium transport system protein kup	2	2	724296			700408	540780	486993
P63224	GMHA_ECOLI	gmhA	Phosphoheptose isomerase	10	10	1.90742e+08	1.91247e+08	1.90571e+08	1.8525e+08	1.87257e+08	1.86133e+08
P63228	GMHB_ECOLI	gmhB	D,D-heptose 1,7-bisphosphate phosphatase	3	3	1.43903e+07	1.32245e+07	1.55741e+07	1.535e+07	1.32626e+07	1.49533e+07
P63235	GADC_ECOLI	gadC	Probable glutamate/gamma-aminobutyrate antiporter	3	3	2.22235e+07	2.30075e+07	2.4161e+07	2.34566e+07	2.42749e+07	2.30084e+07
P63279ups|UBC9_HUMAN_UPS	SUMO-conjugating	SUMO-conjugating		5	5	4.5605e+07	4.42595e+07	4.23409e+06	4.25543e+07	5.00048e+06	5.15763e+06
P63284	CLPB_ECOLI	clpB	Chaperone protein ClpB	54	54	6.12045e+07	6.07978e+07	5.92412e+07	5.89775e+07	6.05066e+07	6.08913e+07
P63386	MLAF_ECOLI	mlaF	Probable phospholipid import ATP-binding protein MlaF	2	2	2.15593e+06	2.0677e+06	2.18016e+06	2.33485e+06	1.48833e+06	2.18232e+06
P63389	YHES_ECOLI	yheS	Uncharacterized ABC transporter ATP-binding protein YheS	13	13	4.79287e+06	5.02877e+06	4.73178e+06	4.6771e+06	4.59395e+06	4.57456e+06
P63417	YHBS_ECOLI	yhbS	Uncharacterized N-acetyltransferase YhbS	6	6	3.8668e+07	3.87786e+07	4.13477e+07	3.82855e+07	4.28676e+07	4.04387e+07
P63883	AMIC_ECOLI	amiC	N-acetylmuramoyl-L-alanine amidase AmiC	8	8	2.54765e+06	2.3338e+06	2.60122e+06	2.36936e+06	2.4091e+06	2.46779e+06
P64423	ZNTB_ECOLI	zntB	Zinc transport protein ZntB	1	1	2.03015e+06	2.04896e+06	1.32904e+06	1.72257e+06	1.81868e+06	1.91078e+06
P64429	YPFJ_ECOLI	ypfJ	Uncharacterized protein YpfJ	3	3	5.65114e+06	5.44396e+06	5.9416e+06	5.9139e+06	5.93758e+06	5.54348e+06
P64448	YNBE_ECOLI	ynbE	Uncharacterized protein YnbE	2	2	963660	957538	748910	962717	683015	882992
P64451	YDCL_ECOLI	ydcL	Uncharacterized lipoprotein YdcL	2	2	1.43517e+07	1.54225e+07	1.44974e+07	1.47235e+07	1.38112e+07	1.37152e+07
P64455	YDCY_ECOLI	ydcY	Uncharacterized protein YdcY	1	1	5.28918e+07	5.06541e+07	5.46774e+07	5.07853e+07	5.36643e+07	5.44004e+07
P64463	YDFZ_ECOLI	ydfZ	Putative selenoprotein YdfZ	3	3	1.89571e+08	1.91528e+08	1.80469e+08	1.95548e+08	1.83664e+08	1.84438e+08
P64467	CNU_ECOLI	cnu	OriC-binding nucleoid-associated protein	4	4	2.71711e+07	2.74689e+07	2.82089e+07	2.93742e+07	2.84358e+07	2.69225e+07
P64476	YDIH_ECOLI	ydiH	Uncharacterized protein YdiH	2	2	5.33259e+06	5.86461e+06	5.18998e+06	5.43807e+06	6.06541e+06	5.07741e+06
P64483	YEAK_ECOLI	yeaK	Uncharacterized protein YeaK	4	4	1.13215e+07	1.22023e+07	1.05863e+07	1.30463e+07	1.04845e+07	1.10689e+07
P64493	YOAF_ECOLI	yoaF	Uncharacterized protein YoaF	1	1	1.16832e+06	1.27882e+06	1.29788e+06	1.51491e+06	1.04421e+06	1.13492e+06
P64499	YEBO_ECOLI	yebO	Uncharacterized protein YebO	3	3	1.71347e+07	1.784e+07	1.8499e+07	1.71671e+07	1.73571e+07	1.53442e+07
P64503	YEBV_ECOLI	yebV	Uncharacterized protein YebV	1	1	132926		130488	147104	133717	132498
P64506	YEBY_ECOLI	yebY	Uncharacterized protein YebY	1	1	2.59004e+06	2.55948e+06	2.62162e+06	2.62998e+06	2.27505e+06	2.28432e+06
P64519	YODD_ECOLI	yodD	Uncharacterized protein YodD	1	1	1.40204e+06	1.47522e+06	1.12141e+06	1.11214e+06	930757	1.04672e+06
P64530	RCNR_ECOLI	rcnR	Transcriptional repressor RcnR	2	2	1.67416e+06	1.47605e+06	1.66967e+06	1.65841e+06	1.61425e+06	1.73281e+06
P64534	RCNB_ECOLI	rcnB	Nickel/cobalt homeostasis protein RcnB	4	4	3.02209e+07	2.95061e+07	2.93675e+07	3.01395e+07	2.73153e+07	2.832e+07
P64540	YFCL_ECOLI	yfcL	Uncharacterized protein YfcL	3	3	3.44865e+07	3.37693e+07	3.47578e+07	3.11388e+07	3.25233e+07	3.40358e+07
P64545	YFGG_ECOLI	yfgG	Uncharacterized protein YfgG	1	1	4.42706e+06	3.66926e+06	4.19843e+06	3.99476e+06	3.90281e+06	2.93371e+06
P64548	YFIR_ECOLI	yfiR	Uncharacterized protein YfiR	1	1	808321	840350	820986	807537	825334	876158
P64554	QUEE_ECOLI	queE	7-carboxy-7-deazaguanine synthase	7	7	2.23042e+07	2.40069e+07	2.41524e+07	2.56057e+07	2.31823e+07	2.42353e+07
P64559	CPTB_ECOLI	cptB	Antitoxin CptB	2	2	3.62906e+06	3.42167e+06	3.07621e+06	3.73335e+06	2.49055e+06	2.7126e+06
P64564	YGGT_ECOLI	yggT	Uncharacterized protein YggT	2	2	3.48768e+06	4.90591e+06	6.14873e+06	5.63645e+06	4.32407e+06	5.43828e+06
P64581	YQJD_ECOLI	yqjD	Uncharacterized protein YqjD	4	4	2.36867e+08	2.48964e+08	2.2364e+08	2.40093e+08	2.44018e+08	2.31856e+08
P64585	YQJE_ECOLI	yqjE	Inner membrane protein YqjE	1	1	1.3469e+06	1.47468e+06	1.83499e+06	1.39878e+06	1.45355e+06	1.56632e+06
P64588	YQJI_ECOLI	yqjI	Transcriptional regulator YqjI	4	4	4.49376e+06	4.77832e+06	4.79372e+06	4.72288e+06	4.11157e+06	3.7422e+06
P64596	YRAP_ECOLI	yraP	Uncharacterized protein YraP	9	9	5.22758e+07	4.93838e+07	5.29922e+07	5.13619e+07	5.14319e+07	5.15381e+07
P64599	YHBT_ECOLI	yhbT	Uncharacterized protein YhbT	8	8	2.15262e+07	2.25897e+07	2.3221e+07	2.2103e+07	2.1389e+07	2.27648e+07
P64602	MLAB_ECOLI	mlaB	Probable phospholipid ABC transporter-binding protein MlaB	1	1	6.71036e+06	5.72579e+06	6.43206e+06	7.04163e+06	5.51374e+06	6.92852e+06
P64604	MLAD_ECOLI	mlaD	Probable phospholipid ABC transporter-binding protein MlaD	6	6	4.91789e+07	4.93716e+07	4.71038e+07	4.95568e+07	4.94569e+07	4.8694e+07
P64606	MLAE_ECOLI	mlaE	Probable phospholipid ABC transporter permease protein MlaE	2	2	804366	873659			864388	
P64612	YHCM_ECOLI	yhcM	Uncharacterized protein YhcM	3	3	4.70681e+06	4.86085e+06	4.67054e+06	4.21001e+06	3.83695e+06	4.59957e+06
P64624	YHEO_ECOLI	yheO	Uncharacterized protein YheO	4	4	1.27631e+07	1.35921e+07	1.36845e+07	1.24624e+07	1.34217e+07	1.2962e+07
P64636	YRFG_ECOLI	yrfG	GMP/IMP nucleotidase YrfG	4	4	9.01328e+06	1.03729e+07	7.54144e+06	9.10476e+06	1.05421e+07	1.00342e+07
P65294	YGDR_ECOLI	ygdR	Uncharacterized lipoprotein YgdR	1	1	5.51495e+06	5.75621e+06		4.64847e+06		
P65367	YQCA_ECOLI	yqcA	Uncharacterized protein YqcA	3	3	8.1364e+06	6.19676e+06	8.52399e+06	7.4474e+06	7.84569e+06	7.91716e+06
P65556	YFCD_ECOLI	yfcD	Uncharacterized Nudix hydrolase YfcD	7	7	6.90969e+06	6.52643e+06	6.53151e+06	7.2763e+06	6.75236e+06	6.9278e+06
P65870	QUED_ECOLI	queD	6-carboxy-5,6,7,8-tetrahydropterin synthase	5	5	8.53031e+06	8.51976e+06	7.28452e+06	8.67131e+06	7.51892e+06	7.41903e+06
P66817	DIAA_ECOLI	diaA	DnaA initiator-associating protein DiaA	3	3	1.35585e+07	1.48433e+07	1.33063e+07	1.47567e+07	1.49407e+07	1.44411e+07
P66948	YFGC_ECOLI	yfgC	TPR repeat-containing protein YfgC	7	7	1.4512e+07	1.60351e+07	1.59547e+07	1.63623e+07	1.52837e+07	1.53173e+07
P67080	YGGS_ECOLI	yggS	UPF0001 protein YggS	8	8	9.82999e+06	1.08643e+07	9.70329e+06	9.54786e+06	1.07174e+07	1.04753e+07
P67087	RSMI_ECOLI	rsmI	Ribosomal RNA small subunit methyltransferase I	7	7	2.85234e+07	2.91547e+07	2.903e+07	2.75549e+07	3.28094e+07	2.96101e+07
P67095	YFCE_ECOLI	yfcE	Phosphodiesterase YfcE	2	2	1.84038e+07	2.03271e+07	2.10894e+07	1.94884e+07	2.01654e+07	1.90382e+07
P67244	YQHA_ECOLI	yqhA	UPF0114 protein YqhA	2	2	1.26843e+06	1.23399e+06	1.17044e+06	1.45284e+06	912494	937151
P67338	YOAH_ECOLI	yoaH	UPF0181 protein YoaH	1	1	4.62034e+06	5.41877e+06	3.09138e+06	4.26919e+06	4.31145e+06	3.61223e+06
P67601	YOBD_ECOLI	yobD	UPF0266 membrane protein YobD	1	1	289347	315902	277101	302617	307038	312968
P67603	YQFB_ECOLI	yqfB	UPF0267 protein YqfB	5	5	1.35758e+07	1.39688e+07	1.39839e+07	1.34447e+07	1.40158e+07	1.30536e+07
P67660	YHAJ_ECOLI	yhaJ	Uncharacterized HTH-type transcriptional regulator YhaJ	6	6	4.37154e+06	4.50454e+06	4.12997e+06	4.53107e+06	4.26208e+06	4.1047e+06
P67662	AAER_ECOLI	aaeR	HTH-type transcriptional activator AaeR	1	1				297660		265257
P67699	YDDM_ECOLI	yddM	Uncharacterized HTH-type transcriptional regulator YddM	1	1		2.93135e+06		3.08479e+06	2.54498e+06	3.4918e+06
P67826	CUTC_ECOLI	cutC	Copper homeostasis protein CutC	4	4	9.99722e+06	1.07131e+07	7.38897e+06	8.83697e+06	9.53845e+06	9.34654e+06
P67910	HLDD_ECOLI	hldD	ADP-L-glycero-D-manno-heptose-6-epimerase	22	22	1.53568e+08	1.54273e+08	1.5705e+08	1.52851e+08	1.57122e+08	1.54944e+08
P68066	GRCA_ECOLI	grcA	Autonomous glycyl radical cofactor	14	14	2.11977e+09	2.09239e+09	2.02612e+09	2.03815e+09	2.0915e+09	2.05585e+09
P68187	MALK_ECOLI	malK	Maltose/maltodextrin import ATP-binding protein MalK	6	6	1.15954e+07	1.1801e+07	1.09472e+07	1.07287e+07	1.13933e+07	1.16666e+07
P68191	SRA_ECOLI	sra	Stationary-phase-induced ribosome-associated protein	2	2	2.73097e+07	2.66545e+07	2.96322e+07	2.79428e+07	3.04685e+07	2.89541e+07
P68206	YJBJ_ECOLI	yjbJ	UPF0337 protein YjbJ	2	2	2.26409e+07	2.13877e+07	2.11387e+07	2.25813e+07	1.83136e+07	2.03007e+07
P68398	TADA_ECOLI	tadA	tRNA-specific adenosine deaminase	1	1			901033	846882	995042	
P68567	RSMJ_ECOLI	rsmJ	Ribosomal RNA small subunit methyltransferase J	3	3			443022	238953	318501	
P68679	RS21_ECOLI	rpsU	30S ribosomal protein S21	6	6	5.31085e+08	5.16162e+08	4.92574e+08	5.08551e+08	5.01462e+08	4.84324e+08
P68688	GLRX1_ECOLI	grxA	Glutaredoxin-1	2	2	1.13154e+07	1.07139e+07	1.0745e+07	1.06316e+07	1.20511e+07	1.01172e+07
P68699	ATPL_ECOLI	atpE	ATP synthase subunit c	1	1	1.4903e+07	1.51141e+07	1.49149e+07	1.32276e+07	1.33916e+07	1.32261e+07
P68767	AMPA_ECOLI	pepA	Cytosol aminopeptidase	11	11	2.66712e+07	2.73438e+07	2.63791e+07	2.64416e+07	2.66325e+07	2.69044e+07
P68871ups|HBB_HUMAN_UPS	Hemoglobin	Hemoglobin		9	9	5.40968e+07	5.28099e+07	9.41369e+06	5.69648e+07	9.82682e+06	9.06414e+06
P68919	RL25_ECOLI	rplY	50S ribosomal protein L25	7	7	9.16946e+08	7.28043e+08	9.46267e+08	8.80612e+08	9.08757e+08	9.3478e+08
P69222	IF1_ECOLI	infA	Translation initiation factor IF-1	4	4	1.78092e+08	1.79325e+08	1.86826e+08	1.75821e+08	1.91823e+08	1.85937e+08
P69228	BAER_ECOLI	baeR	Transcriptional regulatory protein BaeR	11	11	6.62926e+06	6.59093e+06	6.71672e+06	6.96781e+06	6.37105e+06	6.48687e+06
P69330	CITD_ECOLI	citD	Citrate lyase acyl carrier protein	5	5	4.55043e+07	4.81833e+07	4.89686e+07	5.14746e+07	4.94663e+07	4.89721e+07
P69346	YEFM_ECOLI	yefM	Antitoxin YefM	1	1	5.11644e+06	5.26335e+06	5.2679e+06	4.87247e+06	5.17093e+06	4.59562e+06
P69407	RCSB_ECOLI	rcsB	Capsular synthesis regulator component B	9	9	5.93677e+07	5.43062e+07	6.21199e+07	5.90852e+07	6.15266e+07	6.4584e+07
P69411	RCSF_ECOLI	rcsF	Protein RcsF	2	2	3.67692e+07	3.63493e+07	3.72443e+07	3.77211e+07	3.64391e+07	3.67424e+07
P69425	TATB_ECOLI	tatB	Sec-independent protein translocase protein TatB	4	4	1.64406e+07	1.58772e+07	1.57617e+07	1.59052e+07	1.52239e+07	1.57623e+07
P69428	TATA_ECOLI	tatA	Sec-independent protein translocase protein TatA	2	2	1.64713e+08	1.57087e+08	1.70106e+08	1.56381e+08	1.64287e+08	1.60225e+08
P69441	KAD_ECOLI	adk	Adenylate kinase	17	17	3.96502e+08	4.13725e+08	4.39267e+08	4.02891e+08	4.21627e+08	4.10049e+08
P69490	CCME_ECOLI	ccmE	Cytochrome c-type biogenesis protein CcmE	1	1	1.92415e+06		2.88047e+06	2.96165e+06		
P69503	APT_ECOLI	apt	Adenine phosphoribosyltransferase	11	11	1.24293e+08	1.28075e+08	1.32332e+08	1.29043e+08	1.4086e+08	1.34541e+08
P69739	MBHS_ECOLI	hyaA	Hydrogenase-1 small chain	3	3	1.79938e+06	1.8361e+06	1.85282e+06	1.84374e+06	1.59324e+06	1.77047e+06
P69741	MBHT_ECOLI	hybO	Hydrogenase-2 small chain	2	2	2.04368e+07	1.93365e+07	1.97104e+07	1.99436e+07	1.88612e+07	1.79117e+07
P69776	LPP_ECOLI	lpp	Major outer membrane lipoprotein Lpp	3	3	4.48936e+08	4.34914e+08	4.43803e+08	4.39901e+08	4.23549e+08	4.29887e+08
P69783	PTGA_ECOLI	crr	Glucose-specific phosphotransferase enzyme IIA component	11	11	8.94983e+08	9.22034e+08	8.6378e+08	9.02671e+08	9.3493e+08	8.91253e+08
P69786	PTGCB_ECOLI	ptsG	PTS system glucose-specific EIICB component	13	13	4.03946e+07	4.09216e+07	4.16375e+07	4.16531e+07	4.09637e+07	4.07099e+07
P69795	PTQB_ECOLI	chbB	N,N'-diacetylchitobiose-specific phosphotransferase enzyme IIB component	2	2	1.71306e+06	2.74926e+06	1.43319e+06	2.59252e+06	1.74034e+06	1.92039e+06
P69797	PTNAB_ECOLI	manX	PTS system mannose-specific EIIAB component	18	18	8.37696e+07	8.40698e+07	8.67646e+07	8.59183e+07	8.80668e+07	8.43252e+07
P69801	PTNC_ECOLI	manY	Mannose permease IIC component	1	1	1.3641e+07	1.52675e+07	1.61498e+07	1.3866e+07	1.29351e+07	1.26354e+07
P69805	PTND_ECOLI	manZ	Mannose permease IID component	6	6	3.18652e+07	3.25417e+07	3.57472e+07	3.05705e+07	3.89285e+07	3.48185e+07
P69811	PTFAH_ECOLI	fruB	Multiphosphoryl transfer protein	22	22	1.15714e+08	1.12808e+08	1.20451e+08	1.12319e+08	1.16449e+08	1.1644e+08
P69829	PTSN_ECOLI	ptsN	Nitrogen regulatory protein	7	7	1.11721e+07	9.36468e+06	1.29918e+07	1.15082e+07	1.20922e+07	1.22224e+07
P69853	DMSD_ECOLI	dmsD	Tat proofreading chaperone DmsD	4	4	4.26661e+06	4.01475e+06	4.67912e+06	4.19977e+06	4.03443e+06	4.13605e+06
P69874	POTA_ECOLI	potA	Spermidine/putrescine import ATP-binding protein PotA	6	6	3.59072e+07	3.36853e+07	3.75783e+07	3.38035e+07	3.75637e+07	3.64256e+07
P69902	FCTA_ECOLI	frc	Formyl-coenzyme A transferase	7	7	6.88962e+06	7.43212e+06	7.26603e+06	7.4722e+06	7.09609e+06	6.9526e+06
P69905ups|HBA_HUMAN_UPS	Hemoglobin	Hemoglobin		6	6	3.80863e+07	3.73704e+07	3.74359e+06	3.81196e+07	3.41292e+06	3.77255e+06
P69908	DCEA_ECOLI	gadA	Glutamate decarboxylase alpha	20	3	2.70192e+08	2.645e+08	2.65734e+08	2.68002e+08	2.64086e+08	2.61002e+08
P69910	DCEB_ECOLI	gadB	Glutamate decarboxylase beta	3	3	3.73889e+07	3.39503e+07	3.59541e+07	3.10278e+07	4.01911e+07	3.76279e+07
P69913	CSRA_ECOLI	csrA	Carbon storage regulator	3	3	1.41193e+08	1.43341e+08	1.41987e+08	1.56308e+08	1.55533e+08	1.46085e+08
P69922	FUCI_ECOLI	fucI	L-fucose isomerase	2	2					79077.5	78342.3
P69924	RIR2_ECOLI	nrdB	Ribonucleoside-diphosphate reductase 1 subunit beta	17	17	2.03418e+07	1.95234e+07	1.95871e+07	1.9963e+07	1.88522e+07	1.87333e+07
P69931	HDA_ECOLI	hda	DnaA-homolog protein hda	7	7	4.82929e+06	4.95989e+06	5.21477e+06	5.10972e+06	4.15961e+06	5.01648e+06
P75691	YAHK_ECOLI	yahK	Uncharacterized zinc-type alcohol dehydrogenase-like protein YahK	5	5	3.40317e+06	3.29262e+06	3.43206e+06	3.68348e+06	3.43422e+06	3.86298e+06
P75694	YAHO_ECOLI	yahO	Uncharacterized protein YahO	2	2	2.08653e+06	2.26287e+06	1.90854e+06	2.8477e+06		1.92918e+06
P75713	YLBA_ECOLI	ylbA	Uncharacterized protein YlbA	2	2	2.38199e+06		1.91117e+06	2.32403e+06		
P75726	CILA_ECOLI	citF	Citrate lyase alpha chain	13	13	3.40593e+07	3.40191e+07	3.32738e+07	3.26345e+07	3.19094e+07	3.3261e+07
P75728	UBIF_ECOLI	ubiF	2-octaprenyl-3-methyl-6-methoxy-1,4-benzoquinol hydroxylase	4	4	2.75751e+06	3.46327e+06	2.72997e+06	2.74718e+06	3.28549e+06	2.64836e+06
P75736	YBFF_ECOLI	ybfF	Esterase YbfF	6	6	9.21761e+06	9.62923e+06	9.11429e+06	9.17098e+06	8.76068e+06	8.87539e+06
P75745	YBGK_ECOLI	ybgK	Uncharacterized protein YbgK	5	5	5.89589e+06	5.60299e+06	6.54906e+06	5.87633e+06	5.78961e+06	5.48449e+06
P75746	YBGL_ECOLI	ybgL	UPF0271 protein YbgL	2	2	3.29221e+06	2.52987e+06	3.1292e+06	2.96689e+06	3.03365e+06	2.75882e+06
P75767	YBHK_ECOLI	ybhK	UPF0052 protein YbhK	4	4	1.56402e+06	1.37397e+06	1.63305e+06	1.78406e+06	1.78674e+06	1.47722e+06
P75777	YBHG_ECOLI	ybhG	UPF0194 membrane protein YbhG	7	7	1.20132e+07	1.28386e+07	1.35287e+07	1.28715e+07	1.36607e+07	1.33458e+07
P75780	FIU_ECOLI	fiu	Catecholate siderophore receptor Fiu	2	2	1.34155e+06	1.54159e+06	1.54192e+06	1.7383e+06	1.77545e+06	1.47586e+06
P75792	SUPH_ECOLI	ybiV	Sugar phosphatase YbiV	3	3	1.9673e+06	2.14923e+06	2.38235e+06	2.51354e+06	1.89503e+06	2.39161e+06
P75797	GSIB_ECOLI	gsiB	Glutathione-binding protein GsiB	5	5	2.36996e+06	2.38016e+06	3.15751e+06	3.36384e+06	3.28217e+06	2.79549e+06
P75809	YBJI_ECOLI	ybjI	Flavin mononucleotide phosphatase YbjI	4	4	4.96064e+06	4.70763e+06	4.0352e+06	4.75242e+06	3.96625e+06	4.4192e+06
P75818	YBJP_ECOLI	ybjP	Uncharacterized lipoprotein YbjP	6	6	3.52464e+07	3.48607e+07	3.43134e+07	3.50655e+07	3.31046e+07	3.38592e+07
P75820	AMID_ECOLI	amiD	N-acetylmuramoyl-L-alanine amidase AmiD	2	2	511383	694915	827630	550902	597828	761793
P75821	YBJS_ECOLI	ybjS	Uncharacterized protein YbjS	2	2	2.79545e+06	2.81027e+06	2.5853e+06	2.46893e+06	2.61545e+06	2.32538e+06
P75823	LTAE_ECOLI	ltaE	Low specificity L-threonine aldolase	9	9	1.84454e+07	2.00948e+07	1.73218e+07	1.8305e+07	1.81738e+07	1.76604e+07
P75828	YBJD_ECOLI	ybjD	Uncharacterized protein YbjD	3	3	1.0243e+06	1.48332e+06	1.4704e+06		1.27333e+06	1.60898e+06
P75829	YBJX_ECOLI	ybjX	Uncharacterized protein YbjX	7	7	1.13441e+07	1.14652e+07	1.1702e+07	1.14701e+07	1.10667e+07	1.21048e+07
P75830	MACA_ECOLI	macA	Macrolide-specific efflux protein MacA	2	2		210605		180022		
P75838	YCAO_ECOLI	ycaO	Ribosomal protein S12 methylthiotransferase accessory factor YcaO	13	13	3.77664e+07	3.44738e+07	3.67884e+07	3.7235e+07	3.82997e+07	3.80957e+07
P75849	YCBL_ECOLI	ycbL	Uncharacterized protein YcbL	3	3	2.03562e+07	2.03683e+07	2.23838e+07	2.10535e+07	2.07735e+07	2.22946e+07
P75856	ELFD_ECOLI	elfD	Probable fimbrial chaperone protein ElfD	1	1	1.06602e+07	1.01131e+07	9.16256e+06	1.08466e+07	9.51801e+06	1.07201e+07
P75863	YCBX_ECOLI	ycbX	Uncharacterized protein YcbX	9	9	8.08163e+06	8.03148e+06	8.13492e+06	8.25128e+06	7.49547e+06	7.71399e+06
P75864	RLMKL_ECOLI	rlmL	Ribosomal RNA large subunit methyltransferase K/L	16	16	7.88965e+06	8.28555e+06	8.15744e+06	8.5196e+06	7.55587e+06	8.28943e+06
P75867	LONH_ECOLI	ycbZ	Putative Lon protease homolog	7	7	6.20829e+06	7.12805e+06	6.31699e+06	5.77368e+06	7.40037e+06	7.77717e+06
P75874	YCCU_ECOLI	yccU	Uncharacterized protein YccU	4	4	2.70033e+07	2.53865e+07	2.52161e+07	2.62475e+07	2.57477e+07	2.42845e+07
