protein	RD139_Wide_UPS1_0_1fmol_inj1	RD139_Wide_UPS1_0_1fmol_inj2	RD139_Wide_UPS1_0_1fmol_inj3	RD139_Wide_UPS1_2_5fmol_inj1	RD139_Wide_UPS1_2_5fmol_inj2	RD139_Wide_UPS1_2_5fmol_inj3	Protein.Group	Protein.Ids	Protein.Names	Genes	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P64534	6580181.739862968	6761313.236057839	6656505.02522034	6370743.553787205	6623101.805022706	6813887.8820517855	P64534	P64534		rcnB	0	0.6822250928406863	0.013791932954180476	False	0.03734844491302056	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0ADC6	2606817.7848064755	2460910.7783145267	2770001.038391894	2413896.7319903253	2805764.298829704	2835362.066860409	P0ADC6	P0ADC6		lptG	0	0.6823264480146763	-0.039452924442336626	False	0.03737480231945177	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P63224	48451322.54070734	47398900.23415259	46037217.97168127	47852174.533533126	47722224.609940365	44623683.78655199	P63224	P63224		gmhA	0	0.6826669776560828	0.017280271960263452	False	0.037401159725882975	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A8G6	41298200.12824128	40626704.02146781	41575053.5085208	40944033.02269022	41415797.709788665	40668434.06143018	P0A8G6	P0A8G6		wrbA	0	0.6830791437140789	0.005520745493814722	False	0.03742751713231418	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P15038	238691.3921607592	286890.9062	337903.7696877852	272347.8851444996	333537.24782890617	302611.07348151435	P15038	P15038		helD	0	0.6831425940162864	-0.07330758959003641	False	0.03745387453874539	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P39408	728262.592321997	871802.6874999993	949567.207274652	815555.1347804551	942766.7340809866	891053.388418795	P39408	P39408		yjjV	0	0.6844969347305329	-0.05536289439579328	False	0.0374802319451766	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P06282	11344000.49410388	10931567.56738761	9842987.66268514	10741240.62907018	10869371.586444937	11148926.12261792	P06282	P06282		cdh	0	0.6850607770277324	-0.028508005414016747	False	0.037506589351607805	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P02931	80281387.15663627	82880944.02611463	83346544.86974663	80176937.04067416	83076881.87323727	81600650.49102068	P02931	P02931		ompF	0	0.6866424493668155	0.009715064452892292	False	0.03753294675803901	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AGJ2	3956987.9218469104	4092675.3813331937	3842665.6995407576	3930144.380488149	3798983.887344159	4034174.525507527	P0AGJ2	P0AGJ2		trmH	0	0.6872036144081415	0.015738097379789776	False	0.03755930416447022	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A8I1	4052937.401762008	3757228.071769441	4147869.985840386	3663403.816788479	3912243.089804304	4145542.555028642	P0A8I1	P0A8I1		yqgF	0	0.6878011731092024	0.02886141276070119	False	0.03758566157090142	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P18196	4041779.9127734927	4415311.468420251	4170033.7754818616	4419280.489783381	4449367.622733579	3996662.983842839	P18196	P18196		minC	0	0.6878973387208913	-0.026960128143137366	False	0.037612018977332635	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
Q46798	1878412.3958283376	2503407.4951348035	2340840.4460577057	1769619.5770534726	2269995.007211503	2346465.656620329	Q46798	Q46798		ygeR	0	0.6887229314471868	0.07410157868554001	False	0.03763837638376384	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0ABT5	195095.58211896496	266807.25000000023	191859.64505980263	261614.2396515021	172022.2769662608	169931.6573038981	P0ABT5	P0ABT5		dusB	0	0.6900188543790772	0.11524984099464684	False	0.03766473379019505	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P07014	12140689.744427238	12000413.102841686	11616292.2376757	11998337.567873396	12011001.835696874	11428453.85891988	P07014	P07014		sdhB	0	0.690405271373062	0.012952871460252247	False	0.03769109119662625	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AAT4	4402563.27249841	4556959.135768268	4457275.890850393	4345740.664195689	4540842.176218596	4437068.235259883	P0AAT4	P0AAT4		mscM	0	0.6904789836657343	0.010050959053584612	False	0.03771744860305746	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P12282	5190782.571363854	4984433.721695384	4547373.288493399	5201860.560847437	4710288.849407532	4431313.054045932	P12282	P12282		moeB	0	0.6905120155661979	0.03763812393901868	False	0.03774380600948867	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P64455	10883301.49629363	5861299.945210729	4905177.178531105	9386269.660693333	7472680.197882015	7427549.36542529	P64455	P64455		ydcY	0	0.6905454491126695	-0.16580227502960881	False	0.03777016341591988	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P77433	3912432.33328788	3520563.482431524	3728506.31586394	3733420.6057090047	3707959.6451964336	3553515.015091218	P77433	P77433		ykgG	0	0.6907357321555849	0.021697338693693925	False	0.03779652082235108	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0ABQ0	5809307.155097503	5065809.906276218	4946586.178880583	5378106.8725688	5147969.035212537	4896364.2488482725	P0ABQ0	P0ABQ0		coaBC	0	0.69088151743363	0.0368738691632892	False	0.03782287822878229	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P06709	3191799.154839817	2768067.395022051	2711535.202885629	3021051.714464627	3179835.7130475496	2728804.138364905	P06709	P06709		birA	0	0.6908952188182937	-0.042345117715432944	False	0.037849235635213495	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AGD7	37403235.53761375	36150259.92650922	36255874.03527973	36643997.572055474	35729920.521953404	36769943.91104001	P0AGD7	P0AGD7		ffh	0	0.6913724813968067	0.00877015892309635	False	0.03787559304164471	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P18776	6893353.255999486	6799609.42007854	6653820.34794525	6641122.298535129	6977322.433948353	6886175.387380058	P18776	P18776		dmsB	0	0.6915459717299834	-0.011148303902356474	False	0.03790195044807591	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P63228	5402093.656692887	5084292.966486716	4619491.270682146	5970562.486420878	4907213.534370224	4794202.249281802	P63228	P63228		gmhB	0	0.6933871104070943	-0.053077272125212106	False	0.03792830785450712	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P68567	5635321.682721278	4597250.316317482	5293405.390641834	5234019.453561682	5072908.48597878	4781902.389405079	P68567	P68567		rsmJ	0	0.6938907026436321	0.04120311776894229	False	0.037954665260938325	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P37626	4902457.039527465	4628043.514062214	4386520.894908491	4484930.591554346	4384364.973796952	4800170.104046714	P37626	P37626		yhiI	0	0.6940752649942794	0.02589362543487593	False	0.03798102266736953	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0ACY1	31163435.98012904	30318356.69482579	30437300.22780478	30625143.009425256	30173301.76721504	30720961.603822645	P0ACY1	P0ACY1		ydjA	0	0.696316462035786	0.006286866479817295	False	0.038007380073800744	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P02359	536295536.0653677	559849108.6890483	550522682.4680581	541338846.6358964	546025063.8874782	549799364.4684616	P02359	P02359		rpsG	0	0.6978789232163569	0.008350910242763528	False	0.03803373748023195	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A7E1	28710994.32878175	27935418.052360225	27407074.786952328	28494485.04192285	27570025.88109762	28619358.57722697	P0A7E1	P0A7E1		pyrD	0	0.6978847592147026	-0.010779518103784228	False	0.038060094886663155	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P76256	5002142.321772975	4965533.065341939	4967597.407190806	4835845.326946736	5352333.905741729	4956928.370212145	P76256	P76256		yeaZ	0	0.6980451899561939	-0.02012823935989537	False	0.03808645229309436	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P06968	17557758.87676316	18852200.591271136	18990274.720314678	17688026.204062812	18117829.920841	18873984.278626684	P06968	P06968		dut	0	0.6981418228208849	0.018883042768034708	False	0.03811280969952557	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P61517	33129257.437085457	33857019.189788766	31605504.30915989	33481118.674290437	32241553.00400684	33913702.07802108	P61517	P61517		can	0	0.6983674860519826	-0.015205134041697585	False	0.03813916710595678	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P64638	137088.51325103213	183077.70310000025	140361.47030768916	180223.05168348065	217382.3472855321	108253.37635058931	P64638	P64638		feoC	0	0.6991390287503711	-0.13544677938615293	False	0.038165524512387985	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P00803	10477111.224375756	10411000.694565816	11566333.677364595	9526881.069555145	10841753.87235132	11279504.014374504	P00803	P00803		lepB	0	0.701005417814339	0.036295445910576596	False	0.03819188191881919	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P18775	22149981.53657591	24260231.939700373	24346447.192106552	23532854.35725191	24370607.16005367	23833754.991358787	P18775	P18775		dmsA	0	0.7015603318772039	-0.01985580582395959	False	0.0382182393252504	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P13033	2924710.217841697	3114716.250118211	2663077.164441844	3214225.4048377573	2797036.8827324407	2913698.0225276663	P13033	P13033		glpB	0	0.702330887468207	-0.03641524226744325	False	0.0382445967316816	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P07001	11969854.100825183	12952015.031382084	12091241.66082553	11366952.733683046	12255013.59392946	12758540.893140424	P07001	P07001		pntA	0	0.7024165964602949	0.024870735725787307	False	0.038270954138112816	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A7U7	105017171.23038566	101717784.32009923	107124344.22359684	108686429.43736294	104213390.96605542	103705700.33831324	P0A7U7	P0A7U7		rpsT	0	0.7026623423658498	-0.012568455209833315	False	0.03829731154454402	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0ACA1	922692.746048794	1338698.5407980136	1277149.6097071727	1138800.2366814876	1132353.2049197955	1095722.728858089	P0ACA1	P0ACA1		yibF	0	0.7027003935149959	0.07174393168649132	False	0.03832366895097523	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P64599	16516679.91378874	15416587.833386172	15811051.10354226	16921937.723425243	15746183.397462524	15707939.11702958	P64599	P64599		yhbT	0	0.7029072144188433	-0.018964205065298643	False	0.03835002635740643	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A6S7	25060950.071261518	25711163.042180285	24926492.044234548	24661001.39966361	25393812.58906301	25239498.80355089	P0A6S7	P0A6S7		gpsA	0	0.7034721269923814	0.007725819097209088	False	0.03837638376383764	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P76520	689071.3762664215	912513.2813542216	868747.8799693161	744106.372993469	837995.8690906762	1017589.2806080972	P76520	P76520		yfdX	0	0.7039354263401651	-0.07363518473482866	False	0.03840274117026885	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0ADK0	32242758.518953107	32799837.926272195	31336387.566143066	33667001.19425486	32035927.12238881	31613022.493082568	P0ADK0	P0ADK0		yiaF	0	0.7039653644548363	-0.013957700013950117	False	0.03842909857670006	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P00550	4899018.484836903	4768717.153143753	4547364.182151298	4710961.574442932	4986256.407630983	4689417.705378086	P00550	P00550		mtlA	0	0.7044551054754884	-0.017305027677326446	False	0.03845545598313126	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P22186	3555300.6827781545	3597903.7383157606	3470925.08879812	3654632.8797856	3685291.432674708	3405448.6482617264	P22186	P22186		mraZ	0	0.7055535308737118	-0.016370919484128298	False	0.03848181338956247	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0ADS2	21963001.185921088	19222580.785331465	21517080.133336905	20893363.61119489	21127199.25550993	21817882.60406441	P0ADS2	P0ADS2		zapA	0	0.7063979336309459	-0.025898825541416235	False	0.038508170795993675	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A6T9	5060164.149782344	4650772.153219059	5263799.655594315	5225984.174053551	4946054.81529798	5049685.594193375	P0A6T9	P0A6T9		gcvH	0	0.707338245279908	-0.023601256883856038	False	0.03853452820242489	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P75792	309433.34209046257	379644.625	275639.4060073214	345610.01361835934	307728.85940293816	264597.3026776528	P75792	P75792		ybiV	0	0.7078735077289748	0.07171250117737833	False	0.038560885608856094	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0C0L7	8958624.345114911	10461118.316230506	9863616.176339371	9238174.934689963	9512906.34693914	9935152.726608308	P0C0L7	P0C0L7		proP	0	0.7087007719924194	0.029722461662327337	False	0.0385872430152873	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AE91	15485234.400307229	15122647.000510013	14451593.418917898	15084842.998422232	14880576.012169495	14688735.173858631	P0AE91	P0AE91		creA	0	0.7088542099486899	0.013036102889959777	False	0.038613600421718505	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P67699	1159666.588056207	692738.6250000007	674865.5715588436	1088387.5460596187	882734.7310788524	779489.7208267311	P67699	P67699		yddM	0	0.7097333833370992	-0.12217239684198054	False	0.03863995782814971	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P45568	3053604.6846775976	3240750.599238993	3140441.2138196547	2992491.903801405	3214311.794605896	3126817.9921762478	P45568	P45568		dxr	0	0.7097359549486584	0.015554406875468415	False	0.038666315234580924	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A9C0	12041658.533945777	12340328.102068651	12437201.771447346	12708352.868092507	12016354.66903538	11693631.147177842	P0A9C0	P0A9C0		glpA	0	0.7098994765349248	0.015792714623886935	False	0.03869267264101213	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P36683	102830459.59741952	103499632.10397635	99012930.1757461	101318253.03905748	101612840.3790116	100597447.54120868	P36683	P36683		acnB	0	0.7102735172244954	0.008598694802158195	False	0.038719030047443335	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AES6	96126629.39227933	97221851.89729524	97927832.30469777	97096473.9509487	97701256.2178946	95456355.33634748	P0AES6	P0AES6		gyrB	0	0.7104757362205183	0.005072013143393075	False	0.03874538745387454	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0A7A2	4087754.009805024	4566905.73105507	4837133.903786421	4495969.717413758	4467047.185987108	4832382.465636665	P0A7A2	P0A7A2		gpmB	0	0.7106674916986488	-0.03210506471305739	False	0.03877174486030575	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P28629	9987916.764119392	9700491.77963527	9968486.125162108	9824882.041644592	10028034.449532386	9628254.924478704	P28629	P28629		adiA	0	0.7134613525213961	0.008573693018866796	False	0.03879810226673696	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P77668	1020872.3983338508	961857.9999999992	901165.8718883736	940786.9376008762	1047124.4129219896	952982.1838267058	P77668	P77668		hyfI	0	0.7135701198616662	-0.02823528324977435	False	0.038824459673168166	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
P0AEA8	7336948.979082834	7207002.196476268	6653300.819012015	7095274.959722778	7033663.939028072	6788906.293261283	P0AEA8	P0AEA8		cysG	0	0.71424808822083	0.01914300332310152	False	0.03885081707959937	False	False	Ecoli	False	True	False	False	msfragger	directlfq	min	1.660964047443681
