Protein.Group	Protein.Names	Genes	First.Protein.Description	N.Sequences	N.Proteotypic.Sequences	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj2.mzML
P51025	SFGH1_ECOLI	frmB	S-formylglutathione hydrolase FrmB	1	1	1.25192e+07	1.15283e+07	1.1377e+07	1.06461e+07	1.10598e+07	1.19258e+07
P52006	NUDI_ECOLI	nudI	Nucleoside triphosphatase NudI	3	3	3.52557e+06	3.83343e+06	4.58878e+06	3.24053e+06	4.63314e+06	4.57843e+06
P52007	YECM_ECOLI	yecM	Protein YecM	8	8	6.73493e+06	6.33647e+06	6.94641e+06	6.86014e+06	7.12835e+06	6.54244e+06
P52060	YGGU_ECOLI	yggU	UPF0235 protein YggU	2	2	3.41841e+06	3.67287e+06	3.04747e+06	4.30143e+06	3.88763e+06	3.99584e+06
P52061	RDGB_ECOLI	rdgB	dITP/XTP pyrophosphatase	4	4	2.27782e+07	2.17049e+07	2.05559e+07	2.13263e+07	2.23487e+07	2.03087e+07
P52062	YGGW_ECOLI	yggW	Oxygen-independent coproporphyrinogen-III oxidase-like protein YggW	1	1	1.17853e+06	727105				847094
P52076	QSEB_ECOLI	qseB	Transcriptional regulatory protein QseB	5	5	2.58265e+06	1.81099e+06	1.96471e+06	2.1157e+06	2.28532e+06	2.08729e+06
P52097	TILS_ECOLI	tilS	tRNA(Ile)-lysidine synthase	1	1	393856		374853			
P52108	RSTA_ECOLI	rstA	Transcriptional regulatory protein RstA	7	7	1.54612e+07	1.62563e+07	1.57656e+07	1.60104e+07	1.5797e+07	1.59259e+07
P52119	RATB_ECOLI	ratB	UPF0125 protein RatB	4	4	1.74404e+07	1.77236e+07	1.77737e+07	1.87301e+07	1.83658e+07	1.84884e+07
P52612	FLII_ECOLI	fliI	Flagellum-specific ATP synthase	4	4	1.18151e+06	1.10304e+06		893286		1.28988e+06
P52613	FLIJ_ECOLI	fliJ	Flagellar FliJ protein	1	1	624991	847884			606434	614991
P52614	FLIK_ECOLI	fliK	Flagellar hook-length control protein	1	1	1.11475e+06	932624	1.28473e+06	1.7009e+06	1.21059e+06	885152
P52627	FLIZ_ECOLI	fliZ	Regulator of sigma S factor FliZ	1	1	424545	368965	606004	494993		432106
P52643	LDHD_ECOLI	ldhA	D-lactate dehydrogenase	12	12	2.81164e+07	2.85265e+07	2.96091e+07	2.90407e+07	2.89644e+07	2.95625e+07
P52644	HSLJ_ECOLI	hslJ	Heat shock protein HslJ	2	2	1.8333e+06	1.86179e+06	1.63188e+06	1.62759e+06	1.83234e+06	1.58577e+06
P52647	NIFJ_ECOLI	ydbK	Probable pyruvate-flavodoxin oxidoreductase	14	14	5.32275e+06	5.24338e+06	5.76744e+06	5.54803e+06	5.9885e+06	5.25761e+06
P52697	6PGL_ECOLI	pgl	6-phosphogluconolactonase	8	8	1.14001e+08	1.1922e+08	1.18228e+08	1.18357e+08	1.17281e+08	1.13091e+08
P55135	RLMD_ECOLI	rlmD	23S rRNA (uracil(1939)-C(5))-methyltransferase RlmD	2	2	4.84607e+06		6.13813e+06	5.3404e+06		4.83374e+06
P55957ups|BID_HUMAN_UPS	BH3-interacting	BH3-interacting		2	2			6.71948e+06		7.1188e+06	6.9522e+06
P56258	WECF_ECOLI	wecF	4-alpha-L-fucosyltransferase	3	3	732058		630104		665831	
P56262	DLHH_ECOLI	ysgA	Putative carboxymethylenebutenolidase	2	2	5.58186e+06	6.67066e+06	5.78739e+06	5.42074e+06	6.58683e+06	4.44588e+06
P60061	ADIC_ECOLI	adiC	Arginine/agmatine antiporter	2	2	3.9518e+06	3.70954e+06	3.21298e+06	3.38433e+06	3.6357e+06	3.6494e+06
P60240	RAPA_ECOLI	rapA	RNA polymerase-associated protein RapA	22	22	2.12941e+07	2.20171e+07	2.13198e+07	2.11917e+07	2.13857e+07	2.15973e+07
P60293	MUKF_ECOLI	mukF	Chromosome partition protein MukF	18	18	8.90159e+06	8.09391e+06	9.13634e+06	8.67955e+06	8.84311e+06	8.92156e+06
P60340	TRUB_ECOLI	truB	tRNA pseudouridine synthase B	7	7	3.43891e+07	3.42521e+07	3.5688e+07	3.52262e+07	3.76749e+07	3.61343e+07
P60390	RSMH_ECOLI	rsmH	Ribosomal RNA small subunit methyltransferase H	8	8	2.47698e+07	2.50876e+07	2.39056e+07	2.45247e+07	2.41397e+07	2.44101e+07
P60422	RL2_ECOLI	rplB	50S ribosomal protein L2	15	15	6.57586e+08	6.48836e+08	6.67723e+08	6.61499e+08	6.55365e+08	6.47732e+08
P60438	RL3_ECOLI	rplC	50S ribosomal protein L3	10	10	1.25884e+09	1.28602e+09	1.17042e+09	1.22065e+09	1.27352e+09	1.22235e+09
P60472	UPPS_ECOLI	ispU	Ditrans,polycis-undecaprenyl-diphosphate synthase ((2E,6E)-farnesyl-diphosphate specific)	4	4	6.46589e+06	5.72031e+06	5.48032e+06	5.59295e+06	5.25583e+06	5.4913e+06
P60546	KGUA_ECOLI	gmk	Guanylate kinase	6	6	4.94558e+07	5.04003e+07	4.91585e+07	5.09816e+07	5.01373e+07	4.98113e+07
P60560	GUAC_ECOLI	guaC	GMP reductase	6	6	9.40652e+06	1.01576e+07	9.90106e+06	1.09206e+07	1.01673e+07	1.01158e+07
P60595	HIS5_ECOLI	hisH	Imidazole glycerol phosphate synthase subunit HisH	2	2	7.58343e+06	7.24161e+06	7.23204e+06	7.03736e+06	6.83945e+06	7.30862e+06
P60624	RL24_ECOLI	rplX	50S ribosomal protein L24	7	7	8.55422e+08	8.55219e+08	8.65385e+08	8.6637e+08	8.72485e+08	8.77296e+08
P60651	SPEB_ECOLI	speB	Agmatinase	5	5	1.05565e+08	1.02823e+08	1.06153e+08	1.04105e+08	1.04617e+08	1.01503e+08
P60664	HIS6_ECOLI	hisF	Imidazole glycerol phosphate synthase subunit HisF	10	10	2.72934e+07	2.75598e+07	2.85112e+07	2.79864e+07	2.7413e+07	2.6603e+07
P60716	LIPA_ECOLI	lipA	Lipoyl synthase	11	11	6.88989e+07	6.89834e+07	6.98462e+07	6.94917e+07	7.01003e+07	7.03582e+07
P60720	LIPB_ECOLI	lipB	Octanoyltransferase	2	2	1.28852e+06	1.17503e+06	1.21837e+06	998657	1.29723e+06	1.25727e+06
P60723	RL4_ECOLI	rplD	50S ribosomal protein L4	15	15	1.02976e+09	9.98046e+08	1.04714e+09	1.03488e+09	1.06754e+09	1.03944e+09
P60752	MSBA_ECOLI	msbA	Lipid A export ATP-binding/permease protein MsbA	8	8	1.2409e+07	1.21309e+07	1.11775e+07	1.25187e+07	1.26725e+07	1.2196e+07
P60757	HIS1_ECOLI	hisG	ATP phosphoribosyltransferase	5	5	1.02716e+07	1.00031e+07	9.75928e+06	1.04662e+07	1.07542e+07	1.00965e+07
P60785	LEPA_ECOLI	lepA	Elongation factor 4	19	19	2.95695e+07	3.01308e+07	2.97803e+07	2.90121e+07	2.99785e+07	2.87153e+07
P60869	YBJL_ECOLI	ybjL	Putative transport protein YbjL	1	1	747340	848887			492206	706432
P60906	SYH_ECOLI	hisS	Histidine--tRNA ligase	20	20	8.9987e+07	8.94648e+07	9.11472e+07	9.00954e+07	9.20747e+07	8.92761e+07
P60955	LGT_ECOLI	lgt	Prolipoprotein diacylglyceryl transferase	2	2			2.2722e+06	2.23425e+06		1.73484e+06
P61175	RL22_ECOLI	rplV	50S ribosomal protein L22	12	12	9.95574e+08	9.60063e+08	9.22617e+08	9.80651e+08	9.00646e+08	9.12066e+08
P61316	LOLA_ECOLI	lolA	Outer-membrane lipoprotein carrier protein	11	11	4.06012e+07	3.87004e+07	4.2003e+07	4.12721e+07	4.18939e+07	4.21869e+07
P61320	LOLB_ECOLI	lolB	Outer-membrane lipoprotein LolB	11	11	1.62955e+07	1.66523e+07	1.69102e+07	1.5835e+07	1.71203e+07	1.70901e+07
P61517	CAN_ECOLI	can	Carbonic anhydrase 2	8	8	6.49328e+07	6.60894e+07	6.59143e+07	6.49158e+07	6.74519e+07	6.46386e+07
P61626ups|LYSC_HUMAN_UPS	Lysozyme	Lysozyme		1	1					3.58145e+06	
P61714	RISB_ECOLI	ribE	6,7-dimethyl-8-ribityllumazine synthase	10	10	2.14758e+08	2.11351e+08	2.16324e+08	2.15247e+08	2.1893e+08	2.19069e+08
P61887	RMLA2_ECOLI	rmlA2	Glucose-1-phosphate thymidylyltransferase 2	3	3	3.95409e+06	3.48376e+06	3.89606e+06	3.86693e+06	3.97292e+06	4.01257e+06
P61889	MDH_ECOLI	mdh	Malate dehydrogenase	15	15	1.00308e+08	9.48153e+07	9.38573e+07	9.51178e+07	9.28504e+07	9.45874e+07
P61949	FLAV_ECOLI	fldA	Flavodoxin-1	6	6	1.57545e+08	1.59237e+08	1.46204e+08	1.62678e+08	1.45335e+08	1.49296e+08
P62399	RL5_ECOLI	rplE	50S ribosomal protein L5	19	19	1.26365e+09	1.24283e+09	1.24821e+09	1.30531e+09	1.26514e+09	1.22673e+09
P62517	OPGH_ECOLI	mdoH	Glucans biosynthesis glucosyltransferase H	3	3	1.25402e+06		889588	1.45429e+06	1.47853e+06	1.20243e+06
P62556	SOPA_ECOLI	sopA	Protein SopA	7	7	2.23253e+07	2.30661e+07	2.23338e+07	2.26028e+07	2.29069e+07	2.28031e+07
P62558	SOPB_ECOLI	sopB	Protein SopB	11	11	2.20629e+07	2.27161e+07	2.26896e+07	2.39791e+07	2.24628e+07	2.25396e+07
P62601	TREF_ECOLI	treF	Cytoplasmic trehalase	2	2	300822		482402		350812	246898
P62615	ISPE_ECOLI	ispE	4-diphosphocytidyl-2-C-methyl-D-erythritol kinase	3	3	6.41219e+06	6.26002e+06	6.33449e+06	6.06131e+06	6.79427e+06	6.3311e+06
P62617	ISPF_ECOLI	ispF	2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase	2	2	8.23195e+06	8.28047e+06	9.59763e+06	8.78432e+06	9.1611e+06	9.01718e+06
P62620	ISPG_ECOLI	ispG	4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase	20	20	2.98109e+07	2.98007e+07	2.93987e+07	3.09482e+07	2.99726e+07	2.91086e+07
P62623	ISPH_ECOLI	ispH	4-hydroxy-3-methylbut-2-enyl diphosphate reductase	9	9	8.1233e+06	8.01077e+06	7.71251e+06	8.66435e+06	8.1166e+06	8.38009e+06
P62672	APAG_ECOLI	apaG	Protein ApaG	2	2	4.99457e+06	5.61458e+06	5.33516e+06	4.99179e+06	5.42368e+06	5.09597e+06
P62707	GPMA_ECOLI	gpmA	2,3-bisphosphoglycerate-dependent phosphoglycerate mutase	19	19	1.99978e+08	1.99687e+08	2.0228e+08	2.00922e+08	2.05882e+08	2.04963e+08
P62768	YAEH_ECOLI	yaeH	UPF0325 protein YaeH	13	13	3.03368e+07	3.05685e+07	3.1784e+07	3.11543e+07	3.24524e+07	3.12469e+07
P62988ups|UBIQ_HUMAN_UPS	Ubiquitin	Ubiquitin		1	1	214429		373520	142440	309004	418314
P63020	NFUA_ECOLI	nfuA	Fe/S biogenesis protein NfuA	6	6	7.17594e+07	6.93922e+07	6.34545e+07	6.73138e+07	6.82775e+07	7.15121e+07
P63165ups|SUMO1_HUMAN_UPS	Small	Small		2	2					1.72967e+07	1.53753e+07
P63177	RLMB_ECOLI	rlmB	23S rRNA (guanosine-2'-O-)-methyltransferase RlmB	7	7	2.11625e+07	2.07207e+07	2.26052e+07	2.13716e+07	2.17342e+07	2.14625e+07
P63224	GMHA_ECOLI	gmhA	Phosphoheptose isomerase	9	9	1.9321e+08	1.92782e+08	1.90448e+08	1.91107e+08	1.86386e+08	1.87605e+08
P63228	GMHB_ECOLI	gmhB	D,D-heptose 1,7-bisphosphate phosphatase	3	3	1.27127e+07	1.16778e+07	1.38663e+07	1.30135e+07	1.1303e+07	1.30725e+07
P63235	GADC_ECOLI	gadC	Probable glutamate/gamma-aminobutyrate antiporter	3	3	2.38227e+07	2.41504e+07	2.428e+07	2.48072e+07	2.4583e+07	2.3274e+07
P63284	CLPB_ECOLI	clpB	Chaperone protein ClpB	52	52	6.30863e+07	6.33869e+07	6.2519e+07	6.26661e+07	6.46955e+07	6.39396e+07
P63386	MLAF_ECOLI	mlaF	Probable phospholipid import ATP-binding protein MlaF	2	2	3.34151e+06	3.15749e+06	3.72433e+06	3.29216e+06	3.02834e+06	3.4435e+06
P63389	YHES_ECOLI	yheS	Uncharacterized ABC transporter ATP-binding protein YheS	14	14	4.72181e+06	4.85337e+06	5.17809e+06	4.8764e+06	5.01143e+06	5.0397e+06
P63417	YHBS_ECOLI	yhbS	Uncharacterized N-acetyltransferase YhbS	5	5	4.05246e+07	4.08744e+07	4.00528e+07	4.13246e+07	4.12827e+07	3.92411e+07
P63883	AMIC_ECOLI	amiC	N-acetylmuramoyl-L-alanine amidase AmiC	7	7	4.67021e+06	4.64265e+06	4.31574e+06	4.60793e+06	5.0736e+06	4.36945e+06
P64423	ZNTB_ECOLI	zntB	Zinc transport protein ZntB	1	1	2.40993e+06	2.03925e+06	1.46135e+06	2.01767e+06	1.81592e+06	2.11488e+06
P64429	YPFJ_ECOLI	ypfJ	Uncharacterized protein YpfJ	3	3	5.49346e+06	5.43198e+06	5.85855e+06	5.75152e+06	5.74596e+06	5.54301e+06
P64448	YNBE_ECOLI	ynbE	Uncharacterized protein YnbE	2	2		914999	877324		887866	985083
P64451	YDCL_ECOLI	ydcL	Uncharacterized lipoprotein YdcL	3	3	1.58454e+07	1.59566e+07	1.69598e+07	1.67938e+07	1.57549e+07	1.63644e+07
P64455	YDCY_ECOLI	ydcY	Uncharacterized protein YdcY	1	1	5.34546e+07	5.36971e+07	5.30054e+07	5.44759e+07	5.23088e+07	5.31628e+07
P64463	YDFZ_ECOLI	ydfZ	Putative selenoprotein YdfZ	3	3	1.85311e+08	1.8718e+08	1.8006e+08	1.85281e+08	1.85688e+08	1.84619e+08
P64467	CNU_ECOLI	cnu	OriC-binding nucleoid-associated protein	4	4	2.83046e+07	2.88583e+07	2.81423e+07	2.66851e+07	2.85785e+07	2.88676e+07
P64476	YDIH_ECOLI	ydiH	Uncharacterized protein YdiH	2	2	5.24227e+06	5.09964e+06	5.73964e+06	6.03993e+06	5.74812e+06	4.92156e+06
P64483	YEAK_ECOLI	yeaK	Uncharacterized protein YeaK	3	3	8.81405e+06	8.91471e+06	1.03398e+07	8.75571e+06	9.62434e+06	9.99871e+06
P64493	YOAF_ECOLI	yoaF	Uncharacterized protein YoaF	1	1	828725	879880	1.2204e+06	658331	865526	817567
P64499	YEBO_ECOLI	yebO	Uncharacterized protein YebO	3	3	1.62313e+07	1.69815e+07	1.84824e+07	1.6088e+07	1.78787e+07	1.76395e+07
P64503	YEBV_ECOLI	yebV	Uncharacterized protein YebV	1	1					122922	90411.6
P64506	YEBY_ECOLI	yebY	Uncharacterized protein YebY	1	1	2.69822e+06	2.59685e+06	3.12277e+06	2.75622e+06	2.80933e+06	2.6862e+06
P64519	YODD_ECOLI	yodD	Uncharacterized protein YodD	1	1	1.14415e+06	584791	1.08099e+06		950292	955377
P64530	RCNR_ECOLI	rcnR	Transcriptional repressor RcnR	2	2	1.75241e+06		1.5697e+06	1.64766e+06	1.62093e+06	1.79343e+06
P64534	RCNB_ECOLI	rcnB	Nickel/cobalt homeostasis protein RcnB	4	4	2.85654e+07	2.80022e+07	2.8143e+07	2.9812e+07	2.97835e+07	3.0379e+07
P64540	YFCL_ECOLI	yfcL	Uncharacterized protein YfcL	3	3	2.74478e+07	3.14401e+07	3.71749e+07	3.64388e+07	3.28282e+07	3.23442e+07
P64545	YFGG_ECOLI	yfgG	Uncharacterized protein YfgG	1	1	3.0285e+06	2.39189e+06	3.56673e+06	3.47644e+06	3.32038e+06	2.76613e+06
P64548	YFIR_ECOLI	yfiR	Uncharacterized protein YfiR	1	1	666061	692348	670372	610678	684864	766226
P64554	QUEE_ECOLI	queE	7-carboxy-7-deazaguanine synthase	7	7	2.28462e+07	2.42793e+07	2.48181e+07	2.47492e+07	2.38275e+07	2.45459e+07
P64559	CPTB_ECOLI	cptB	Antitoxin CptB	2	2	2.66852e+06	2.26639e+06	2.52068e+06	2.05303e+06	2.23868e+06	2.02886e+06
P64564	YGGT_ECOLI	yggT	Uncharacterized protein YggT	2	2	4.61509e+06	5.89004e+06	5.53706e+06	4.67419e+06	4.71962e+06	4.69682e+06
P64581	YQJD_ECOLI	yqjD	Uncharacterized protein YqjD	4	4	2.22821e+08	2.22061e+08	2.16874e+08	2.20291e+08	2.35073e+08	2.18902e+08
P64585	YQJE_ECOLI	yqjE	Inner membrane protein YqjE	1	1	1.84316e+06	1.88197e+06	1.80745e+06	1.74216e+06	1.69368e+06	1.83967e+06
P64588	YQJI_ECOLI	yqjI	Transcriptional regulator YqjI	5	5	4.05304e+06	3.74763e+06	4.79039e+06	4.52772e+06	4.26152e+06	4.29732e+06
P64596	YRAP_ECOLI	yraP	Uncharacterized protein YraP	10	10	5.02744e+07	4.76525e+07	5.00147e+07	5.11574e+07	4.90365e+07	5.0163e+07
P64599	YHBT_ECOLI	yhbT	Uncharacterized protein YhbT	7	7	2.13946e+07	2.13249e+07	2.22244e+07	2.1568e+07	2.14198e+07	2.15664e+07
P64602	MLAB_ECOLI	mlaB	Probable phospholipid ABC transporter-binding protein MlaB	1	1	5.61068e+06	6.06029e+06	6.23617e+06	5.12259e+06	5.64393e+06	6.6107e+06
P64604	MLAD_ECOLI	mlaD	Probable phospholipid ABC transporter-binding protein MlaD	6	6	5.70155e+07	5.70646e+07	5.47433e+07	5.56459e+07	5.60825e+07	5.66149e+07
P64612	YHCM_ECOLI	yhcM	Uncharacterized protein YhcM	4	4	4.29632e+06	4.27518e+06	4.67333e+06	4.91752e+06	3.97881e+06	4.33717e+06
P64624	YHEO_ECOLI	yheO	Uncharacterized protein YheO	5	5	1.08908e+07	1.01636e+07	1.16745e+07	1.07206e+07	1.09648e+07	1.05205e+07
P64636	YRFG_ECOLI	yrfG	GMP/IMP nucleotidase YrfG	2	2	9.30856e+06	9.89631e+06	7.89855e+06	8.50045e+06	9.63577e+06	8.85894e+06
P65367	YQCA_ECOLI	yqcA	Uncharacterized protein YqcA	2	2	6.14766e+06	5.76398e+06	7.04108e+06	6.78216e+06	7.18034e+06	6.17306e+06
P65556	YFCD_ECOLI	yfcD	Uncharacterized Nudix hydrolase YfcD	6	6	7.5173e+06	7.37692e+06	7.45547e+06	7.29599e+06	7.44284e+06	8.01717e+06
P65870	QUED_ECOLI	queD	6-carboxy-5,6,7,8-tetrahydropterin synthase	4	4	9.42214e+06	9.09176e+06	9.86611e+06	8.50791e+06	9.6392e+06	9.78757e+06
P66817	DIAA_ECOLI	diaA	DnaA initiator-associating protein DiaA	3	3	1.52255e+07	1.42625e+07	1.29402e+07	1.48807e+07	1.4442e+07	1.46692e+07
P66948	YFGC_ECOLI	yfgC	TPR repeat-containing protein YfgC	7	7	1.69483e+07	1.70124e+07	1.80439e+07	1.68083e+07	1.71352e+07	1.75815e+07
P67080	YGGS_ECOLI	yggS	UPF0001 protein YggS	8	8	1.08449e+07	1.07229e+07	1.02551e+07	9.38306e+06	1.07872e+07	1.07634e+07
P67087	RSMI_ECOLI	rsmI	Ribosomal RNA small subunit methyltransferase I	7	7	2.97942e+07	2.98486e+07	2.82785e+07	3.06146e+07	3.3987e+07	3.02604e+07
P67095	YFCE_ECOLI	yfcE	Phosphodiesterase YfcE	2	2	2.0946e+07	2.17175e+07	2.23465e+07	2.21831e+07	2.14125e+07	1.95188e+07
P67244	YQHA_ECOLI	yqhA	UPF0114 protein YqhA	2	2	1.42936e+06	1.17938e+06	1.18028e+06	1.34525e+06	1.17379e+06	1.34089e+06
P67338	YOAH_ECOLI	yoaH	UPF0181 protein YoaH	1	1	4.7021e+06	3.80688e+06	3.37134e+06		4.07863e+06	3.40271e+06
P67601	YOBD_ECOLI	yobD	UPF0266 membrane protein YobD	1	1	391564	301666	345531	449211	367287	343897
P67603	YQFB_ECOLI	yqfB	UPF0267 protein YqfB	5	5	1.41263e+07	1.50389e+07	1.42886e+07	1.42224e+07	1.42153e+07	1.3507e+07
P67660	YHAJ_ECOLI	yhaJ	Uncharacterized HTH-type transcriptional regulator YhaJ	4	4	4.73903e+06	5.29345e+06	5.17155e+06	5.42575e+06	5.32344e+06	5.11177e+06
P67826	CUTC_ECOLI	cutC	Copper homeostasis protein CutC	4	4	9.29435e+06	9.5537e+06	6.76353e+06	7.95629e+06	9.28689e+06	9.05349e+06
P67910	HLDD_ECOLI	hldD	ADP-L-glycero-D-manno-heptose-6-epimerase	23	23	1.54049e+08	1.5231e+08	1.52376e+08	1.55196e+08	1.52406e+08	1.50131e+08
P68066	GRCA_ECOLI	grcA	Autonomous glycyl radical cofactor	15	15	2.13605e+09	2.02187e+09	2.10564e+09	1.81466e+09	2.21952e+09	2.12332e+09
P68187	MALK_ECOLI	malK	Maltose/maltodextrin import ATP-binding protein MalK	7	7	1.05677e+07	9.83853e+06	1.08453e+07	1.08471e+07	1.07678e+07	1.156e+07
P68191	SRA_ECOLI	sra	Stationary-phase-induced ribosome-associated protein	2	2	2.48062e+07	2.29762e+07	2.26943e+07	2.37016e+07	2.39067e+07	2.26069e+07
P68206	YJBJ_ECOLI	yjbJ	UPF0337 protein YjbJ	2	2	2.07796e+07	2.09716e+07	2.19324e+07	2.10527e+07	1.93157e+07	1.96003e+07
P68567	RSMJ_ECOLI	rsmJ	Ribosomal RNA small subunit methyltransferase J	4	4	577017	668081	569755	649939	461461	592005
P68679	RS21_ECOLI	rpsU	30S ribosomal protein S21	6	6	5.29917e+08	5.18357e+08	5.32927e+08	5.29825e+08	5.43403e+08	5.23416e+08
P68688	GLRX1_ECOLI	grxA	Glutaredoxin-1	2	2	1.07588e+07	1.11828e+07	8.85775e+06	9.43838e+06	1.12639e+07	1.01799e+07
P68699	ATPL_ECOLI	atpE	ATP synthase subunit c	1	1	1.26012e+07	1.1169e+07	1.45425e+07	1.37585e+07	1.28301e+07	1.25347e+07
P68767	AMPA_ECOLI	pepA	Cytosol aminopeptidase	11	11	3.3012e+07	3.40528e+07	3.35856e+07	3.15117e+07	3.32297e+07	3.39102e+07
P68871ups|HBB_HUMAN_UPS	Hemoglobin	Hemoglobin		4	4	3.9197e+06	2.88926e+06	8.63738e+06	3.75749e+06	7.66409e+06	7.67551e+06
P68919	RL25_ECOLI	rplY	50S ribosomal protein L25	8	8	9.6572e+08	9.5447e+08	9.40982e+08	9.8512e+08	9.37385e+08	9.33198e+08
P69222	IF1_ECOLI	infA	Translation initiation factor IF-1	4	4	2.04795e+08	2.03192e+08	1.91339e+08	2.14089e+08	1.92717e+08	1.83958e+08
P69228	BAER_ECOLI	baeR	Transcriptional regulatory protein BaeR	11	11	7.86002e+06	7.80015e+06	8.23324e+06	8.29384e+06	7.97621e+06	8.01578e+06
P69330	CITD_ECOLI	citD	Citrate lyase acyl carrier protein	5	5	4.61905e+07	4.9144e+07	4.67992e+07	4.86039e+07	4.7666e+07	4.61628e+07
P69346	YEFM_ECOLI	yefM	Antitoxin YefM	1	1	5.06258e+06	5.83e+06	4.87398e+06	5.2051e+06	5.40939e+06	5.51972e+06
P69407	RCSB_ECOLI	rcsB	Capsular synthesis regulator component B	8	8	6.55656e+07	6.40773e+07	6.07314e+07	6.3668e+07	6.21234e+07	6.34334e+07
P69411	RCSF_ECOLI	rcsF	Protein RcsF	2	2	3.68357e+07	3.74363e+07	3.76555e+07	3.79957e+07	3.63759e+07	3.70929e+07
P69425	TATB_ECOLI	tatB	Sec-independent protein translocase protein TatB	4	4	1.5291e+07	1.52097e+07	1.56501e+07	1.51329e+07	1.5492e+07	1.56996e+07
P69428	TATA_ECOLI	tatA	Sec-independent protein translocase protein TatA	2	2	1.64178e+08	1.56728e+08	1.59331e+08	1.62272e+08	1.59936e+08	1.55616e+08
P69441	KAD_ECOLI	adk	Adenylate kinase	16	16	3.72499e+08	3.67423e+08	3.94624e+08	3.83875e+08	3.78917e+08	3.71904e+08
P69490	CCME_ECOLI	ccmE	Cytochrome c-type biogenesis protein CcmE	1	1	1.78589e+06	1.97016e+06	1.75133e+06	1.60413e+06	1.5922e+06	1.50773e+06
P69503	APT_ECOLI	apt	Adenine phosphoribosyltransferase	11	11	1.21633e+08	1.224e+08	1.22494e+08	1.22866e+08	1.29157e+08	1.25908e+08
P69739	MBHS_ECOLI	hyaA	Hydrogenase-1 small chain	2	2	2.05166e+06		1.84508e+06	2.05882e+06	1.78398e+06	1.88497e+06
P69741	MBHT_ECOLI	hybO	Hydrogenase-2 small chain	2	2	1.85141e+07	1.91418e+07	2.00134e+07	2.01678e+07	1.95431e+07	1.81283e+07
P69776	LPP_ECOLI	lpp	Major outer membrane lipoprotein Lpp	3	3	4.16975e+08	4.21061e+08	4.37041e+08	4.33092e+08	4.18506e+08	4.32276e+08
P69783	PTGA_ECOLI	crr	Glucose-specific phosphotransferase enzyme IIA component	11	11	9.74525e+08	8.97695e+08	8.48415e+08	9.27776e+08	9.14535e+08	8.9368e+08
P69786	PTGCB_ECOLI	ptsG	PTS system glucose-specific EIICB component	11	11	4.47892e+07	4.36435e+07	4.29052e+07	4.37793e+07	4.41424e+07	4.26702e+07
P69791	PTQA_ECOLI	chbA	N,N'-diacetylchitobiose-specific phosphotransferase enzyme IIA component	1	1	1.74341e+06	1.57935e+06	1.45743e+06	1.70683e+06	1.0663e+06	
P69795	PTQB_ECOLI	chbB	N,N'-diacetylchitobiose-specific phosphotransferase enzyme IIB component	1	1	941097	1.25135e+06		745325	1.14904e+06	
P69797	PTNAB_ECOLI	manX	PTS system mannose-specific EIIAB component	18	18	9.10642e+07	8.9138e+07	9.09869e+07	9.32916e+07	9.03344e+07	8.74602e+07
P69801	PTNC_ECOLI	manY	Mannose permease IIC component	1	1	1.49791e+07	1.31428e+07	1.39854e+07	1.4388e+07	1.26397e+07	1.37338e+07
P69805	PTND_ECOLI	manZ	Mannose permease IID component	6	6	3.27793e+07	3.44277e+07	3.47805e+07	2.89417e+07	3.66126e+07	3.29873e+07
P69811	PTFAH_ECOLI	fruB	Multiphosphoryl transfer protein	22	22	1.17035e+08	1.16055e+08	1.1739e+08	1.18948e+08	1.15033e+08	1.159e+08
P69829	PTSN_ECOLI	ptsN	Nitrogen regulatory protein	7	7	1.09515e+07	1.07466e+07	1.18092e+07	1.15767e+07	1.06837e+07	1.07988e+07
P69853	DMSD_ECOLI	dmsD	Tat proofreading chaperone DmsD	4	4	3.89104e+06	3.84619e+06	5.12663e+06	3.92521e+06	4.79385e+06	4.65032e+06
P69874	POTA_ECOLI	potA	Spermidine/putrescine import ATP-binding protein PotA	6	6	2.40993e+07	2.2662e+07	2.36096e+07	2.54335e+07	2.45082e+07	2.29603e+07
P69902	FCTA_ECOLI	frc	Formyl-coenzyme A transferase	7	7	7.17689e+06	7.01798e+06	7.51579e+06	7.98401e+06	7.38896e+06	6.77189e+06
P69905ups|HBA_HUMAN_UPS	Hemoglobin	Hemoglobin		3	3		1.20106e+06	1.5186e+06		1.66322e+06	1.59809e+06
