protein	LFQ_Orbitrap_AIF_Condition_A_Sample_Alpha_01	LFQ_Orbitrap_AIF_Condition_A_Sample_Alpha_02	LFQ_Orbitrap_AIF_Condition_A_Sample_Alpha_03	LFQ_Orbitrap_AIF_Condition_A_Sample_Beta_01	LFQ_Orbitrap_AIF_Condition_A_Sample_Beta_02	LFQ_Orbitrap_AIF_Condition_A_Sample_Beta_03	LFQ_Orbitrap_AIF_Condition_A_Sample_Gamma_01	LFQ_Orbitrap_AIF_Condition_A_Sample_Gamma_02	LFQ_Orbitrap_AIF_Condition_A_Sample_Gamma_03	LFQ_Orbitrap_AIF_Condition_B_Sample_Alpha_01	LFQ_Orbitrap_AIF_Condition_B_Sample_Alpha_02	LFQ_Orbitrap_AIF_Condition_B_Sample_Alpha_03	LFQ_Orbitrap_AIF_Condition_B_Sample_Beta_01	LFQ_Orbitrap_AIF_Condition_B_Sample_Beta_02	LFQ_Orbitrap_AIF_Condition_B_Sample_Beta_03	LFQ_Orbitrap_AIF_Condition_B_Sample_Gamma_01	LFQ_Orbitrap_AIF_Condition_B_Sample_Gamma_02	LFQ_Orbitrap_AIF_Condition_B_Sample_Gamma_03	Protein.Group	Protein.Ids	Protein.Names	Genes	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
Q9NWU1	3780661.771676674	3743022.314865513	4649789.80893282	2793941.3067101324	3660313.3199956985	4602071.532208364	3708435.3528408976	3583380.710550197	4523073.859499998	3582169.195330792	3904300.236454312	4851750.755323019	2643473.044820992	3696731.065330949	4528706.30453209	3603988.22395671	4040790.060156656	3976611.740043088	Q9NWU1	Q9NWU1		OXSM	0	0.9348694837871161	0.008926667128974268	False	0.04805206967596928	False	False	Human	True	False	False	False	umpire	directlfq	min	0.5
Q9BU89	21284687.294235665	25779227.26302823	26550165.97343895	17148878.817569587	26920075.948531352	26288685.55701004	24899166.56825752	26389364.43334537	24850687.774174444	25150886.63293447	26307584.153385065	28965874.08873345	20109535.005742	24940191.347251493	24172440.21504764	24114359.025783326	23825059.67113916	23521413.541215185	Q9BU89	Q9BU89		DOHH	0	0.9349063566778129	-0.006516092746526801	False	0.04806143472560405	False	False	Human	True	False	False	False	umpire	directlfq	min	0.5
Q13523	41620344.57035791	43858508.75251548	41100128.62185377	40337275.38587381	42241473.97320394	41873071.75722954	42203689.48515397	40306146.79705138	43886947.80171569	44864540.01639867	45258379.13383845	38953794.8709736	40461811.36450253	42016254.007410325	39210848.00052626	41260117.19437791	42624880.54547497	42136596.88788808	Q13523	Q13523		PRP4K	0	0.9350009715308141	0.0024498373643521893	False	0.048070799775238815	False	False	Human	True	False	False	False	umpire	directlfq	min	0.5
Q9Y371	11504664.34949587	10852365.295856863	10299699.8853025	11788973.797039537	11666031.717354862	11174116.171817096	12316318.088347895	12274602.572117032	11541587.673893124	12699305.311254958	12626300.543787174	10828926.233634427	9936785.662339067	11710099.889275707	10271642.551858049	12536840.092016049	11783716.269450704	11321263.718059476	Q9Y371	Q9Y371		SH3GLB1	0	0.936005778852121	-0.004130570887679356	False	0.04808016482487357	False	False	Human	True	False	False	False	umpire	directlfq	min	0.5
O95251	516376.2967070077	713847.1875000005	723773.2183746807	454569.4034817963	560734.1752626724	783481.8964737464	849240.4065908907	476651.6197420263	806525.3727419168	503695.3295533318	705070.5111304376	895073.3235641199	15700.375815957825	608347.5054218563	791044.6571453989	825742.7652284126	770644.2467896978	695454.7560324785	O95251	O95251		KAT7	1	0.9363036704763933	0.018361127066537208	False	0.04808952987450833	False	False	Human	True	False	False	False	umpire	directlfq	min	0.5
O75955	62798450.79754284	66567359.1150934	65362970.83321052	61280938.383830175	65860327.7123498	66896204.72616132	64693888.34364278	66481351.11494166	67030153.88062517	67088611.18132466	66204453.2486282	64211746.14568932	59977937.335672446	67301401.84945442	62776412.86225382	66358101.76875432	67345995.25273743	64934173.74339674	O75955	O75955		FLOT1	0	0.9363972164727539	0.001900715247445039	False	0.0480988949241431	False	False	Human	True	False	False	False	umpire	directlfq	min	0.5
P29084	149068.20022522882	248480.0468999999	24893.780618870875	44116.96897983555	354234.99838813936	215160.4222522016	276103.92667997227	34173.58032937721	268605.9615471092	59696.05449459705	62892.74524165256	133848.24199746278	15700.375815957825	423660.3683158359	177510.3138636116	264517.26358883106	214769.0729944397	219798.9206975812	P29084	P29084		GTF2E2	6	0.9365009092117366	0.03842716574107331	False	0.048108259973777864	False	False	Human	True	False	False	False	umpire	directlfq	min	0.5
P08697	1926469.8054564723	2233989.7500000014	2492648.953879516	714113.2594649456	2249051.553092288	2402857.7097876654	1449889.072684578	2085762.4685713092	2368221.3803291945	2036890.070209012	2367798.281099818	2763242.968869539	746986.5074746883	2075233.9353683968	2286968.295920127	1143657.8645215945	2127002.587482959	2169343.4000728847	P08697	P08697		SERPINF2	0	0.9366168119760764	0.016668033346771194	False	0.04811762502341263	False	False	Human	True	False	False	False	umpire	directlfq	min	0.5
Q9ULT8	284567.6209996306	304214.4062	35634.02140735707	183882.4169361481	401042.1157130797	47098.534705902974	237223.5794331587	391425.9354255615	165100.91210978787	413990.5932940678	327139.40810452664	49468.70163291583	15700.375815957825	468817.3994735407	42723.63241054717	271515.04395496764	237080.8745205858	172614.38530524087	Q9ULT8	Q9ULT8		HECTD1	2	0.9369769665666512	0.0364424388995645	False	0.04812699007304738	False	False	Human	True	False	False	False	umpire	directlfq	min	0.5
P62873	56459657.14036203	48149533.33420814	43764981.91120561	57483790.81409698	52275522.692340456	40795777.880112976	56941195.5229912	64811657.13405896	49792963.41782512	62015727.33171307	53490226.31785397	37866772.34735145	62172061.8055989	60854731.98074655	41968084.75821538	49425491.4722909	51931892.03224713	47979623.07271621	P62873	P62873		GNB1	0	0.9370295320058419	0.008520655802517603	False	0.04813635512268215	False	False	Human	True	False	False	False	umpire	directlfq	min	0.5
Q99584	8146096.549872091	8207631.70173693	7700177.730625295	9836991.114355689	8226060.817999956	7824631.991031713	9132183.34183507	8883788.65676249	8615177.491995666	8704063.806594329	8764339.317073317	7421503.587892106	8985664.403874757	8411568.867884764	7516118.517974594	9140773.51317823	8792922.252707578	8615965.657286007	Q99584	Q99584		S100A13	0	0.9372942454313997	0.0041475404665478385	False	0.048145720172316914	False	False	Human	True	False	False	False	umpire	directlfq	min	0.5
Q9UHI6	10271851.99751859	8034047.156304357	9700752.014641082	7995021.622648144	8623533.458461206	9251883.63862862	8778008.783016067	9303143.416092226	9071848.399540683	10232710.44776184	8767936.776103659	11488017.975233369	6277452.44573927	9198702.33710602	8789213.406293428	8916634.210943207	9827263.193225212	7927126.206286774	Q9UHI6	Q9UHI6		DDX20	0	0.9373084036228027	-0.007015072892226144	False	0.04815508522195168	False	False	Human	True	False	False	False	umpire	directlfq	min	0.5
Q9UIL1	2326796.426479248	2695275.7500000005	2341407.4553660997	2402159.1840400635	2879583.401213652	2459645.312716777	2521302.7125751	2128166.325156464	2506467.685922771	2352010.396783312	2657149.097699061	2534117.734656626	2486136.8925339906	2981603.193269985	2400558.401795709	2475925.639123368	1942931.6849433407	2348060.7884524986	Q9UIL1	Q9UIL1		SCOC	0	0.9389519430362759	0.005344322783795307	False	0.048164450271586445	False	False	Human	True	False	False	False	umpire	directlfq	min	0.5
P20020	4589611.389556226	5575459.295291231	5808090.133667296	4987596.410001841	4668863.303705801	5714989.875636485	4590872.891465521	4471560.663915286	5269798.275471524	4756643.015954212	4698103.2012457	6521639.397412094	4808086.420038915	4573268.9885175	5470802.874815998	5147249.18910609	5057058.797255172	4830009.956018008	P20020	P20020		ATP2B1	0	0.9391923836719596	-0.005863465016071339	False	0.0481738153212212	False	False	Human	True	False	False	False	umpire	directlfq	min	0.5
Q14687	19405136.03551825	20372033.097811885	21911436.772747785	17183958.485506304	18173869.342743527	19841103.17396082	17994827.712141585	18205567.124799475	21206607.52331195	18815048.603896856	20516061.55546896	20366556.351895053	17358833.328941505	18545270.44418621	20672546.565336145	18898498.0723659	20539798.600094263	19041768.12639027	Q14687	Q14687		GSE1	0	0.9392185086212743	-0.003801259166335859	False	0.04818318037085596	False	False	Human	True	False	False	False	umpire	directlfq	min	0.5
Q8WUH6	10963452.814414172	9967614.27037392	11996490.12038413	10007018.917881615	11683803.280447451	10761356.584334211	12158989.491996396	12100586.087783728	11577611.339371856	12283036.797921116	13105143.865220364	9831513.683324516	12261731.547122488	11245664.202824824	8788211.144806022	10842357.005456816	11411671.985166231	11082120.36501947	Q8WUH6	Q8WUH6		TMEM263	0	0.9392668642106113	0.005218685687379338	False	0.04819254542049073	False	False	Human	True	False	False	False	umpire	directlfq	min	0.5
A0MZ66	18737435.84385359	18164221.443840053	17945758.4814606	20195323.30458784	17430983.035953946	19035703.127428964	19066411.3065121	20173945.531776574	19390370.46750706	20053438.870290022	19644196.473653216	19309345.596952867	14626066.18790865	21219514.94609064	18210204.259894617	18838818.67275393	18633589.556060147	19131617.298671678	A0MZ66	A0MZ66		SHTN1	0	0.9398047979429589	0.004019432560171884	False	0.048201910470125495	False	False	Human	True	False	False	False	umpire	directlfq	min	0.5
P43487	577225090.1521913	654026478.9042565	699164710.6509895	429170464.1801575	663787134.2220595	692472753.581126	706430861.3697912	686780324.7470337	700116517.218315	655751874.0093232	656733363.0941224	791404231.4491309	345465952.47957253	631116952.7412373	639694015.7666782	654769552.3805394	706692551.7758846	692839463.4289579	P43487	P43487		RANBP1	0	0.9400651831008984	0.008645099330499954	False	0.04821127551976026	False	False	Human	True	False	False	False	umpire	directlfq	min	0.5
P17252	934282.5873267144	1005290.6250000006	1026948.7910730988	675059.247781127	919319.9646925828	1049634.839966918	745792.1031292109	922429.177360308	1159754.3271231947	839891.6023397888	824125.9285612726	1270732.6570795493	545831.8666160573	838676.1369715171	1282456.1562512915	985820.859677866	920592.3982047052	992796.5505316772	P17252	P17252		PRKCA	0	0.9406144225407327	-0.010631121630232153	False	0.04822064056939501	False	False	Human	True	False	False	False	umpire	directlfq	min	0.5
Q8N6M0	13771245.22251477	14186931.567288548	13813585.385751722	12193024.313735075	15053861.499971634	15105935.438875137	14013974.039916469	14292975.76170333	15622441.685582783	13344755.987252375	14466599.809656149	13910915.14777403	14291214.194801953	14052803.907655988	14920792.471535103	14207921.630045837	14653645.276737742	14452697.44874248	Q8N6M0	Q8N6M0		OTUD6B	0	0.9414682130162952	-0.0027842680641810198	False	0.04823000561902978	False	False	Human	True	False	False	False	umpire	directlfq	min	0.5
O00429	78007099.11162946	78897820.98714279	72211423.43319952	74963435.22950958	79087307.94823606	74879955.40845332	80279422.11967021	76442585.69814926	78558573.55809365	79240441.42740722	81575931.74696225	74423688.5006081	82157767.11006865	76838296.96402362	71153701.02161652	78390904.395362	75117163.3689325	75416134.85147198	O00429	O00429		DNM1L	0	0.9415080231463762	-0.0020510815972828085	False	0.048239370668664544	False	False	Human	True	False	False	False	umpire	directlfq	min	0.5
Q9Y5X3	22385999.73879038	23164640.957194183	22092085.048563942	23119054.088713028	23705840.58700389	21223434.41268513	24995901.941057	23476171.033981763	23562000.167469453	22464992.298111275	24640363.01109964	22658177.06394268	22771236.92362732	23669685.000779964	20619038.51469564	24521684.04802316	22645091.160722744	24106213.77842901	Q9Y5X3	Q9Y5X3		SNX5	0	0.9416558933186158	-0.0025768283807138834	False	0.04824873571829931	False	False	Human	True	False	False	False	umpire	directlfq	min	0.5
O75937	71476075.70971532	64834862.38972521	65413749.23687016	68374494.78426433	68450708.287917	67076795.67392053	65798333.26994487	66863201.14357529	69497640.28131813	72063053.47525604	66380125.41163164	58568376.15004569	69418857.42507266	70627363.37539126	68890215.34357877	66681218.44542674	68729741.51875849	67412613.87701349	O75937	O75937		DNAJC8	0	0.9418027678953034	-0.0023378607650884715	False	0.048258100767934076	False	False	Human	True	False	False	False	umpire	directlfq	min	0.5
Q96G46	8490460.143023686	9178202.105044955	10119155.30067796	6377501.717828036	8648356.502852773	9702539.949731989	8852070.805883292	8733326.881337313	9864974.509387542	8476509.368054433	8855918.865440523	10518550.413620228	6540928.103380249	8082701.58394138	10271289.91211418	9100481.490305068	8815569.460050534	9666108.762348246	Q96G46	Q96G46		DUS3L	0	0.9420631007404834	-0.006506666773355145	False	0.04826746581756883	False	False	Human	True	False	False	False	umpire	directlfq	min	0.5
Q96TA2	16243061.181964727	17233500.26914645	19639596.027572136	13748304.77306547	16817726.964596096	18291903.482548587	16862277.174386855	16023569.391598308	18655468.66912501	15405393.3400836	16753374.362278294	19584034.17052427	16217878.044210948	15194592.54439138	18758185.1764699	17028725.1298732	17112683.627125934	16969190.3334829	Q96TA2	Q96TA2		YME1L1	0	0.942412827515327	0.0046249872294732205	False	0.04827683086720359	False	False	Human	True	False	False	False	umpire	directlfq	min	0.5
P0CG12	9802459.073653923	10225452.97714141	10071559.458095623	11226364.112220127	9841769.289695906	10155437.589601755	9945148.358851532	10600155.983299367	10963912.814542688	10266603.023270763	9744566.55411833	10802626.801206332	9246420.218281096	9187930.495180096	12435746.48375182	9732952.61951696	10569786.293198202	10600709.033903476	P0CG12	P0CG12		DERPC	0	0.9430145463241237	0.0038112732588021264	False	0.04828619591683836	False	False	Human	True	False	False	False	umpire	directlfq	min	0.5
P35249	85978790.56896557	87526544.52399716	77605073.12462269	91735011.71841936	87632312.32237619	80590717.36646609	90313976.2313696	88866329.44974342	85311020.89915459	91580345.6156628	86538258.41691916	81560751.08855136	93347112.98693168	83889745.04747707	81401921.06799641	89399818.32646286	85271880.94744822	83924867.60529009	P35249	P35249		RFC4	0	0.9431384131680146	-0.0025182300327115294	False	0.048295560966473125	False	False	Human	True	False	False	False	umpire	directlfq	min	0.5
O14519	4818620.773504213	3457244.55749493	2125901.01045738	4876155.755388208	4015994.354392936	3208490.8730037166	4364392.041692623	4996991.429784662	3412422.6888097203	4565476.778792432	3779485.477397047	2715876.5484974165	3154000.943150013	5681705.6964330375	3295857.210869346	4447648.59742678	4355193.036360539	3560205.1135176374	O14519	O14519		CDK2AP1	0	0.9444635250386344	-0.01137497962256193	False	0.04830492601610789	False	False	Human	True	False	False	False	umpire	directlfq	min	0.5
O00154	83938555.3947463	96116773.96301144	96322368.69494347	88208859.68521205	93172694.97204722	88867289.46295075	93890435.810614	96778763.2476318	97444212.53789066	98712108.36188538	97557282.61683224	115206013.3752973	92264798.70257184	85371751.48611224	79684614.69620705	89836118.97982235	93366516.36135864	85156922.76259984	O00154	O00154		ACOT7	0	0.9447043630138625	-0.004169881248861386	False	0.04831429106574265	False	False	Human	True	False	False	False	umpire	directlfq	min	0.5
P07686	9474391.48691496	10651679.275567878	8079159.498811319	8989788.329135638	9570228.166899566	9330270.513570022	9698234.17293096	9568119.439252855	9050483.035542842	9344255.266760971	10897518.177769735	8452876.762047656	7627626.967298749	10084276.439817147	9128403.752556069	9472823.114227422	9681923.647525333	9479131.167001205	P07686	P07686		HEXB	0	0.944861989186427	0.004168001859082083	False	0.04832365611537741	False	False	Human	True	False	False	False	umpire	directlfq	min	0.5
P02100	952717711.4588604	971750175.3460824	959465121.1137908	1012004769.2887132	915603220.9698	982579685.1321598	989963893.4771276	961765817.4891504	1000204431.5959282	1026150457.8392632	876634402.0720859	1032908093.4319266	1080766230.2199428	892425274.4934466	902054504.712582	976929063.9851284	974287761.8793552	967941798.0915436	P02100	P02100		HBE1	0	0.9450445648732742	0.002634611513684691	False	0.048333021165012174	False	False	Human	True	False	False	False	umpire	directlfq	min	0.5
Q7Z7C8	3458886.0491239694	2642610.5501581216	3672205.9925655383	3696055.1556153847	2984975.932251834	3486748.3414651	3301484.782655998	3930601.69272112	3800077.252198554	3517044.39410549	2945915.133053017	3844456.840709196	3070234.737768384	3812483.5294661913	3558405.8448622604	2869150.8281657263	3555930.201501526	3683810.211440252	Q7Z7C8	Q7Z7C8		TAF8	0	0.9451274262230169	0.005423214529426771	False	0.04834238621464694	False	False	Human	True	False	False	False	umpire	directlfq	min	0.5
P23246	957901640.4045306	929970355.961798	934151175.5571074	795302421.926469	1001210960.1327392	979989151.147382	955112737.9973186	1020152277.9334924	992974607.2116756	962074961.3439746	903573049.6221792	1051182527.9252654	848801472.6361828	916657641.5240536	972582411.6828347	962040442.867138	1016427901.381772	952117794.380045	P23246	P23246		SFPQ	0	0.9452274912041516	-0.0031445635979150655	False	0.048351751264281706	False	False	Human	True	False	False	False	umpire	directlfq	min	0.5
P61421	23262723.33527477	26310703.35450133	27126937.50313139	24411484.031993475	26105358.12562799	25879820.10336592	23997424.044210184	26193640.61519717	26639329.66882047	24227896.48230929	25353470.346540228	27224990.03648336	28451610.14402189	23667222.80417511	26478831.228060797	24285254.739870787	24587458.96825673	25220661.625337392	P61421	P61421		ATP6V0D1	0	0.9454973959638137	0.002700743353627189	False	0.048361116313916465	False	False	Human	True	False	False	False	umpire	directlfq	min	0.5
Q9BXY0	30715574.94136628	32406101.652095668	36166193.64695313	29345659.08598909	31313724.12471514	35758139.94938675	33279498.763664667	31940051.024592943	35835456.53795328	32336003.097411346	32083132.03669031	37721057.9079956	25947948.92286268	30686212.378424466	35651210.16312279	33093141.711914923	33675377.47325718	34701433.73176661	Q9BXY0	Q9BXY0		MAK16	0	0.9455040571677363	0.004210747786503106	False	0.048370481363551224	False	False	Human	True	False	False	False	umpire	directlfq	min	0.5
