Protein.Group	Protein.Names	Genes	First.Protein.Description	N.Sequences	N.Proteotypic.Sequences	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_A_Sample_Alpha_01.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_A_Sample_Alpha_02.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_A_Sample_Alpha_03.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_A_Sample_Beta_01.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_A_Sample_Beta_02.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_A_Sample_Beta_03.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_A_Sample_Gamma_01.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_A_Sample_Gamma_02.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_A_Sample_Gamma_03.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_B_Sample_Alpha_01.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_B_Sample_Alpha_02.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_B_Sample_Alpha_03.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_B_Sample_Beta_01.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_B_Sample_Beta_02.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_B_Sample_Beta_03.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_B_Sample_Gamma_01.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_B_Sample_Gamma_02.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_B_Sample_Gamma_03.mzML	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
Q9UIF9	BAZ2A_HUMAN	BAZ2A	Bromodomain adjacent to zinc finger domain protein 2A	13	13.0	2398830.0	3061620.0	3134870.0	2157510.0	2668780.0	2838900.0	2355480.0	2490580.0	2826820.0	2809050.0	2615570.0	3118270.0	1880910.0	2622580.0	3031000.0	2535090.0	2648320.0	2944890.0	0	0.8567634466299087	-0.01632086461890829	False	0.046265075067683986	False	False	Human	True	False	False	False	diann231	manual	min	0.5
O95810	CAVN2_HUMAN	CAVIN2	Caveolae-associated protein 2	14	14.0	44509800.0	44738500.0	55046500.0	42664500.0	45435400.0	49157500.0	44909400.0	48816800.0	48080300.0	44575100.0	45406800.0	54510900.0	40961300.0	47934000.0	52156700.0	45335500.0	47016400.0	48496200.0	0	0.8568005308431119	-0.010302878857817851	False	0.04627122815653458	False	False	Human	True	False	False	False	diann231	manual	min	0.5
Q16836	HCDH_HUMAN	HADH	Hydroxyacyl-coenzyme A dehydrogenase, mitochondrial	9	9.0	37112200.0	34149700.0	33676100.0	39449600.0	35506600.0	32305800.0	36511900.0	39736200.0	36900300.0	38128800.0	36348000.0	31782700.0	36332800.0	40625700.0	33426900.0	36945200.0	36923900.0	36800200.0	0	0.8569898271396272	-0.00869073388793821	False	0.046277381245385184	False	False	Human	True	False	False	False	diann231	manual	min	0.5
Q9Y6K9	NEMO_HUMAN	IKBKG	NF-kappa-B essential modulator	6	6.0	7165350.0	5458820.0	5549400.0	5065650.0	5820860.0	6305530.0	5152820.0	6085220.0	6371650.0	6444290.0	5811410.0	5024570.0	4763240.0	6949770.0	6380030.0	4664140.0	6658430.0	5684250.0	0	0.8570955487268802	0.016300212370503605	False	0.046283534334235786	False	False	Human	True	False	False	False	diann231	manual	min	0.5
Q9ULT8	HECD1_HUMAN	HECTD1	E3 ubiquitin-protein ligase HECTD1	14	14.0	1932430.0	2007470.0	1691560.0	1444080.0	2220750.0	1688530.0	1825700.0	1809550.0	1925450.0	1946460.0	2509710.0	1605550.0	1291800.0	2242560.0	1552290.0	1791080.0	1640590.0	1727060.0	0	0.8571879710459215	0.020940393217333687	False	0.046289687423086395	False	False	Human	True	False	False	False	diann231	manual	min	0.5
Q9HA64	KT3K_HUMAN	FN3KRP	Ketosamine-3-kinase	3	3.0	5936630.0	7390280.0	5999170.0	7186980.0	7627080.0	5342700.0	5867700.0	7820590.0	6912570.0	7201400.0	7408960.0	5101410.0	8294260.0	7101790.0	6007660.0	7166500.0	6256000.0	6259480.0	0	0.8572508613185791	-0.01703739407924959	False	0.046295840511937	False	False	Human	True	False	False	False	diann231	manual	min	0.5
Q9Y2Q5	LTOR2_HUMAN	LAMTOR2	Ragulator complex protein LAMTOR2	3	3.0	6129220.0	6705810.0	10058600.0	6187190.0	6689700.0	7836720.0	6308240.0	6683070.0	7194330.0	6705340.0	6862180.0	9892320.0	3747580.0	7321950.0	8772210.0	6774970.0	7324780.0	7530520.0	0	0.8574720312556212	-0.02553090231938601	False	0.04630199360078759	False	False	Human	True	False	False	False	diann231	manual	min	0.5
P25789	PSA4_HUMAN	PSMA4	Proteasome subunit alpha type-4	9	8.0	245922000.0	236481000.0	206339000.0	259864000.0	242117000.0	209304000.0	246431000.0	260702000.0	209763000.0	237056000.0	243142000.0	197126000.0	254030000.0	260904000.0	217361000.0	239148000.0	230854000.0	221429000.0	0	0.8577323216515194	0.010858299227716438	False	0.0463081466896382	False	False	Human	True	False	False	False	diann231	manual	min	0.5
Q9Y2U8	MAN1_HUMAN	LEMD3	Inner nuclear membrane protein Man1	1	1.0	100494.0	147548.0	159342.0	55688.9	73026.5	65334.7	171443.0	51770.1	190470.0	45168.4	115342.0	79550.9	84229.4	41383.1	199165.0	219803.0	150186.0	32238.3	8	0.8579890379218067	0.06995989494546889	False	0.046314299778488804	False	False	Human	True	False	False	False	diann231	manual	min	0.5
Q8NAF0	ZN579_HUMAN	ZNF579	Zinc finger protein 579	2	2.0	385798.0	446478.0	254413.0	49927.2	326771.0	308178.0	370756.0	51770.1	61327.0	388492.0	461839.0	79550.9	84229.4	413188.0	288090.0	312022.0	70385.6	276285.0	6	0.8581919886911131	-0.07397467828419146	False	0.04632045286733941	False	False	Human	True	False	False	False	diann231	manual	min	0.5
P63165	SUMO1_HUMAN	SUMO1	Small ubiquitin-related modifier 1	3	1.0	43353000.0	42056200.0	39029000.0	48458000.0	41361000.0	38056400.0	40967500.0	44595300.0	40058700.0	43195100.0	41973100.0	37558700.0	41797100.0	43544900.0	40645100.0	44126900.0	42295000.0	40766600.0	0	0.8583625149524999	0.007780002076320388	False	0.046326605956190016	False	False	Human	True	False	False	False	diann231	manual	min	0.5
Q8IW35	CEP97_HUMAN	CEP97	Centrosomal protein of 97 kDa	4	4.0	994266.0	1066250.0	1164390.0	566052.0	1080580.0	805399.0	1212290.0	922524.0	653627.0	1040610.0	1268220.0	963171.0	769131.0	867967.0	818147.0	1033350.0	900359.0	950975.0	0	0.8585239400037651	-0.024762103503531994	False	0.04633275904504061	False	False	Human	True	False	False	False	diann231	manual	min	0.5
Q96T58	MINT_HUMAN	SPEN	Msx2-interacting protein	44	44.0	10616100.0	10863900.0	11074600.0	9459050.0	10837800.0	10672600.0	9905390.0	10522400.0	10967000.0	10503000.0	11182700.0	10893500.0	8023000.0	11169200.0	11267200.0	10513600.0	10768500.0	11223800.0	0	0.8587338889641352	-0.009478357630710463	False	0.046338912133891214	False	False	Human	True	False	False	False	diann231	manual	min	0.5
Q9UI95	MD2L2_HUMAN	MAD2L2	Mitotic spindle assembly checkpoint protein MAD2B	2	2.0	2706610.0	3056700.0	2225550.0	3008880.0	3466130.0	2345990.0	3290270.0	2514690.0	2357250.0	3213950.0	3040090.0	2027480.0	3279820.0	3026800.0	2488990.0	2916740.0	2244920.0	2386390.0	0	0.8587578335759739	0.020181144858264385	False	0.046345065222741816	False	False	Human	True	False	False	False	diann231	manual	min	0.5
Q6RFH5	WDR74_HUMAN	WDR74	WD repeat-containing protein 74	9	9.0	23854500.0	23854400.0	27920200.0	22750000.0	23944900.0	24277100.0	24256400.0	23872700.0	23605700.0	23812400.0	24751400.0	27614600.0	19570200.0	24211400.0	25681000.0	24588400.0	25033900.0	24467200.0	0	0.8591576979638462	-0.009185773212211935	False	0.046351218311592425	False	False	Human	True	False	False	False	diann231	manual	min	0.5
O43813	LANC1_HUMAN	LANCL1	Glutathione S-transferase LANCL1	6	6.0	11818400.0	12044000.0	11797300.0	12359800.0	12541500.0	12098300.0	12205000.0	12355600.0	12245200.0	11734600.0	12182000.0	12106400.0	11823700.0	11772100.0	12270800.0	12157600.0	12254200.0	12925400.0	0	0.8592637656911679	0.003144097831818989	False	0.04635737140044303	False	False	Human	True	False	False	False	diann231	manual	min	0.5
Q9P032	NDUF4_HUMAN	NDUFAF4	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex assembly factor 4	8	8.0	12772300.0	10958700.0	7012550.0	11946000.0	12348500.0	9531910.0	12870500.0	10631200.0	10266300.0	13401900.0	11032400.0	8069890.0	13643700.0	13369800.0	8421810.0	11685400.0	10278600.0	9959370.0	0	0.8592676326499149	-0.02219994240048598	False	0.04636352448929362	False	False	Human	True	False	False	False	diann231	manual	min	0.5
Q9UI09	NDUAC_HUMAN	NDUFA12	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 12	4	4.0	19995900.0	18138100.0	17595200.0	15702400.0	19361700.0	17033100.0	15823400.0	19363400.0	18079700.0	19507200.0	17296400.0	15051000.0	16080900.0	20357800.0	19327700.0	16286400.0	18252700.0	20274900.0	0	0.859474820289323	-0.011969614498015474	False	0.04636967757814423	False	False	Human	True	False	False	False	diann231	manual	min	0.5
O95613	PCNT_HUMAN	PCNT	Pericentrin	3	3.0	508299.0	522640.0	473308.0	454799.0	502368.0	663313.0	637591.0	536746.0	611548.0	617868.0	635661.0	669009.0	84229.4	533065.0	646151.0	588335.0	519265.0	512074.0	1	0.8595782999590222	0.031169035017134902	False	0.046375830666994834	False	False	Human	True	False	False	False	diann231	manual	min	0.5
Q13574	DGKZ_HUMAN	DGKZ	Diacylglycerol kinase zeta	4	3.0	1757610.0	1449220.0	2093750.0	1652230.0	1431930.0	1953670.0	1538230.0	1578360.0	1656410.0	2022350.0	2519690.0	1947870.0	1731640.0	1797540.0	1679670.0	59394.8	1637890.0	2104360.0	1	0.8600198367055258	-0.036667612319643314	False	0.046381983755845436	False	False	Human	True	False	False	False	diann231	manual	min	0.5
Q9BTE6	AASD1_HUMAN	AARSD1	Alanyl-tRNA editing protein Aarsd1	13	13.0	10832500.0	10388800.0	10637900.0	10610000.0	9774580.0	10944400.0	10862800.0	9414300.0	11676700.0	11606900.0	10740500.0	11623000.0	8779780.0	10323900.0	10514200.0	10279500.0	10063800.0	11837100.0	0	0.8605483249524399	-0.009471867415019824	False	0.046388136844696046	False	False	Human	True	False	False	False	diann231	manual	min	0.5
Q9NZN8	CNOT2_HUMAN	CNOT2	CCR4-NOT transcription complex subunit 2	11	11.0	35489800.0	33874700.0	34602900.0	29203100.0	33400300.0	37183400.0	32874000.0	33400900.0	36952200.0	33716100.0	33198600.0	37400500.0	28072600.0	35548200.0	35054100.0	32567300.0	35599000.0	37861500.0	0	0.8606960280371175	-0.009539633901877708	False	0.04639428993354664	False	False	Human	True	False	False	False	diann231	manual	min	0.5
P62277	RS13_HUMAN	RPS13	Small ribosomal subunit protein uS15	8	8.0	416218000.0	374263000.0	347274000.0	449621000.0	389409000.0	357486000.0	388171000.0	364078000.0	345429000.0	412145000.0	411518000.0	296329000.0	406484000.0	399233000.0	348600000.0	371466000.0	405807000.0	352412000.0	0	0.8609717137712163	0.01179961994717894	False	0.04640044302239724	False	False	Human	True	False	False	False	diann231	manual	min	0.5
Q5TAQ9	DCAF8_HUMAN	DCAF8	DDB1- and CUL4-associated factor 8	7	7.0	3439310.0	3190300.0	2571940.0	2296210.0	3822140.0	4240760.0	2532960.0	3531300.0	3903590.0	2874340.0	3537450.0	3523700.0	84229.4	4518410.0	3709970.0	3390180.0	3403140.0	3726270.0	1	0.8610662452129023	0.037659210829051146	False	0.04640659611124785	False	False	Human	True	False	False	False	diann231	manual	min	0.5
O00584	RNT2_HUMAN	RNASET2	Ribonuclease T2	4	4.0	9903680.0	8157840.0	8564660.0	10020100.0	7747800.0	7950920.0	7987510.0	9273640.0	9649260.0	9643090.0	9567690.0	8525980.0	7894420.0	10248200.0	7787400.0	7799310.0	8989270.0	9487680.0	0	0.8615207145523794	-0.012463017829568308	False	0.046412749200098455	False	False	Human	True	False	False	False	diann231	manual	min	0.5
O15400	STX7_HUMAN	STX7	Syntaxin-7	5	5.0	29284500.0	28309800.0	36567000.0	30449500.0	28413300.0	32874900.0	30942400.0	30564100.0	30975900.0	31463200.0	32018700.0	34055300.0	25767100.0	29817100.0	32627400.0	30387400.0	31796000.0	32294800.0	0	0.8615467346965847	-0.009533145781219107	False	0.04641890228894906	False	False	Human	True	False	False	False	diann231	manual	min	0.5
Q03701	CEBPZ_HUMAN	CEBPZ	CCAAT/enhancer-binding protein zeta	28	28.0	65598400.0	64016600.0	68893000.0	56325700.0	65749100.0	63573000.0	65032000.0	68703900.0	65840600.0	68507700.0	66900600.0	65304200.0	56035700.0	70055200.0	65077500.0	62934700.0	65886900.0	65917600.0	0	0.8615959962859262	-0.0071196046494374126	False	0.04642505537779965	False	False	Human	True	False	False	False	diann231	manual	min	0.5
P36543	VATE1_HUMAN	ATP6V1E1	V-type proton ATPase subunit E 1	7	5.0	33808400.0	30488500.0	20695800.0	27818500.0	33616800.0	20022600.0	30958300.0	31292300.0	24685600.0	33122200.0	30990900.0	18288200.0	33754400.0	36503300.0	20978800.0	29156600.0	29810400.0	25035400.0	0	0.8617301589627444	-0.024016346667592232	False	0.04643120846665026	False	False	Human	True	False	False	False	diann231	manual	min	0.5
Q8N183	NDUF2_HUMAN	NDUFAF2	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex assembly factor 2	7	7.0	26157700.0	22234500.0	25974400.0	20587700.0	24633700.0	26331500.0	25027800.0	24093600.0	26599800.0	23743000.0	23164300.0	27256200.0	17388300.0	25754500.0	26403000.0	24193100.0	26341900.0	25482200.0	0	0.8617347086319773	0.012513952836416192	False	0.046437361555500864	False	False	Human	True	False	False	False	diann231	manual	min	0.5
Q9Y263	PLAP_HUMAN	PLAA	Phospholipase A-2-activating protein	19	19.0	7248130.0	7827400.0	10234800.0	7544990.0	7741830.0	9424200.0	8320650.0	7637920.0	8464080.0	7901500.0	8062750.0	9821160.0	5083300.0	8055980.0	9143960.0	8899650.0	7809240.0	8785010.0	0	0.8618462288939309	0.0171840851429171	False	0.046443514644351466	False	False	Human	True	False	False	False	diann231	manual	min	0.5
Q8WV41	SNX33_HUMAN	SNX33	Sorting nexin-33	2	2.0	763539.0	29353.8	756304.0	49927.2	629090.0	747690.0	47997.3	51770.1	813396.0	618133.0	832415.0	371230.0	84229.4	41383.1	772592.0	59394.8	804939.0	32238.3	8	0.8620525182095042	0.10480830526495695	False	0.046449667733202075	False	False	Human	True	False	False	False	diann231	manual	min	0.5
P20839	IMDH1_HUMAN	IMPDH1	Inosine-5'-monophosphate dehydrogenase 1	11	11.0	22862100.0	23628400.0	23395500.0	23610200.0	22795100.0	21535900.0	23246400.0	21915800.0	20972700.0	23060600.0	24157800.0	24080100.0	22991400.0	21659900.0	19102100.0	23311100.0	22773400.0	21856900.0	0	0.8621312282865998	0.006868986606274479	False	0.04645582082205267	False	False	Human	True	False	False	False	diann231	manual	min	0.5
Q8N3Z6	ZCHC7_HUMAN	ZCCHC7	Zinc finger CCHC domain-containing protein 7	4	4.0	1334190.0	1438380.0	1135740.0	927681.0	1092290.0	976331.0	852808.0	919318.0	1089310.0	1205590.0	1151180.0	936892.0	649405.0	1036920.0	1081920.0	1116340.0	1268350.0	1176830.0	0	0.8622255766905502	0.021224124983461472	False	0.04646197391090327	False	False	Human	True	False	False	False	diann231	manual	min	0.5
Q9NXV2	KCTD5_HUMAN	KCTD5	BTB/POZ domain-containing protein KCTD5	3	3.0	1845700.0	2259420.0	1613240.0	1605020.0	1874540.0	2047260.0	2053400.0	1526410.0	1811810.0	1491580.0	2205920.0	2042590.0	1364330.0	2082030.0	1537560.0	1832840.0	1974020.0	1904200.0	0	0.8623492673138963	0.017600364308444853	False	0.04646812699975388	False	False	Human	True	False	False	False	diann231	manual	min	0.5
Q14653	IRF3_HUMAN	IRF3	Interferon regulatory factor 3	3	3.0	5832240.0	4576960.0	4487890.0	4053570.0	4999840.0	3945370.0	4507270.0	5125980.0	4309560.0	5013000.0	5935110.0	5314620.0	4156960.0	4426460.0	4912690.0	3727940.0	4634420.0	4188880.0	0	0.8627181434718683	-0.016164077916711515	False	0.046474280088604485	False	False	Human	True	False	False	False	diann231	manual	min	0.5
P08648	ITA5_HUMAN	ITGA5	Integrin alpha-5	10	10.0	4164740.0	4835760.0	5658910.0	4621130.0	5094320.0	4026670.0	4575000.0	4305910.0	4685420.0	4362300.0	5168870.0	5391850.0	4176260.0	4591590.0	4552580.0	4802020.0	4598750.0	4654260.0	0	0.8627667301706136	-0.011320920832586153	False	0.04648043317745509	False	False	Human	True	False	False	False	diann231	manual	min	0.5
Q9NZT2	OGFR_HUMAN	OGFR	Opioid growth factor receptor	13	13.0	6853970.0	6486280.0	9099670.0	5585040.0	6680590.0	8344340.0	6658130.0	6938920.0	7480350.0	7098710.0	6667340.0	9186300.0	4196450.0	7155650.0	8804240.0	7033870.0	6956340.0	7966070.0	0	0.862936790398787	-0.02094258651566006	False	0.04648658626630568	False	False	Human	True	False	False	False	diann231	manual	min	0.5
Q9H9F9	ARP5_HUMAN	ACTR5	Actin-related protein 5	2	2.0	1559170.0	1448620.0	1372710.0	49927.2	1185900.0	1321740.0	1241740.0	1236940.0	1391240.0	1689030.0	1528100.0	1238670.0	84229.4	1401740.0	1194300.0	1126180.0	1367130.0	1518320.0	2	0.8633533377832062	-0.04464813433121603	False	0.04649273935515629	False	False	Human	True	False	False	False	diann231	manual	min	0.5
Q9BUE0	MED18_HUMAN	MED18	Mediator of RNA polymerase II transcription subunit 18	3	3.0	3705560.0	2902070.0	4010170.0	49927.2	3639230.0	3568850.0	4209990.0	4266860.0	3324680.0	5166740.0	3308630.0	3803090.0	84229.4	3958900.0	3565240.0	2984460.0	3960440.0	3838170.0	2	0.8634047237707256	-0.047461782536161685	False	0.046498892444006894	False	False	Human	True	False	False	False	diann231	manual	min	0.5
Q12959	DLG1_HUMAN	DLG1	Disks large homolog 1	11	9.0	3349070.0	3987610.0	3580270.0	3528880.0	3980640.0	3656900.0	3766680.0	3692320.0	3597490.0	3337820.0	4406690.0	3911190.0	2613530.0	4079370.0	3215400.0	3944480.0	3725360.0	4225280.0	0	0.8634334324485489	-0.013831994033252675	False	0.046505045532857496	False	False	Human	True	False	False	False	diann231	manual	min	0.5
Q7L5Y9	MAEA_HUMAN	MAEA	E3 ubiquitin-protein transferase MAEA	6	6.0	6018840.0	6735630.0	7928200.0	6461760.0	6645800.0	7817320.0	6750480.0	6385600.0	6905120.0	6263260.0	6747180.0	7934630.0	5648450.0	6669630.0	7688240.0	6864330.0	6494650.0	6847120.0	0	0.8635604924336988	0.011542445177063152	False	0.046511198621708105	False	False	Human	True	False	False	False	diann231	manual	min	0.5
P34896	GLYC_HUMAN	SHMT1	Serine hydroxymethyltransferase, cytosolic	8	8.0	8366130.0	8255300.0	8030400.0	7444470.0	8200570.0	7815990.0	7524720.0	8978920.0	7357230.0	8382210.0	8667740.0	7526520.0	6442500.0	9131000.0	7963930.0	8179900.0	8112180.0	8048520.0	0	0.8637251529913417	-0.009604868199511953	False	0.0465173517105587	False	False	Human	True	False	False	False	diann231	manual	min	0.5
Q04837	SSBP_HUMAN	SSBP1	Single-stranded DNA-binding protein, mitochondrial	7	7.0	134031000.0	135707000.0	156601000.0	121685000.0	133340000.0	148927000.0	140347000.0	135710000.0	143199000.0	140657000.0	143069000.0	161342000.0	116881000.0	135226000.0	145205000.0	136545000.0	140398000.0	138224000.0	0	0.8637671922791341	-0.00920715338149761	False	0.0465235047994093	False	False	Human	True	False	False	False	diann231	manual	min	0.5
O15382	BCAT2_HUMAN	BCAT2	Branched-chain-amino-acid aminotransferase, mitochondrial	5	5.0	7186460.0	7018820.0	8353740.0	8336240.0	6900060.0	6803040.0	7913680.0	7062290.0	7747870.0	7563950.0	7011870.0	8145550.0	7498390.0	7197640.0	7632340.0	7677010.0	7564750.0	7394780.0	0	0.863782335165751	-0.007781106546282019	False	0.04652965788825991	False	False	Human	True	False	False	False	diann231	manual	min	0.5
P42684	ABL2_HUMAN	ABL2	Tyrosine-protein kinase ABL2	3	3.0	329956.0	255082.0	133073.0	186455.0	228386.0	282240.0	224027.0	204676.0	218915.0	185113.0	386045.0	230322.0	84229.4	177188.0	261141.0	304996.0	197059.0	182619.0	1	0.8639490756345352	0.0383399253749284	False	0.046535810977110514	False	False	Human	True	False	False	False	diann231	manual	min	0.5
P50148	GNAQ_HUMAN	GNAQ	Guanine nucleotide-binding protein G(q) subunit alpha	5	3.0	3198340.0	5009380.0	5440150.0	4156720.0	5792840.0	5566640.0	5326850.0	5029070.0	4179960.0	3905670.0	4647230.0	5643650.0	4001050.0	5444130.0	4499780.0	4501230.0	4525540.0	5953760.0	0	0.8645141568486113	0.01920619890668073	False	0.04654196406596112	False	False	Human	True	False	False	False	diann231	manual	min	0.5
Q13620	CUL4B_HUMAN	CUL4B	Cullin-4B	29	21.0	20979000.0	21139700.0	24752700.0	20687100.0	21712500.0	24641200.0	21446100.0	22071500.0	22313900.0	22624900.0	22608600.0	22602100.0	19501600.0	23558000.0	24992800.0	21049000.0	21222500.0	22719000.0	0	0.8645144666519375	-0.008173160204711906	False	0.04654811715481171	False	False	Human	True	False	False	False	diann231	manual	min	0.5
Q9BZL6	KPCD2_HUMAN	PRKD2	Serine/threonine-protein kinase D2	5	4.0	1030450.0	991582.0	884404.0	1356510.0	1105760.0	709363.0	1141400.0	1173360.0	1013040.0	1217150.0	987208.0	1031530.0	1439560.0	953468.0	972015.0	653189.0	1014580.0	991765.0	0	0.8647143123248948	0.022476601221686734	False	0.04655427024366232	False	False	Human	True	False	False	False	diann231	manual	min	0.5
Q9HCS7	SYF1_HUMAN	XAB2	Pre-mRNA-splicing factor SYF1	22	22.0	16777700.0	17039800.0	17987100.0	15022200.0	16243200.0	17620100.0	15900000.0	16395900.0	17180000.0	17563200.0	17156700.0	17907000.0	14340700.0	16145100.0	17221700.0	16316900.0	17224300.0	17013700.0	0	0.8653426502309794	-0.0069323033400305566	False	0.046560423332512924	False	False	Human	True	False	False	False	diann231	manual	min	0.5
O95168	NDUB4_HUMAN	NDUFB4	NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 4	5	5.0	14187400.0	13874000.0	11156300.0	8100100.0	12181200.0	11428200.0	10475300.0	11814000.0	11403500.0	12413400.0	13908700.0	12154300.0	9362190.0	11269900.0	11289900.0	11734500.0	11728400.0	11879000.0	0	0.865455771850051	-0.015366513398502297	False	0.046566576421363526	False	False	Human	True	False	False	False	diann231	manual	min	0.5
P51148	RAB5C_HUMAN	RAB5C	Ras-related protein Rab-5C	7	5.0	37757300.0	38386600.0	47559400.0	36512200.0	37868000.0	42781400.0	38254100.0	35919200.0	41238000.0	38865100.0	40072800.0	45372000.0	31993100.0	37903400.0	43096600.0	39697800.0	36346700.0	40187500.0	0	0.8656616288809031	0.011143062568028016	False	0.046572729510214135	False	False	Human	True	False	False	False	diann231	manual	min	0.5
P49848	TAF6_HUMAN	TAF6	Transcription initiation factor TFIID subunit 6	11	11.0	4875540.0	6234510.0	6747570.0	5361860.0	6512540.0	6267470.0	5789250.0	5689840.0	5491090.0	6070940.0	5827940.0	5964970.0	4315310.0	5374520.0	6372690.0	6145210.0	5814800.0	6618520.0	0	0.865667644382229	0.012714452669066123	False	0.04657888259906473	False	False	Human	True	False	False	False	diann231	manual	min	0.5
P68402	PA1B2_HUMAN	PAFAH1B2	Platelet-activating factor acetylhydrolase IB subunit alpha2	5	5.0	81505800.0	78207200.0	72563800.0	90437000.0	81304300.0	75665200.0	80645000.0	79168000.0	74964200.0	85021500.0	83003100.0	71244900.0	84822700.0	84281500.0	70836100.0	81357700.0	81736100.0	76104900.0	0	0.8657733016704183	-0.007950167719549118	False	0.04658503568791533	False	False	Human	True	False	False	False	diann231	manual	min	0.5
Q9UFC0	LRWD1_HUMAN	LRWD1	Leucine-rich repeat and WD repeat-containing protein 1	12	12.0	8776360.0	8512620.0	8294520.0	8840050.0	8468570.0	7402260.0	8883190.0	7925430.0	8596160.0	9566840.0	8643120.0	7185250.0	8148800.0	9565230.0	7711350.0	8629200.0	7834120.0	7924050.0	0	0.8659107390749361	0.00939192672686574	False	0.04659118877676594	False	False	Human	True	False	False	False	diann231	manual	min	0.5
Q9NV88	INT9_HUMAN	INTS9	Integrator complex subunit 9	10	10.0	5435060.0	5292010.0	4735180.0	4875400.0	6398970.0	5472290.0	5356010.0	4856070.0	5364860.0	6235500.0	5256260.0	4605660.0	4707810.0	5813580.0	4695780.0	5592580.0	5086130.0	5409660.0	0	0.8660134657850004	0.01160633237166565	False	0.046597341865616544	False	False	Human	True	False	False	False	diann231	manual	min	0.5
Q9Y2L1	RRP44_HUMAN	DIS3	Exosome complex exonuclease RRP44	24	24.0	12009700.0	12306700.0	13203800.0	10527500.0	11855000.0	11249800.0	11937000.0	12362000.0	11546200.0	11654900.0	11982000.0	11559800.0	9792890.0	12706800.0	12030900.0	12723700.0	11901700.0	12057300.0	0	0.8661901516096698	0.007946184563313701	False	0.046603494954467146	False	False	Human	True	False	False	False	diann231	manual	min	0.5
P29401	TKT_HUMAN	TKT	Transketolase	19	19.0	276489000.0	286105000.0	289705000.0	298662000.0	293720000.0	302073000.0	282885000.0	279987000.0	287296000.0	280059000.0	296560000.0	300684000.0	276893000.0	291773000.0	297205000.0	290047000.0	285282000.0	284416000.0	0	0.8669168550477673	-0.003327734827347564	False	0.04660964804331775	False	False	Human	True	False	False	False	diann231	manual	min	0.5
Q16822	PCKGM_HUMAN	PCK2	Phosphoenolpyruvate carboxykinase [GTP], mitochondrial	17	16.0	27774700.0	27263500.0	25040100.0	32447900.0	26573500.0	26835700.0	30612200.0	29006600.0	27013200.0	29202200.0	27647200.0	24649700.0	28421000.0	28903200.0	27482000.0	28484000.0	27896100.0	28528100.0	0	0.8669644796504021	0.007754440545042922	False	0.04661580113216835	False	False	Human	True	False	False	False	diann231	manual	min	0.5
