Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_timsTOF/LFQ_timsTOFPro_diaPASEF_Condition_A_Sample_Gamma_01.d	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_timsTOF/LFQ_timsTOFPro_diaPASEF_Condition_A_Sample_Beta_01.d	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_timsTOF/LFQ_timsTOFPro_diaPASEF_Condition_A_Sample_Gamma_02.d	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_timsTOF/LFQ_timsTOFPro_diaPASEF_Condition_A_Sample_Beta_02.d	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_timsTOF/LFQ_timsTOFPro_diaPASEF_Condition_A_Sample_Beta_03.d	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_timsTOF/LFQ_timsTOFPro_diaPASEF_Condition_A_Sample_Gamma_03.d	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_timsTOF/LFQ_timsTOFPro_diaPASEF_Condition_B_Sample_Beta_03.d	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_timsTOF/LFQ_timsTOFPro_diaPASEF_Condition_B_Sample_Alpha_01.d	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_timsTOF/LFQ_timsTOFPro_diaPASEF_Condition_B_Sample_Alpha_02.d	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_timsTOF/LFQ_timsTOFPro_diaPASEF_Condition_A_Sample_Alpha_01.d	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_timsTOF/LFQ_timsTOFPro_diaPASEF_Condition_B_Sample_Alpha_03.d	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_timsTOF/LFQ_timsTOFPro_diaPASEF_Condition_A_Sample_Alpha_02.d	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_timsTOF/LFQ_timsTOFPro_diaPASEF_Condition_A_Sample_Alpha_03.d	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_timsTOF/LFQ_timsTOFPro_diaPASEF_Condition_B_Sample_Gamma_03.d	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_timsTOF/LFQ_timsTOFPro_diaPASEF_Condition_B_Sample_Beta_02.d	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_timsTOF/LFQ_timsTOFPro_diaPASEF_Condition_B_Sample_Gamma_01.d	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_timsTOF/LFQ_timsTOFPro_diaPASEF_Condition_B_Sample_Beta_01.d	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_timsTOF/LFQ_timsTOFPro_diaPASEF_Condition_B_Sample_Gamma_02.d	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
Q9H7B2	Q9H7B2		RPF2		135617.0	133994.0	126488.0	131736.0	130234.0	129989.0	134370.0	134190.0	134422.0	131229.0	133614.0	135386.0	128445.0	132591.0	131199.0	133408.0	129461.0	136808.0	0	0.15323444420401167	-0.02051617518669499	False	0.03543402441387328	False	False	Human	True	False	False	False	diatracer	manual	min	0.5
Q6P1Q0	Q6P1Q0		LETMD1		16644.7	13136.5	16744.8	11982.2	16180.2	16109.6	15328.5	14654.5	17039.1	13734.5	15394.2	15302.7	16269.3	19295.8	16709.5	18540.7	15261.9	14752.9	0	0.15337222689876367	-0.11087662397183086	False	0.035438868436349545	False	False	Human	True	False	False	False	diatracer	manual	min	0.5
Q5VT06	Q5VT06		CEP350		56213.7	52401.9	54030.6	50606.4	57226.8	52845.2	52176.7	50875.3	50531.8	52476.4	51945.2	51182.7	57636.4	53165.1	52362.4	56944.7	51535.6	50288.3	0	0.15360838015307543	0.04473045279731687	False	0.03544371245882581	False	False	Human	True	False	False	False	diatracer	manual	min	0.5
P31150	P31150		GDI1		83537.1	89940.9	85428.4	84686.4	71701.3	79367.0	84545.6	89304.8	93660.2	91064.4	85268.7	89829.0	81025.5	81575.0	87752.8	92530.0	86868.4	87915.2	0	0.15372566926853817	-0.06130171011524071	False	0.035448556481302074	False	False	Human	True	False	False	False	diatracer	manual	min	0.5
P30047	P30047		GCHFR		30239.6	31443.6	27902.0	28698.4	31536.1	27783.2	32577.1	31511.9	30151.7	31489.0	31250.1	30333.1	27882.0	27871.0	31498.1	31667.4	30822.7	29628.3	0	0.15381840304677627	-0.051275333954060164	False	0.03545340050377834	False	False	Human	True	False	False	False	diatracer	manual	min	0.5
Q16206	Q16206		ENOX2		966.461	345.452	1980.9	1080.66	1279.32	1216.45	1336.12	216.027	238.779	813.713	482.681	1153.9	1376.46	824.911	1189.61	1066.08	729.232	1330.37	3	0.15383301695524856	0.4621643005281466	False	0.0354582445262546	False	False	Human	True	False	False	False	diatracer	manual	min	0.5
Q96A00	Q96A00		PPP1R14A		78487.2	74706.9	76083.6	66287.1	83867.0	72591.6	67375.0	77332.0	77890.9	70635.9	67689.5	63640.1	64819.8	66508.3	62961.1	62828.1	62876.0	65667.0	0	0.15399305728153245	0.09144733457677799	False	0.03546308854873087	False	False	Human	True	False	False	False	diatracer	manual	min	0.5
P22681	P22681		CBL		56367.6	59417.8	54735.2	54352.8	57024.1	53198.9	59540.5	56175.5	52725.8	57526.6	54168.4	58648.4	61527.7	49958.2	56218.8	58567.9	55781.4	50610.8	0	0.15414178739125642	0.05462087093564005	False	0.03546793257120713	False	False	Human	True	False	False	False	diatracer	manual	min	0.5
P32519	P32519		ELF1		27357.7	29442.5	27349.0	29292.3	27680.8	28492.0	32133.7	30629.9	31545.6	29983.8	31106.7	30838.7	29136.5	27718.1	27959.5	35228.4	28841.9	27390.6	0	0.1548424644099013	-0.07040221698112464	False	0.0354727765936834	False	False	Human	True	False	False	False	diatracer	manual	min	0.5
Q9NXW9	Q9NXW9		ALKBH4		22537.0	20437.1	19765.7	19380.7	18503.3	18301.0	18825.0	20437.9	20457.8	20753.2	19970.5	18864.8	19074.3	20666.9	20662.8	21260.0	20761.4	21608.3	0	0.15501577712432155	-0.05602746727728529	False	0.035477620616159666	False	False	Human	True	False	False	False	diatracer	manual	min	0.5
O14662	O14662		STX16		21927.4	21190.8	19634.5	22288.2	23170.6	21733.5	22281.5	24883.6	22522.9	20909.4	21353.6	20247.1	20914.1	20412.8	20733.4	21826.8	22501.6	23258.3	0	0.15557228559813654	-0.05714891847723823	False	0.03548246463863592	False	False	Human	True	False	False	False	diatracer	manual	min	0.5
Q9NXR8	Q9NXR8		ING3		27326.2	25663.7	25395.7	24078.0	22532.3	24742.4	25481.0	22574.8	28355.2	18072.7	25977.4	30129.1	23340.2	27739.6	25765.1	28456.1	24677.1	30758.2	0	0.1556901288189831	-0.115863386442539	False	0.03548730866111219	False	False	Human	True	False	False	False	diatracer	manual	min	0.5
Q9H4E7	Q9H4E7		DEF6		13464.9	13037.6	13327.9	14215.2	13802.6	12242.8	13738.9	16479.8	13714.7	15320.5	14013.7	13588.9	14089.8	13910.9	12656.8	15357.6	15452.5	14219.0	0	0.1557000697338483	-0.07372517889036376	False	0.035492152683588456	False	False	Human	True	False	False	False	diatracer	manual	min	0.5
Q02878	Q02878		RPL6		1527640.0	1479810.0	1528640.0	1500520.0	1472770.0	1459790.0	1490550.0	1536900.0	1529150.0	1456590.0	1529360.0	1536860.0	1533550.0	1503750.0	1493790.0	1566710.0	1513000.0	1515580.0	0	0.15599524626150849	-0.01939056650280265	False	0.035496996706064717	False	False	Human	True	False	False	False	diatracer	manual	min	0.5
P0DPD7	P0DPD7		EEF1AKMT4		16256.1	17457.6	15486.3	15317.6	16534.1	17900.8	16159.3	15162.0	16444.2	17459.5	15191.1	15546.3	15949.9	16808.9	16730.0	14072.0	16549.0	14509.9	0	0.1562206504242944	0.06261181997727452	False	0.035501840728540984	False	False	Human	True	False	False	False	diatracer	manual	min	0.5
P01033	P01033		TIMP1		12179.9	12319.3	10793.9	12238.0	12274.2	13089.0	13332.4	11375.3	12488.0	10386.5	11909.5	12327.5	12095.4	12946.0	13569.0	11802.6	12339.5	12920.3	0	0.15647772848731736	-0.06519694509422747	False	0.035506684751017245	False	False	Human	True	False	False	False	diatracer	manual	min	0.5
O43149	O43149		ZZEF1		11770.1	11432.5	10944.3	9908.1	9643.72	9955.01	9801.29	10878.6	11326.5	10170.8	11529.2	9302.53	9801.21	11226.8	9877.05	10891.0	11226.1	10883.6	0	0.15648493891884668	-0.07135681355452464	False	0.03551152877349351	False	False	Human	True	False	False	False	diatracer	manual	min	0.5
Q96H22	Q96H22		CENPN		13027.8	9879.83	10627.6	14835.3	11848.0	11871.4	14620.1	14099.8	11931.8	10344.1	12272.5	11364.7	12688.2	14404.4	11454.4	14059.9	12027.2	10935.2	0	0.15665046046454353	-0.12102491418427401	False	0.035516372795969774	False	False	Human	True	False	False	False	diatracer	manual	min	0.5
Q13637	Q13637		RAB32		3117.4	3528.98	1744.34	2572.44	176.173	2238.56	3864.59	4346.58	2814.03	4961.15	3737.62	3231.43	4270.6	3138.86	3172.46	3874.73	3557.84	4238.42	1	0.1567526299549729	-0.34161438227671054	False	0.03552121681844604	False	False	Human	True	False	False	False	diatracer	manual	min	0.5
Q9BZL1	Q9BZL1		UBL5		31588.3	27340.8	27639.4	25508.6	27651.6	25139.4	26600.4	30545.9	31372.3	29370.9	28909.5	30341.8	29312.2	25793.2	28797.2	35599.2	29850.5	33221.5	0	0.15704770426229808	-0.09241937321616107	False	0.03552606084092231	False	False	Human	True	False	False	False	diatracer	manual	min	0.5
Q9BT92	Q9BT92		TCHP		6175.01	3822.83	4174.85	4875.9	4829.8	4237.92	4277.51	3715.81	3922.41	5398.05	5207.14	5565.29	5829.92	4899.8	4579.96	4419.3	4481.14	5115.72	0	0.15711535886384342	0.1448756450842038	False	0.03553090486339856	False	False	Human	True	False	False	False	diatracer	manual	min	0.5
Q8IZ83	Q8IZ83		ALDH16A1		121616.0	126069.0	122432.0	120092.0	120504.0	121553.0	115022.0	117165.0	116639.0	113102.0	120983.0	124497.0	117287.0	121982.0	123314.0	120100.0	116432.0	111803.0	0	0.15728688509088237	0.031815026896243666	False	0.03553574888587483	False	False	Human	True	False	False	False	diatracer	manual	min	0.5
P54922	P54922		ADPRH		2743.88	2836.46	2915.07	266.48	2538.06	2808.03	162.424	2347.21	2026.51	1986.75	1914.44	4767.33	3318.98	2144.81	2369.21	2219.63	1806.77	2892.3	2	0.15730284974545947	0.43526299078988306	False	0.0355405929083511	False	False	Human	True	False	False	False	diatracer	manual	min	0.5
P62847	P62847		RPS24		687286.0	669237.0	667106.0	660914.0	648016.0	648229.0	712292.0	638837.0	664618.0	649796.0	690549.0	721387.0	659863.0	673971.0	696296.0	716797.0	662044.0	719936.0	0	0.15762563830900214	-0.038713396539500095	False	0.03554543693082736	False	False	Human	True	False	False	False	diatracer	manual	min	0.5
Q1MSJ5	Q1MSJ5		CSPP1		9552.64	9846.71	10360.8	8552.82	7957.29	8879.4	10053.5	10363.9	10196.1	9843.54	9074.48	9693.33	8953.96	9095.97	9587.95	9931.16	9254.96	10155.4	0	0.15781654704249767	-0.06859607553140916	False	0.03555028095330363	False	False	Human	True	False	False	False	diatracer	manual	min	0.5
P49023	P49023		PXN		76495.3	78768.5	74266.9	75209.2	78447.1	73149.5	79094.5	75020.0	79020.9	73598.1	75921.0	76686.6	72249.7	76609.8	76844.7	75734.1	76167.0	76635.4	0	0.15786516129274367	-0.02564742556506461	False	0.03555512497577989	False	False	Human	True	False	False	False	diatracer	manual	min	0.5
Q96KR6	Q96KR6		MIMS2		60661.1	55982.7	56773.0	56108.7	63975.1	62337.9	63028.2	63448.1	62885.7	52993.2	57856.1	59376.9	63084.6	67886.4	57806.2	64868.6	57187.3	59763.9	0	0.1579639031033029	-0.06227880146829843	False	0.035559968998256156	False	False	Human	True	False	False	False	diatracer	manual	min	0.5
Q5QP82	Q5QP82		DCAF10		14949.3	14721.2	14281.4	14414.0	10070.1	12951.2	13838.0	14311.4	14013.5	14226.6	13285.5	10835.0	15021.2	14024.8	15215.8	14192.6	16059.4	15894.6	0	0.15808604612232782	-0.10715509868028916	False	0.035564813020732416	False	False	Human	True	False	False	False	diatracer	manual	min	0.5
Q9UHW9	Q9UHW9		SLC12A6		3836.02	4380.27	3626.97	3575.27	3490.51	3411.57	3206.12	3886.15	3751.98	4038.42	3631.34	3606.49	3294.67	3363.85	3997.48	3044.7	3003.49	3111.23	0	0.15816590840770275	0.10169853574289153	False	0.035569657043208684	False	False	Human	True	False	False	False	diatracer	manual	min	0.5
Q93074	Q93074		MED12		32279.4	32919.5	34759.5	32496.6	32282.0	33556.9	33376.9	35418.5	32953.4	33402.8	34204.6	34042.0	33466.2	34619.2	33143.6	33194.8	32951.4	34960.6	0	0.15839609474293068	-0.0268379614507982	False	0.03557450106568495	False	False	Human	True	False	False	False	diatracer	manual	min	0.5
Q13435	Q13435		SF3B2		784004.0	750347.0	772039.0	765633.0	769890.0	755786.0	777867.0	792748.0	793427.0	759832.0	778372.0	779171.0	789364.0	784712.0	782910.0	761344.0	756784.0	778167.0	0	0.15864957661345747	-0.0166230116144707	False	0.035579345088161206	False	False	Human	True	False	False	False	diatracer	manual	min	0.5
Q6UVJ0	Q6UVJ0		SASS6		39864.8	38922.5	39227.2	39309.5	37420.4	40335.6	38835.1	37296.0	37722.7	38196.1	37010.8	41169.5	39598.1	37609.1	39615.2	40033.1	40148.6	38526.2	0	0.15867694228402496	0.02983685828796734	False	0.035584189110637474	False	False	Human	True	False	False	False	diatracer	manual	min	0.5
Q9C0A6	Q9C0A6		SETD5		267812.0	180150.0	250833.0	277599.0	285185.0	269917.0	256288.0	243531.0	232302.0	258132.0	252558.0	283799.0	284277.0	248704.0	205388.0	234848.0	285856.0	218378.0	0	0.15881641206493843	0.11447602649295051	False	0.03558903313311374	False	False	Human	True	False	False	False	diatracer	manual	min	0.5
Q6ZSZ5	Q6ZSZ5		ARHGEF18		10359.3	8491.96	10774.1	9573.57	7729.94	9808.38	8628.91	8879.73	7557.23	7624.04	8912.45	9322.4	7761.14	6160.51	8693.37	8873.58	7347.24	9395.99	0	0.15899336624927338	0.12957045704227818	False	0.03559387715559	False	False	Human	True	False	False	False	diatracer	manual	min	0.5
Q14966	Q14966		ZNF638		122471.0	130361.0	130194.0	129714.0	129253.0	125294.0	128295.0	133916.0	125979.0	127258.0	128906.0	127661.0	124680.0	131962.0	127805.0	128087.0	129114.0	128965.0	0	0.15918131865530183	-0.02016507551903084	False	0.03559872117806627	False	False	Human	True	False	False	False	diatracer	manual	min	0.5
P60059	P60059		SEC61G		49866.7	53677.2	50490.8	60855.0	49614.2	59078.4	70072.7	71034.3	41239.4	41160.0	53379.0	69802.1	60325.7	70565.2	74336.2	53074.0	53460.7	72923.1	0	0.15942032275419601	-0.17859488335597706	False	0.03560356520054253	False	False	Human	True	False	False	False	diatracer	manual	min	0.5
P21964	P21964		COMT		227910.0	229822.0	239398.0	231445.0	234011.0	220951.0	224351.0	231259.0	222183.0	230141.0	224227.0	229750.0	223067.0	224600.0	225726.0	225016.0	227410.0	232762.0	0	0.15974794799727826	0.020361739472331237	False	0.0356084092230188	False	False	Human	True	False	False	False	diatracer	manual	min	0.5
P36575	P36575		ARR3		12155.4	12054.3	11574.3	10675.9	10261.3	14457.6	13103.0	13000.9	11716.8	10387.0	9128.23	12727.7	10954.1	13409.4	12169.9	15586.2	13590.9	13285.7	0	0.159811898369606	-0.1277339912100949	False	0.03561325324549506	False	False	Human	True	False	False	False	diatracer	manual	min	0.5
Q9UKL3	Q9UKL3		CASP8AP2		15836.9	15576.5	16274.2	17375.1	14909.0	18547.5	14284.2	10668.6	14559.3	17955.8	19543.2	17240.0	18620.3	17024.9	14554.2	14704.2	14433.4	18944.7	0	0.1599616231109802	0.1351088069486672	False	0.03561809726797133	False	False	Human	True	False	False	False	diatracer	manual	min	0.5
Q8N9V3	Q8N9V3		WDSUB1		5779.97	6210.73	6204.64	6136.93	6001.43	5844.92	6322.55	6447.31	5618.22	5618.79	5979.33	5618.62	5412.89	6696.86	6357.57	6664.07	6558.63	5006.93	0	0.16036305269156162	-0.07509187931466717	False	0.035622941290447595	False	False	Human	True	False	False	False	diatracer	manual	min	0.5
P14550	P14550		AKR1A1		231737.0	233122.0	238473.0	238439.0	237244.0	226513.0	240370.0	232052.0	224673.0	232837.0	236457.0	243230.0	227848.0	223540.0	225999.0	231585.0	229809.0	230938.0	0	0.1604966626738867	0.023456696822170917	False	0.03562778531292385	False	False	Human	True	False	False	False	diatracer	manual	min	0.5
Q2M389	Q2M389		WASHC4		51377.1	51006.9	56034.7	51708.2	52445.4	55535.0	53246.2	54932.0	55551.9	51446.8	53279.2	52165.6	54672.8	53220.8	53615.9	52004.3	55186.9	55715.5	0	0.16074227225102558	-0.031038280976269136	False	0.035632629335400116	False	False	Human	True	False	False	False	diatracer	manual	min	0.5
P53602	P53602		MVD		69365.0	79186.2	74367.2	72486.7	76574.7	70365.9	74253.2	75152.8	76961.4	67299.2	76094.6	73273.3	71500.3	73750.9	74516.0	72861.9	75400.8	73154.7	0	0.16084966917706517	-0.03856175261331558	False	0.035637473357876384	False	False	Human	True	False	False	False	diatracer	manual	min	0.5
Q06787	Q06787		FMR1		44937.9	45871.6	46334.6	47992.2	48877.6	45063.9	47464.8	47763.1	47363.9	50223.1	48014.3	46722.6	47828.5	51503.3	50371.6	49878.8	47277.4	45552.3	0	0.16091610225932437	-0.038083153851060356	False	0.035642317380352645	False	False	Human	True	False	False	False	diatracer	manual	min	0.5
Q13564	Q13564		NAE1		101640.0	100566.0	97617.6	97057.5	94123.1	90456.4	94364.0	106419.0	99483.4	102281.0	100700.0	101825.0	98378.1	98737.1	103342.0	99151.7	101656.0	103237.0	0	0.16128707621708044	-0.03728990105943812	False	0.03564716140282891	False	False	Human	True	False	False	False	diatracer	manual	min	0.5
Q9HD40	Q9HD40		SEPSECS		6573.27	5694.52	7054.6	5861.62	5708.97	5877.7	5980.62	6489.53	5248.78	6556.25	6034.59	6632.22	5505.88	5492.05	5928.94	4540.29	5736.4	6422.92	0	0.16151367974522923	0.0965634996401351	False	0.035652005425305174	False	False	Human	True	False	False	False	diatracer	manual	min	0.5
Q8WV74	Q8WV74		NUDT8		5360.81	4595.56	4583.99	4752.03	6568.9	5867.53	5139.72	4952.65	5953.45	5811.6	5282.1	4790.6	4845.12	5368.18	6688.56	5276.65	7075.08	5910.03	0	0.16151486296087827	-0.1306109679394761	False	0.03565684944778144	False	False	Human	True	False	False	False	diatracer	manual	min	0.5
P16435	P16435		POR		27818.4	25143.9	27715.1	26504.8	26953.5	25184.2	27412.8	27503.3	25135.8	26221.4	25631.2	25686.6	24934.9	27771.2	28762.1	26395.5	26648.8	27933.8	0	0.1616250795208261	-0.04232887014071082	False	0.0356616934702577	False	False	Human	True	False	False	False	diatracer	manual	min	0.5
O15211	O15211		RGL2		1703.59	1580.86	2133.93	1918.51	2695.54	2241.66	1513.22	1461.99	1367.39	1644.84	1345.49	1254.73	2087.64	2236.49	1917.46	1211.31	1270.6	2306.88	0	0.16215367260860955	0.23852950707745413	False	0.03566653749273397	False	False	Human	True	False	False	False	diatracer	manual	min	0.5
P28908	P28908		TNFRSF8		3620.22	3787.84	2204.19	2348.26	3037.29	2609.43	2926.49	3338.0	4113.56	3837.15	3097.85	2579.39	3369.87	3240.85	3385.02	3114.57	4408.72	3310.86	0	0.16216213827720335	-0.17544195816682862	False	0.03567138151521024	False	False	Human	True	False	False	False	diatracer	manual	min	0.5
O76071	O76071		CIAO1		58593.6	62846.8	56630.1	58309.1	54253.4	56520.2	60769.7	61606.8	55042.5	60358.1	62396.9	59834.3	56698.1	60549.5	59218.6	61127.6	60354.6	57913.1	0	0.16231785424720008	-0.040542742893162065	False	0.03567622553768649	False	False	Human	True	False	False	False	diatracer	manual	min	0.5
Q16630	Q16630		CPSF6		102640.0	97320.5	104323.0	98399.6	95246.1	99488.8	99207.2	89911.6	99612.8	99946.6	101256.0	102274.0	100245.0	93877.2	97785.7	102192.0	93404.2	100371.0	0	0.1625216466903946	0.03614577816947156	False	0.03568106956016276	False	False	Human	True	False	False	False	diatracer	manual	min	0.5
Q7Z6V5	Q7Z6V5		ADAT2		44120.5	38714.5	41988.9	38814.3	44759.5	39480.9	41308.5	42719.8	44339.3	41410.0	44371.2	40983.8	40105.4	38194.2	44116.4	42318.2	42467.6	43369.6	0	0.16257268661169613	-0.0491180045140341	False	0.03568591358263903	False	False	Human	True	False	False	False	diatracer	manual	min	0.5
Q5EBL4	Q5EBL4		RILPL1		14337.9	14492.9	13974.7	15699.1	14910.9	13440.7	15863.4	17687.8	14982.4	15792.2	15165.1	16822.7	13963.8	15310.6	14296.8	16141.8	16071.8	14491.0	0	0.16264639074404363	-0.06940103221044983	False	0.03569075760511529	False	False	Human	True	False	False	False	diatracer	manual	min	0.5
P18440	P18440		NAT1		35968.1	34521.0	36776.9	36714.2	41023.2	38668.1	40753.0	33155.7	35275.7	35338.2	33442.4	32951.6	34008.0	34136.9	32570.2	30694.4	35026.3	34621.5	0	0.16281136327318518	0.07397605306085832	False	0.035695601627591556	False	False	Human	True	False	False	False	diatracer	manual	min	0.5
Q99714	Q99714		HSD17B10		487308.0	498808.0	476491.0	479586.0	459062.0	458044.0	430911.0	487248.0	480031.0	474363.0	461899.0	488554.0	485816.0	441582.0	470561.0	473773.0	486105.0	471692.0	0	0.16294458023190475	0.035334246593872465	False	0.035700445650067816	False	False	Human	True	False	False	False	diatracer	manual	min	0.5
Q96HC4	Q96HC4		PDLIM5		161383.0	163427.0	165199.0	161564.0	154143.0	159216.0	162544.0	163562.0	156143.0	159083.0	163012.0	161266.0	160230.0	170068.0	163047.0	160194.0	161275.0	168565.0	0	0.1630395385473712	-0.02267525703449493	False	0.035705289672544084	False	False	Human	True	False	False	False	diatracer	manual	min	0.5
Q8NFW8	Q8NFW8		CMAS		122965.0	127886.0	129342.0	127144.0	129645.0	125979.0	129905.0	130013.0	123455.0	127209.0	126771.0	132262.0	136166.0	126130.0	128939.0	124210.0	124336.0	124590.0	0	0.16310820711051469	0.025437146512357362	False	0.035710133695020345	False	False	Human	True	False	False	False	diatracer	manual	min	0.5
Q96HN2	Q96HN2		AHCYL2		5041.77	4898.01	4771.49	4815.07	4776.02	4506.18	5394.64	3615.17	4120.72	5635.44	4622.66	5312.1	4535.35	4091.56	4594.83	4385.47	5246.71	5131.65	0	0.1631382881955817	0.10426383705801706	False	0.03571497771749661	False	False	Human	True	False	False	False	diatracer	manual	min	0.5
Q9Y4H4	Q9Y4H4		GPSM3		12075.0	12810.9	12498.2	13890.7	16510.0	16437.9	15548.5	13453.1	14508.3	13768.1	14620.2	13684.2	12680.1	15819.0	13388.8	14356.6	15426.9	15521.8	0	0.1631924221298708	-0.09308504121564617	False	0.03571982173997288	False	False	Human	True	False	False	False	diatracer	manual	min	0.5
P22803	P22803		TRX2		297861.0	352060.0	335273.0	318220.0	338518.0	271449.0	265374.0	334538.0	323083.0	503507.0	266351.0	434156.0	326433.0	307572.0	289505.0	359656.0	358668.0	315553.0	0	0.16345236513807504	0.17203304973916672	False	0.03572466576244914	False	False	Yeast	False	False	True	False	diatracer	manual	min	0.5
Q96SY0	Q96SY0		INTS14		48332.2	47171.3	46482.5	50009.8	47855.8	45711.1	51801.7	47361.5	48242.9	45548.7	49503.1	49406.0	47826.7	47748.8	50132.1	45459.9	50450.4	48372.4	0	0.16345369409202348	-0.0356899471331356	False	0.0357295097849254	False	False	Human	True	False	False	False	diatracer	manual	min	0.5
O95248	O95248		SBF1		8321.27	8712.65	7526.58	7636.55	5794.39	7176.06	6296.09	6319.1	7158.23	5604.93	7873.52	9688.94	7034.08	7698.41	7077.71	6243.84	5955.2	6254.77	0	0.16369903109331033	0.14889606634329144	False	0.03573435380740167	False	False	Human	True	False	False	False	diatracer	manual	min	0.5
Q8IUX1	Q8IUX1		TMEM126B		22448.6	20687.5	22404.1	21992.1	22025.3	24902.0	22452.9	18582.1	20713.3	22027.9	23394.4	23691.0	20877.3	22749.0	21799.4	22471.1	19440.2	20226.9	0	0.1639388414812746	0.06777286081874775	False	0.03573919782987793	False	False	Human	True	False	False	False	diatracer	manual	min	0.5
Q86UE8	Q86UE8		TLK2		26504.7	27217.1	22907.9	25987.4	24998.1	24795.5	24583.7	26226.7	26586.0	24514.9	26897.4	24451.4	25999.2	26486.4	25682.6	26061.4	27562.3	24509.7	0	0.16399302067730825	-0.04509839285510353	False	0.0357440418523542	False	False	Human	True	False	False	False	diatracer	manual	min	0.5
Q659A1	Q659A1		ICE2		21429.5	22393.1	21068.9	21886.8	21465.5	22799.6	21149.4	19527.9	20497.0	20066.1	21021.4	21563.3	22617.1	21669.3	20179.4	21675.0	21369.7	22684.0	0	0.16402911878314685	0.04134183048375638	False	0.03574888587483046	False	False	Human	True	False	False	False	diatracer	manual	min	0.5
Q9HCM4	Q9HCM4		EPB41L5		6897.64	8003.01	9101.29	6364.32	7834.97	8557.01	8245.29	5660.02	8517.2	8155.95	6728.02	8561.93	6791.16	6900.35	7302.0	7257.33	7357.66	6803.64	0	0.16415033796752343	0.11749367625296521	False	0.03575372989730673	False	False	Human	True	False	False	False	diatracer	manual	min	0.5
Q96FW1	Q96FW1		OTUB1		181355.0	172481.0	176474.0	174813.0	175715.0	179048.0	177312.0	169336.0	171628.0	169370.0	178951.0	175558.0	178065.0	171901.0	172648.0	174169.0	170582.0	175500.0	0	0.1642130399699396	0.019131584756013436	False	0.03575857391978299	False	False	Human	True	False	False	False	diatracer	manual	min	0.5
Q14765	Q14765		STAT4		304.13	345.452	48137.6	42440.6	176.173	48878.5	53456.0	216.027	51020.1	53663.7	50498.2	30396.8	327.208	52643.4	53556.0	57605.9	52828.1	187.353	6	0.16438844292678242	-0.7275370491023183	False	0.035763417942259255	False	True	Human	True	False	False	False	diatracer	manual	min	0.5
Q32P41	Q32P41		TRMT5		57702.5	54917.9	56847.9	56184.4	56701.9	52892.8	58547.5	58427.9	57630.5	59796.9	57463.8	56644.5	58072.6	57075.4	58215.8	58414.8	57431.4	56020.0	0	0.16448278393736784	-0.0265435496544465	False	0.03576826196473552	False	False	Human	True	False	False	False	diatracer	manual	min	0.5
P32618	P32618		YEL043W		8604.68	345.452	4433.92	9025.33	6995.61	8314.77	7164.51	216.027	7885.16	6514.21	310.906	9180.76	9462.89	310.873	7329.78	6485.44	6433.43	6984.06	4	0.164809774369284	0.5441832554233601	False	0.035773105987211784	False	True	Yeast	False	False	True	False	diatracer	manual	min	0.5
Q8WV07	Q8WV07		LTO1		8576.56	7756.75	7875.0	7497.88	9238.58	8203.28	7254.44	9739.07	7348.48	7747.28	7816.6	9127.54	9049.19	7724.68	8436.4	7186.57	7458.04	7505.94	0	0.16507452457940394	0.0912623535198185	False	0.035777950009688045	False	False	Human	True	False	False	False	diatracer	manual	min	0.5
Q96GA3	Q96GA3		LTV1		104643.0	109510.0	103268.0	107081.0	105361.0	106008.0	107458.0	111547.0	111266.0	109258.0	104267.0	107512.0	105556.0	108056.0	105555.0	109839.0	109793.0	105243.0	0	0.1653093703059835	-0.022153093484651047	False	0.03578279403216431	False	False	Human	True	False	False	False	diatracer	manual	min	0.5
Q9NX55	Q9NX55		HYPK		26970.7	28718.3	24068.1	25588.8	25432.7	23465.0	25858.6	30253.1	25003.1	28451.9	25858.9	28304.3	23819.7	29296.6	28985.6	31364.3	24816.1	27326.2	0	0.1653465949417441	-0.08321680263714876	False	0.03578763805464057	False	False	Human	True	False	False	False	diatracer	manual	min	0.5
