Protein.Group	Protein.Names	Genes	First.Protein.Description	N.Sequences	N.Proteotypic.Sequences	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_timsTOF/LFQ_timsTOFPro_diaPASEF_Condition_A_Sample_Alpha_01.d	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_timsTOF/LFQ_timsTOFPro_diaPASEF_Condition_A_Sample_Alpha_02.d	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_timsTOF/LFQ_timsTOFPro_diaPASEF_Condition_A_Sample_Alpha_03.d	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_timsTOF/LFQ_timsTOFPro_diaPASEF_Condition_A_Sample_Beta_01.d	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_timsTOF/LFQ_timsTOFPro_diaPASEF_Condition_A_Sample_Beta_02.d	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_timsTOF/LFQ_timsTOFPro_diaPASEF_Condition_A_Sample_Beta_03.d	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_timsTOF/LFQ_timsTOFPro_diaPASEF_Condition_A_Sample_Gamma_01.d	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_timsTOF/LFQ_timsTOFPro_diaPASEF_Condition_A_Sample_Gamma_02.d	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_timsTOF/LFQ_timsTOFPro_diaPASEF_Condition_A_Sample_Gamma_03.d	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_timsTOF/LFQ_timsTOFPro_diaPASEF_Condition_B_Sample_Alpha_01.d	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_timsTOF/LFQ_timsTOFPro_diaPASEF_Condition_B_Sample_Alpha_02.d	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_timsTOF/LFQ_timsTOFPro_diaPASEF_Condition_B_Sample_Alpha_03.d	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_timsTOF/LFQ_timsTOFPro_diaPASEF_Condition_B_Sample_Beta_01.d	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_timsTOF/LFQ_timsTOFPro_diaPASEF_Condition_B_Sample_Beta_02.d	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_timsTOF/LFQ_timsTOFPro_diaPASEF_Condition_B_Sample_Beta_03.d	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_timsTOF/LFQ_timsTOFPro_diaPASEF_Condition_B_Sample_Gamma_01.d	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_timsTOF/LFQ_timsTOFPro_diaPASEF_Condition_B_Sample_Gamma_02.d	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_timsTOF/LFQ_timsTOFPro_diaPASEF_Condition_B_Sample_Gamma_03.d	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
Q9NRX2	RM17_HUMAN	MRPL17	Large ribosomal subunit protein bL17m	4	4.0	104910.0	81219.1	76796.2	113048.0	79082.4	84099.7	104716.0	78855.8	85810.1	105488.0	83277.9	80532.0	87514.3	76038.9	81173.1	93144.7	76656.0	78501.3	0	0.37248974576049165	0.0849058704223052	False	0.039572400388726926	False	False	Human	True	False	False	False	diann231	manual	min	0.5
Q9Y217	MTMR6_HUMAN	MTMR6	Phosphatidylinositol-3,5-bisphosphate 3-phosphatase MTMR6	8	8.0	66359.1	62302.0	70092.0	53249.0	72397.7	76909.3	57425.4	73817.6	77106.5	62612.4	51643.8	63913.2	61812.8	70442.5	65918.9	74681.8	61194.1	67822.3	0	0.3726806803956467	0.07184471040037081	False	0.03957725947521866	False	False	Human	True	False	False	False	diann231	manual	min	0.5
Q8N3U4	STAG2_HUMAN	STAG2	Cohesin subunit SA-2	21	17.0	412013.0	409866.0	410022.0	415053.0	408395.0	414230.0	400921.0	408890.0	408446.0	408738.0	403044.0	397551.0	403001.0	404570.0	416976.0	414446.0	396648.0	417894.0	0	0.372755861403986	0.009800788689840573	False	0.0395821185617104	False	False	Human	True	False	False	False	diann231	manual	min	0.5
O60239	3BP5_HUMAN	SH3BP5	SH3 domain-binding protein 5	3	3.0	23249.5	21860.8	20378.4	33798.9	26807.8	28349.2	26625.4	29432.2	17939.7	27684.6	27074.3	32898.4	23328.2	36276.9	25036.5	26599.7	22922.4	24919.7	0	0.3737495696536641	-0.11116841956558488	False	0.03958697764820214	False	False	Human	True	False	False	False	diann231	manual	min	0.5
Q6P1N9	TATD1_HUMAN	TATDN1	Deoxyribonuclease TATDN1	7	7.0	381558.0	373519.0	384532.0	394719.0	363443.0	368573.0	393073.0	380597.0	349264.0	405122.0	350034.0	383475.0	389187.0	374062.0	374710.0	403174.0	377270.0	393732.0	0	0.37409534809080436	-0.025938670069263363	False	0.03959183673469388	False	False	Human	True	False	False	False	diann231	manual	min	0.5
P41250	GARS_HUMAN	GARS1	Glycine--tRNA ligase	23	23.0	2513380.0	2885970.0	3013600.0	2976790.0	2943830.0	2884120.0	2840760.0	2801810.0	3020470.0	2739880.0	2595790.0	2857440.0	2786850.0	2869460.0	2836340.0	2912380.0	2863580.0	2910030.0	0	0.3746462657427182	0.028655279225334767	False	0.03959669582118562	False	False	Human	True	False	False	False	diann231	manual	min	0.5
P46669	RPA43_YEAST	RPA43	DNA-directed RNA polymerase I subunit RPA43	3	3.0	24447.2	23824.6	2533.55	35339.2	21738.2	26916.6	37855.6	23443.1	29866.9	1807.3	27288.3	26289.9	1704.86	33542.9	1896.33	23920.1	35367.6	26753.0	4	0.3751338819337482	0.3396069408208201	False	0.039601554907677354	False	False	Yeast	False	False	True	False	diann231	manual	min	0.5
Q86TJ2	TAD2B_HUMAN	TADA2B	Transcriptional adapter 2-beta	5	5.0	46607.2	51170.1	57245.4	53225.4	62816.1	55411.9	45215.7	67678.4	60142.8	41711.3	52130.8	43871.3	48188.0	58962.3	56595.0	57824.8	53721.2	59457.4	0	0.37534504283428405	0.0803236213909518	False	0.039606413994169094	False	False	Human	True	False	False	False	diann231	manual	min	0.5
Q9Y5S9	RBM8A_HUMAN	RBM8A	RNA-binding protein 8A	7	7.0	1794550.0	1662110.0	1603220.0	1746460.0	1480190.0	1657210.0	1666350.0	1508970.0	1489690.0	1773800.0	1715480.0	1685830.0	1601580.0	1568270.0	1630680.0	1988210.0	1517620.0	1618130.0	0	0.37558559370375333	-0.0476775929635302	False	0.039611273080660835	False	False	Human	True	False	False	False	diann231	manual	min	0.5
Q9UGK8	SRGEF_HUMAN	SERGEF	Secretion-regulating guanine nucleotide exchange factor	3	3.0	27130.4	35917.2	20761.7	21136.3	27691.3	23446.8	23098.7	34293.8	21397.9	32801.2	27812.5	26416.0	26472.5	36470.1	27666.7	18781.2	26434.4	32946.1	0	0.37568177957568316	-0.12313257868855852	False	0.03961613216715258	False	False	Human	True	False	False	False	diann231	manual	min	0.5
Q9UPY6	WASF3_HUMAN	WASF3	Actin-binding protein WASF3	1	1.0	173394.0	2347.24	182362.0	2987.76	159089.0	128668.0	2602.38	66.2308	3025.67	167313.0	208747.0	1095.9	212532.0	210625.0	1896.33	223809.0	3100.73	1305.89	9	0.37582040511603987	-0.6546809988093438	False	0.03962099125364432	False	True	Human	True	False	False	False	diann231	manual	min	0.5
P15291	B4GT1_HUMAN	B4GALT1	Beta-1,4-galactosyltransferase 1	4	4.0	33449.4	29265.0	31739.4	35681.4	32237.7	35329.9	31710.4	35364.8	43986.1	33202.5	33250.0	20327.4	33613.5	30981.7	31066.7	39817.2	33318.0	34934.0	0	0.375846195880439	0.0879122288899992	False	0.039625850340136055	False	False	Human	True	False	False	False	diann231	manual	min	0.5
P29144	TPP2_HUMAN	TPP2	Tripeptidyl-peptidase 2	32	32.0	416612.0	409668.0	401147.0	424998.0	420475.0	407730.0	415062.0	427802.0	403826.0	419423.0	410185.0	410705.0	405196.0	413863.0	403871.0	410234.0	416845.0	407831.0	0	0.37598629847106335	0.011333770298836456	False	0.039630709426627796	False	False	Human	True	False	False	False	diann231	manual	min	0.5
O75694	NU155_HUMAN	NUP155	Nuclear pore complex protein Nup155	31	31.0	656650.0	664077.0	653713.0	660857.0	664048.0	677068.0	672283.0	676038.0	657137.0	654310.0	663606.0	667567.0	665010.0	689742.0	665757.0	667154.0	676677.0	667708.0	0	0.3762936342852111	-0.008574870083021869	False	0.039635568513119536	False	False	Human	True	False	False	False	diann231	manual	min	0.5
Q8IUX1	T126B_HUMAN	TMEM126B	Complex I assembly factor TMEM126B, mitochondrial	3	3.0	38785.0	43055.2	40483.7	39147.4	47718.7	44180.2	44487.6	47109.9	45818.3	39404.3	40916.9	43162.9	38838.1	39627.6	50088.2	46442.6	36624.7	41103.6	0	0.3763435859092802	0.054844804142954444	False	0.039640427599611276	False	False	Human	True	False	False	False	diann231	manual	min	0.5
Q9BXW7	HDHD5_HUMAN	HDHD5	Haloacid dehalogenase-like hydrolase domain-containing 5	10	10.0	127314.0	112613.0	127942.0	138396.0	122088.0	122596.0	126054.0	128283.0	120901.0	115354.0	119922.0	113756.0	122655.0	125206.0	131890.0	120255.0	127477.0	124947.0	0	0.3764017323635277	0.03202667903394103	False	0.039645286686103016	False	False	Human	True	False	False	False	diann231	manual	min	0.5
P31152	MK04_HUMAN	MAPK4	Mitogen-activated protein kinase 4	1	1.0	181023.0	167044.0	2533.55	2987.76	167676.0	2108.73	165006.0	66.2308	165819.0	150381.0	74102.9	1095.9	142235.0	1168.67	1896.33	165106.0	3100.73	1305.89	9	0.37647420587640956	0.6606750052613788	False	0.03965014577259475	False	True	Human	True	False	False	False	diann231	manual	min	0.5
Q6ICL3	TNG2_HUMAN	TANGO2	Transport and Golgi organization protein 2 homolog	5	5.0	100104.0	89823.2	102445.0	99849.5	90840.2	112379.0	113993.0	95956.3	124511.0	100872.0	90811.5	104196.0	106675.0	99085.6	98135.0	95512.6	99750.4	100515.0	0	0.3765951310269011	0.054298464705638996	False	0.03965500485908649	False	False	Human	True	False	False	False	diann231	manual	min	0.5
O75874	IDHC_HUMAN	IDH1	Isocitrate dehydrogenase [NADP] cytoplasmic	11	11.0	820109.0	998506.0	967199.0	1106910.0	1060290.0	980460.0	1021880.0	1049370.0	993263.0	900176.0	1104520.0	1129410.0	976202.0	1054690.0	989485.0	983458.0	1152250.0	1022200.0	0	0.37665937119366644	-0.04954935149416958	False	0.03965986394557823	False	False	Human	True	False	False	False	diann231	manual	min	0.5
P17987	TCPA_HUMAN	TCP1	T-complex protein 1 subunit alpha	20	20.0	4329280.0	4167390.0	4084600.0	4256760.0	4127210.0	4264370.0	4210090.0	4341680.0	4020150.0	4344250.0	4235020.0	4128420.0	4278350.0	4295890.0	4196380.0	4355050.0	4184790.0	4156710.0	0	0.3769899173869714	-0.014178238121963595	False	0.03966472303206998	False	False	Human	True	False	False	False	diann231	manual	min	0.5
P30038	AL4A1_HUMAN	ALDH4A1	Delta-1-pyrroline-5-carboxylate dehydrogenase, mitochondrial	13	13.0	96021.7	94562.4	94535.0	96844.3	94949.0	89612.4	92302.2	94813.5	82576.5	92731.1	98130.0	85401.8	99117.7	96667.1	94840.2	97267.7	98303.7	90886.3	0	0.37700643614879903	-0.029252769816375437	False	0.03966958211856172	False	False	Human	True	False	False	False	diann231	manual	min	0.5
Q2TAZ0	ATG2A_HUMAN	ATG2A	Autophagy-related protein 2 homolog A	10	9.0	56212.5	53222.4	54684.6	58628.2	61738.6	61716.5	56941.8	63069.5	60092.5	42139.2	54650.6	64677.1	52070.9	63456.6	65825.2	50639.2	57202.7	52235.0	0	0.3771985233187679	0.0656419739036956	False	0.03967444120505345	False	False	Human	True	False	False	False	diann231	manual	min	0.5
Q9H082	RB33B_HUMAN	RAB33B	Ras-related protein Rab-33B	3	3.0	320848.0	210227.0	240368.0	2987.76	2515.21	335177.0	2602.38	330699.0	214450.0	1807.3	312138.0	205286.0	20467.7	1168.67	286001.0	766.632	3100.73	277695.0	7	0.37809969908984853	0.5825550291910527	False	0.03967930029154519	False	True	Human	True	False	False	False	diann231	manual	min	0.5
Q9BWN1	PRR14_HUMAN	PRR14	Proline-rich protein 14	2	2.0	80932.1	57738.1	67339.3	82415.5	69806.0	102918.0	100283.0	60344.0	67139.9	83468.3	72069.8	81600.9	88862.2	85687.2	99895.5	57039.2	80833.2	95972.1	0	0.3781405715724694	-0.11374190976117253	False	0.03968415937803693	False	False	Human	True	False	False	False	diann231	manual	min	0.5
Q6ZRV2	FA83H_HUMAN	FAM83H	Protein FAM83H	12	12.0	53060.2	58950.2	63306.3	53490.3	62731.8	59604.9	48358.6	62998.5	65607.2	50474.0	60822.8	55093.9	50380.4	59853.2	57907.2	56672.1	59406.0	58445.0	0	0.37867172761103574	0.05301259144089562	False	0.03968901846452867	False	False	Human	True	False	False	False	diann231	manual	min	0.5
Q6P4R8	NFRKB_HUMAN	NFRKB	Nuclear factor related to kappa-B-binding protein	18	18.0	55612.7	50812.6	56797.0	50988.9	53708.5	49234.2	50645.3	54296.5	59037.0	52995.9	53473.9	53399.8	51787.7	54110.1	60593.0	57547.1	52815.2	56178.9	0	0.37868922610131306	-0.03486480915685859	False	0.03969387755102041	False	False	Human	True	False	False	False	diann231	manual	min	0.5
Q92966	SNPC3_HUMAN	SNAPC3	snRNA-activating protein complex subunit 3	3	3.0	30649.8	30596.5	25367.1	28863.5	32687.1	26398.6	31341.8	36642.3	29693.8	26503.8	29925.4	32973.2	31510.4	33236.8	36060.4	28070.2	34275.3	31904.5	0	0.37913876682251313	-0.06334409280998199	False	0.039698736637512146	False	False	Human	True	False	False	False	diann231	manual	min	0.5
P42937	YCH1_YEAST	YCH1	CDC25-like phosphatase YCH1	3	3.0	200877.0	171994.0	234179.0	174158.0	154097.0	207807.0	159914.0	169807.0	142414.0	1807.3	161497.0	168263.0	233321.0	88594.8	196253.0	229939.0	205911.0	104254.0	1	0.3794233596743528	0.21683588394766648	False	0.039703595724003886	False	False	Yeast	False	False	True	False	diann231	manual	min	0.5
P41252	SYIC_HUMAN	IARS1	Isoleucine--tRNA ligase, cytoplasmic	42	41.0	1028640.0	1077160.0	1065500.0	1041040.0	1049500.0	1110020.0	1038550.0	1133870.0	1065590.0	1058240.0	1053910.0	1050730.0	1054890.0	1068980.0	1051840.0	1058370.0	1038940.0	1073650.0	0	0.37948732695229126	0.015139841557217463	False	0.039708454810495626	False	False	Human	True	False	False	False	diann231	manual	min	0.5
P60033	CD81_HUMAN	CD81	CD81 antigen	1	1.0	203550.0	147061.0	155878.0	183143.0	188737.0	143229.0	197958.0	172081.0	158474.0	216070.0	161336.0	184222.0	197737.0	174096.0	183421.0	200148.0	151690.0	164004.0	0	0.3799575146949724	-0.07490940712921379	False	0.039713313896987366	False	False	Human	True	False	False	False	diann231	manual	min	0.5
Q13541	4EBP1_HUMAN	EIF4EBP1	Eukaryotic translation initiation factor 4E-binding protein 1	1	1.0	114663.0	2347.24	87055.8	100402.0	92603.2	83321.6	2602.38	117687.0	66129.2	95433.8	62632.8	1095.9	1704.86	122435.0	94586.4	101566.0	3100.73	1305.89	6	0.3800011855675599	0.46268501923266375	False	0.039718172983479114	False	False	Human	True	False	False	False	diann231	manual	min	0.5
Q92620	PRP16_HUMAN	DHX38	Pre-mRNA-splicing factor ATP-dependent RNA helicase PRP16	24	24.0	204055.0	195164.0	190402.0	211217.0	197045.0	211962.0	198782.0	206464.0	206814.0	208467.0	197896.0	201814.0	206770.0	197002.0	196981.0	199224.0	192555.0	196575.0	0	0.3800146618980965	0.01962933827199279	False	0.03972303206997085	False	False	Human	True	False	False	False	diann231	manual	min	0.5
Q9UID6	ZN639_HUMAN	ZNF639	Zinc finger protein 639	3	3.0	18061.5	26229.3	26462.8	24293.1	22412.9	32397.6	18837.0	25872.4	34336.5	34228.0	33902.3	27617.7	18183.9	29342.3	33948.1	27549.9	16495.6	30822.3	0	0.38025481836571473	-0.13920246103465259	False	0.03972789115646259	False	False	Human	True	False	False	False	diann231	manual	min	0.5
Q9BZV1	UBXN6_HUMAN	UBXN6	UBX domain-containing protein 6	5	5.0	53231.2	59051.3	56764.5	60507.6	44976.4	65148.8	58094.8	61339.9	64489.7	61158.3	59906.3	54060.4	63337.4	61535.0	58473.8	56895.7	63889.3	63509.2	0	0.3803027108691558	-0.051852085662488515	False	0.03973275024295433	False	False	Human	True	False	False	False	diann231	manual	min	0.5
Q9H892	TTC12_HUMAN	TTC12	Tetratricopeptide repeat protein 12	1	1.0	10420.3	11313.1	11900.0	8068.6	11889.0	10802.3	9024.27	11594.2	9751.28	9246.78	13538.2	7407.67	11386.4	14656.6	11720.0	10273.0	11216.6	12274.8	0	0.3806228334422923	-0.10220753793265612	False	0.03973760932944607	False	False	Human	True	False	False	False	diann231	manual	min	0.5
Q9NX14	NDUBB_HUMAN	NDUFB11	NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 11, mitochondrial	2	2.0	360128.0	340952.0	236656.0	377641.0	305465.0	284128.0	346294.0	294126.0	224630.0	410049.0	365511.0	287025.0	368617.0	338133.0	251074.0	403859.0	314730.0	249685.0	0	0.3810500395051134	-0.10961349029708273	False	0.03974246841593781	False	False	Human	True	False	False	False	diann231	manual	min	0.5
Q9UBK9	UXT_HUMAN	UXT	Protein UXT	3	3.0	82016.6	86492.6	81126.8	82061.4	85574.4	87380.7	84410.5	84025.3	71583.4	75487.9	81271.2	86800.9	78672.7	83999.7	79121.9	71879.5	80792.3	87846.5	0	0.3812069117123207	0.036888172525718486	False	0.03974732750242954	False	False	Human	True	False	False	False	diann231	manual	min	0.5
P11387	TOP1_HUMAN	TOP1	DNA topoisomerase 1	13	12.0	242203.0	282698.0	291750.0	259838.0	269444.0	303676.0	277034.0	285168.0	261708.0	262387.0	285176.0	299621.0	273225.0	290548.0	300995.0	272107.0	273842.0	277570.0	0	0.3812525404822348	-0.03568879195621839	False	0.03975218658892128	False	False	Human	True	False	False	False	diann231	manual	min	0.5
P49406	RM19_HUMAN	MRPL19	Large ribosomal subunit protein bL19m	8	8.0	299743.0	305848.0	285542.0	310099.0	294126.0	313185.0	292545.0	288521.0	334874.0	324666.0	286903.0	300028.0	299967.0	318549.0	333466.0	304395.0	287871.0	332712.0	0	0.38151129703991116	-0.033536272011662226	False	0.03975704567541302	False	False	Human	True	False	False	False	diann231	manual	min	0.5
Q9NWT1	PK1IP_HUMAN	PAK1IP1	p21-activated protein kinase-interacting protein 1	7	7.0	152635.0	177870.0	173428.0	179375.0	178059.0	193615.0	174421.0	193537.0	186903.0	169269.0	172940.0	184135.0	161559.0	175438.0	176245.0	174232.0	175461.0	182172.0	0	0.3816120614151788	0.03482270868576376	False	0.03976190476190476	False	False	Human	True	False	False	False	diann231	manual	min	0.5
Q6R327	RICTR_HUMAN	RICTOR	Rapamycin-insensitive companion of mTOR	13	13.0	46527.7	55570.2	55633.4	54334.3	57503.5	62302.7	51274.1	56299.1	55617.1	50766.6	53558.4	59352.2	54678.2	54682.0	61452.9	54971.1	58882.3	62469.6	0	0.3816616943126493	-0.04518658236022224	False	0.0397667638483965	False	False	Human	True	False	False	False	diann231	manual	min	0.5
Q96A37	RN166_HUMAN	RNF166	E3 ubiquitin-protein ligase RNF166	2	2.0	16717.7	9239.87	19399.5	15297.5	16248.9	16566.9	11751.5	18741.7	16413.8	18383.9	11628.3	14955.1	20255.0	21253.8	19646.5	17701.5	12372.8	16818.3	0	0.3818236813324388	-0.12436459242211698	False	0.03977162293488824	False	False	Human	True	False	False	False	diann231	manual	min	0.5
Q9HC77	CPAP_HUMAN	CPAP	Centrosomal P4.1-associated protein	4	4.0	27228.3	33456.0	38150.5	38430.9	45132.7	41982.9	43752.3	45329.4	32557.2	31201.3	43017.1	36303.1	37083.1	40258.4	32953.0	37774.2	36127.4	31046.1	0	0.38192237516113525	0.08703040946532845	False	0.03977648202137998	False	False	Human	True	False	False	False	diann231	manual	min	0.5
Q7RTP6	MICA3_HUMAN	MICAL3	[F-actin]-monooxygenase MICAL3	9	7.0	163553.0	138904.0	128811.0	162946.0	164268.0	170296.0	145934.0	169534.0	136960.0	132104.0	163749.0	153693.0	137138.0	135426.0	165353.0	140268.0	161737.0	135243.0	0	0.38250653476003516	0.06025085191674239	False	0.03978134110787172	False	False	Human	True	False	False	False	diann231	manual	min	0.5
Q9UNS1	TIM_HUMAN	TIMELESS	Protein timeless homolog	18	18.0	150795.0	147477.0	149681.0	169355.0	153760.0	162175.0	149904.0	161342.0	164381.0	156753.0	149579.0	165420.0	153228.0	158588.0	142284.0	154471.0	146012.0	154411.0	0	0.38278626489076506	0.02909054871715978	False	0.039786200194363464	False	False	Human	True	False	False	False	diann231	manual	min	0.5
Q86Y39	NDUAB_HUMAN	NDUFA11	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 11	3	3.0	127383.0	127232.0	125313.0	115245.0	116652.0	123016.0	110877.0	131121.0	118763.0	121187.0	117311.0	124659.0	114725.0	119500.0	117433.0	120676.0	126375.0	111784.0	0	0.3830131754138406	0.029200040086029843	False	0.039791059280855204	False	False	Human	True	False	False	False	diann231	manual	min	0.5
P19525	E2AK2_HUMAN	EIF2AK2	Interferon-induced, double-stranded RNA-activated protein kinase	11	11.0	288873.0	302659.0	249751.0	286083.0	303363.0	240118.0	295886.0	325507.0	239944.0	288988.0	297487.0	235082.0	299447.0	295991.0	231977.0	300179.0	227100.0	231575.0	0	0.38323175076752514	0.0726511009214587	False	0.03979591836734694	False	False	Human	True	False	False	False	diann231	manual	min	0.5
Q8TEY7	UBP33_HUMAN	USP33	Ubiquitin carboxyl-terminal hydrolase 33	1	1.0	13084.3	11774.4	15764.9	13993.4	11529.4	17144.5	11641.0	11734.5	15841.9	15168.7	14974.7	11115.8	11555.3	16509.2	17934.2	12894.5	15022.2	15762.6	0	0.38362117271138474	-0.09599553748322186	False	0.03980077745383868	False	False	Human	True	False	False	False	diann231	manual	min	0.5
O14628	ZN195_HUMAN	ZNF195	Zinc finger protein 195	3	3.0	30514.6	34903.9	35252.8	30075.2	36755.8	32444.3	22865.2	36488.6	30825.7	30459.0	35622.8	32135.8	25501.0	31015.5	32970.2	29239.3	30245.3	28896.1	0	0.38371917057706906	0.07156758063739038	False	0.03980563654033042	False	False	Human	True	False	False	False	diann231	manual	min	0.5
Q567V2	M17L2_HUMAN	MPV17L2	Mpv17-like protein 2	1	1.0	49453.1	53360.1	56695.1	49183.5	55436.7	54916.3	48285.7	43480.4	56663.1	56115.3	52871.8	50118.0	56672.7	58646.6	53747.4	40270.5	60726.9	59058.7	0	0.383832787645075	-0.06266861360018657	False	0.03981049562682216	False	False	Human	True	False	False	False	diann231	manual	min	0.5
Q5T5U3	RHG21_HUMAN	ARHGAP21	Rho GTPase-activating protein 21	13	13.0	55777.4	43078.2	52523.3	48105.1	49173.7	50477.9	51248.0	44144.5	47535.4	54059.8	47679.6	47209.3	45590.7	50139.5	51546.1	51603.9	53478.9	54535.1	0	0.3838971833366661	-0.044283085258615115	False	0.0398153547133139	False	False	Human	True	False	False	False	diann231	manual	min	0.5
Q14966	ZN638_HUMAN	ZNF638	Zinc finger protein 638	34	34.0	205376.0	202014.0	206919.0	203492.0	209373.0	209136.0	204387.0	201725.0	205112.0	208764.0	194922.0	193345.0	211916.0	203918.0	206105.0	202442.0	197841.0	208914.0	0	0.3841092639792645	0.01520305020479084	False	0.03982021379980564	False	False	Human	True	False	False	False	diann231	manual	min	0.5
O75665	OFD1_HUMAN	OFD1	Centriole and centriolar satellite protein OFD1	6	6.0	23669.2	15079.2	20817.7	22982.8	18059.9	23222.9	18550.5	19611.6	21183.1	22214.0	19060.6	23007.8	23590.0	18167.0	23825.3	27096.0	16342.5	21554.4	0	0.3841380164673146	-0.08918262171926364	False	0.03982507288629738	False	False	Human	True	False	False	False	diann231	manual	min	0.5
Q8WY54	PPM1E_HUMAN	PPM1E	Protein phosphatase 1E	4	4.0	49793.0	41858.5	40878.4	45237.4	45257.8	49163.1	48467.4	46135.2	44010.6	48160.1	44099.5	44987.4	47639.7	44663.3	45932.0	40420.4	32110.3	46937.4	0	0.384377446985934	0.05677071093937766	False	0.03982993197278912	False	False	Human	True	False	False	False	diann231	manual	min	0.5
O43572	AKA10_HUMAN	AKAP10	A-kinase anchor protein 10, mitochondrial	1	1.0	11590.5	14442.4	5490.54	10777.0	2515.21	2108.73	13150.1	66.2308	3025.67	13661.6	12290.5	1095.9	11024.1	11061.7	10128.6	8854.42	3100.73	10475.6	6	0.38456855588702865	-0.3710581994482326	False	0.03983479105928086	False	False	Human	True	False	False	False	diann231	manual	min	0.5
O95298	NDUC2_HUMAN	NDUFC2	NADH dehydrogenase [ubiquinone] 1 subunit C2	5	2.0	244902.0	202619.0	258879.0	243125.0	246971.0	246686.0	217810.0	257783.0	249376.0	229621.0	226475.0	228859.0	235408.0	236128.0	235810.0	229074.0	238622.0	253072.0	0	0.38458080229158265	0.03712535840373463	False	0.0398396501457726	False	False	Human	True	False	False	False	diann231	manual	min	0.5
P98160	PGBM_HUMAN	HSPG2	Basement membrane-specific heparan sulfate proteoglycan core protein	5	5.0	30632.5	30267.2	28655.2	28540.8	34761.1	31745.2	35483.6	31122.4	41555.3	34519.6	34851.1	33311.9	36883.7	31313.2	31952.0	33844.5	34022.0	34183.4	0	0.3847151299122058	-0.058513425376285996	False	0.03984450923226433	False	False	Human	True	False	False	False	diann231	manual	min	0.5
Q86V48	LUZP1_HUMAN	LUZP1	Leucine zipper protein 1	24	24.0	190466.0	181064.0	186111.0	182027.0	179548.0	176073.0	192517.0	173884.0	174049.0	185357.0	182226.0	188230.0	189183.0	181973.0	186463.0	184378.0	181979.0	176957.0	0	0.38472598538194847	-0.018409867304665005	False	0.03984936831875607	False	False	Human	True	False	False	False	diann231	manual	min	0.5
P05141	ADT2_HUMAN	SLC25A5	ADP/ATP translocase 2	12	3.0	5209280.0	5097390.0	5457540.0	5395590.0	5297240.0	5337340.0	4725850.0	5534820.0	5489300.0	5226900.0	5400670.0	4850950.0	4810560.0	5439180.0	4803030.0	5026210.0	5402450.0	5541730.0	0	0.38510413133772714	0.03199106811385088	False	0.039854227405247813	False	False	Human	True	False	False	False	diann231	manual	min	0.5
O75575	RPC9_HUMAN	CRCP	DNA-directed RNA polymerase III subunit RPC9	2	2.0	89236.2	91785.3	111523.0	115458.0	110252.0	2108.73	109923.0	66.2308	3025.67	95723.8	97481.1	110480.0	102926.0	108194.0	1896.33	66971.4	109468.0	109903.0	4	0.38552442729211023	-0.34241131760843463	False	0.039859086491739554	False	False	Human	True	False	False	False	diann231	manual	min	0.5
Q99805	TM9S2_HUMAN	TM9SF2	Transmembrane 9 superfamily member 2	5	5.0	233020.0	213852.0	203254.0	187256.0	194596.0	219689.0	209313.0	214140.0	208799.0	223215.0	215626.0	179121.0	206744.0	223916.0	208782.0	221518.0	219986.0	244101.0	0	0.38654735762600045	-0.04455564656936652	False	0.039863945578231294	False	False	Human	True	False	False	False	diann231	manual	min	0.5
Q96AY4	TTC28_HUMAN	TTC28	Tetratricopeptide repeat protein 28	5	5.0	14283.9	14891.1	2533.55	2987.76	2515.21	2108.73	2602.38	6886.22	6816.98	19347.1	1633.26	1095.9	1704.86	14702.5	1896.33	11793.8	12698.8	14288.3	9	0.3866195781480263	-0.5090321458346343	False	0.039868804664723034	False	True	Human	True	False	False	False	diann231	manual	min	0.5
Q92508	PIEZ1_HUMAN	PIEZO1	Piezo-type mechanosensitive ion channel component 1	9	9.0	79549.5	80529.1	87758.6	70472.8	87785.6	83118.4	71834.2	74262.1	82986.7	86576.2	77028.6	81002.8	82654.4	81647.9	80985.8	79422.5	80150.9	88593.6	0	0.3867423104550122	-0.03916289145860016	False	0.039873663751214775	False	False	Human	True	False	False	False	diann231	manual	min	0.5
