Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_A_Sample_Alpha_02.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_B_Sample_Alpha_02.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_A_Sample_Alpha_01.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_B_Sample_Alpha_01.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_A_Sample_Alpha_03.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_B_Sample_Alpha_03.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_A_Sample_Gamma_01.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_A_Sample_Beta_02.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_B_Sample_Gamma_01.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_A_Sample_Beta_01.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_A_Sample_Beta_03.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_A_Sample_Gamma_03.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_B_Sample_Gamma_03.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_B_Sample_Gamma_02.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_B_Sample_Beta_02.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_B_Sample_Beta_01.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_B_Sample_Beta_03.mzML	/home/lerost/DIA_tools_manuscript/input_files/LFQbench_orbitrap/LFQ_Orbitrap_AIF_Condition_A_Sample_Gamma_02.mzML
Q9H944	Q9H944		MED20		1.60638e+06	1.43053e+06	1.57408e+06	1.75508e+06	1.71862e+06	1.92658e+06	1.60771e+06	1.53125e+06	1.51822e+06	1.20835e+06	1.86953e+06	1.77364e+06	1.81888e+06	1.64579e+06	1.72921e+06	1.19776e+06	1.80406e+06	1.51861e+06
Q9H967	Q9H967		WDR76		1.72328e+06	1.85889e+06	1.87763e+06	1.7689e+06	1.58304e+06	1.78461e+06	1.80282e+06	1.83888e+06	1.92276e+06	1.73772e+06	1.64969e+06	1.77337e+06	1.81589e+06	1.8606e+06	1.73461e+06	1.8276e+06	1.7275e+06	1.60858e+06
Q9H974	Q9H974		QTRT2		1.11412e+07	8.8766e+06	9.63052e+06	8.96475e+06	9.21658e+06	8.34863e+06	9.86933e+06	1.07793e+07	9.74665e+06	9.83556e+06	9.84259e+06	9.44574e+06	9.77762e+06	9.72263e+06	9.67819e+06	9.54978e+06	9.84185e+06	1.04475e+07
Q9H993	Q9H993		DCPH1		3.13645e+06	3.02539e+06	3.41949e+06	3.18615e+06	3.11076e+06	3.06086e+06	3.33011e+06	3.21763e+06	3.20464e+06	3.58672e+06	3.26243e+06	3.3077e+06	3.47398e+06	3.61745e+06	3.24234e+06	3.50845e+06	3.52379e+06	3.23807e+06
Q9H9A5	Q9H9A5		CNOT10		2.70557e+06	2.81939e+06	2.79894e+06	2.86695e+06	2.91526e+06	3.10888e+06	2.75671e+06	2.81656e+06	2.82655e+06	2.58658e+06	3.08189e+06	3.12482e+06	3.13694e+06	3.01293e+06	2.75449e+06	2.08923e+06	3.20251e+06	2.81578e+06
Q9H9A6	Q9H9A6		LRRC40		8.07875e+06	8.5364e+06	8.70698e+06	8.71895e+06	7.00179e+06	7.35667e+06	7.83358e+06	8.38774e+06	8.3931e+06	7.91623e+06	7.4303e+06	7.90811e+06	8.25975e+06	8.38915e+06	8.71535e+06	9.11887e+06	7.82683e+06	8.10454e+06
Q9H9B1	Q9H9B1		EHMT1		2.76665e+06	2.88828e+06	2.74227e+06	2.69612e+06	2.53666e+06	2.73283e+06	2.65969e+06	2.75503e+06	2.7948e+06	2.45315e+06	2.6009e+06	2.81994e+06	2.94314e+06	2.85624e+06	2.6705e+06	2.23632e+06	2.73688e+06	2.65638e+06
Q9H9B4	Q9H9B4		SFXN1		2.1704e+07	2.28997e+07	2.13365e+07	2.24646e+07	2.14611e+07	2.54676e+07	2.10474e+07	2.10141e+07	2.22659e+07	2.10127e+07	2.22311e+07	2.24563e+07	2.25958e+07	2.33771e+07	2.14606e+07	2.09875e+07	2.29787e+07	2.11319e+07
Q9H9E3	Q9H9E3		COG4		2.4836e+06	2.61654e+06	2.52034e+06	2.53016e+06	2.47057e+06	2.65613e+06	2.20963e+06	2.70554e+06	1.98167e+06	1.70246e+06	2.48668e+06	2.59031e+06	2.69178e+06	2.59494e+06	2.45299e+06	1.92861e+06	2.44555e+06	2.53051e+06
Q9H9F9	Q9H9F9		ACTR5		803632	758030	770347	827509	852756	900775	737869	754235	726021	676069	789306	768495	818915	767708	773271	705886	731783	788907
Q9H9H4	Q9H9H4		VPS37B		1.342e+06	1.57196e+06	1.57802e+06	1.75542e+06	1.64802e+06	1.90749e+06	1.61611e+06	1.38533e+06	1.71946e+06	1.12366e+06	1.48389e+06	1.72776e+06	1.73123e+06	1.68079e+06	1.33915e+06	1.23011e+06	1.71985e+06	1.35344e+06
Q9H9J2	Q9H9J2		MRPL44		2.02612e+06	2.03067e+06	1.95103e+06	2.00038e+06	1.81856e+06	2.13392e+06	1.83074e+06	1.90418e+06	2.01727e+06	2.04198e+06	1.91334e+06	1.84925e+06	2.07052e+06	2.01544e+06	2.01395e+06	2.10641e+06	2.06223e+06	1.8845e+06
Q9H9J4	Q9H9J4		USP42		1.35894e+06	1.61817e+06	1.49499e+06	1.68055e+06	1.73177e+06	2.09531e+06	1.18659e+06	1.29661e+06	1.4579e+06	1.24479e+06	1.58792e+06	1.32473e+06	1.62496e+06	1.67945e+06	1.60308e+06	1.15119e+06	1.97463e+06	1.24558e+06
Q9H9L3	Q9H9L3		ISG20L2		1.40699e+06	1.59253e+06	1.41372e+06	1.57714e+06	1.58232e+06	2.54875e+06	1.6879e+06	1.35532e+06	1.44435e+06	1.05082e+06	1.54953e+06	1.45318e+06	1.6161e+06	1.6092e+06	1.44545e+06	1.68356e+06	1.46304e+06	1.5296e+06
Q9H9L4	Q9H9L4		KANSL2		446949	388834	258375	309648	611585	510978	433245	430606	492966	265584	383468	399491	381170	387039	384346	127568	497369	407825
Q9H9P8	Q9H9P8		L2HGDH		3.01483e+06	3.13723e+06	2.21595e+06	2.55869e+06	2.3628e+06	3.15369e+06	2.92902e+06	2.80612e+06	3.19623e+06	2.49439e+06	2.55217e+06	2.47439e+06	2.84101e+06	2.65698e+06	2.93284e+06	2.79117e+06	2.58391e+06	2.48046e+06
Q9H9Q2	Q9H9Q2		COPS7B		3.71311e+06	4.08363e+06	3.77907e+06	4.12186e+06	4.52024e+06	4.81416e+06	3.67641e+06	3.74936e+06	4.08494e+06	3.59906e+06	4.46995e+06	4.26597e+06	4.35012e+06	4.26635e+06	4.011e+06	3.31174e+06	4.699e+06	3.56911e+06
Q9H9Q4	Q9H9Q4		NHEJ1		984549	1.42593e+06	1.48653e+06	1.4263e+06	1.26637e+06	1.37128e+06	824681	1.19267e+06	1.19704e+06	713307	1.53343e+06	1.55065e+06	1.31172e+06	1.39219e+06	1.52438e+06	729182	1.53198e+06	1.34777e+06
Q9H9S4	Q9H9S4		CAB39L		2.645e+06	4.04128e+06	4.48867e+06	4.9397e+06	2.57796e+06		3.9516e+06	3.3233e+06			2.64616e+06	2.93339e+06	3.43694e+06	4.22059e+06				4.0001e+06
Q9H9T3	Q9H9T3		ELP3		4.12077e+06	3.61749e+06	4.35082e+06	3.88691e+06	3.72086e+06	3.69913e+06	3.84303e+06	3.98962e+06	3.79123e+06	3.93525e+06	3.90036e+06	3.93077e+06	3.76414e+06	3.77489e+06	3.8151e+06	4.37382e+06	3.58517e+06	3.83409e+06
Q9H9Y2	Q9H9Y2		RPF1		1.14329e+06	1.13857e+06	1.10737e+06	1.08962e+06	1.07661e+06	1.136e+06	1.15242e+06	1.18336e+06	1.24366e+06	1.19945e+06	1.15584e+06	1.13105e+06	1.17133e+06	1.15365e+06	1.16789e+06	1.21789e+06	1.23625e+06	1.14193e+06
Q9H9Y4	Q9H9Y4		GPN2		740149	805425	934810	989650	1.05014e+06	1.29759e+06	672091	785196	878810	783502	1.08689e+06	1.07869e+06	1.17586e+06	1.12831e+06	899403	850001	1.20733e+06	1.02443e+06
Q9H9Y6	Q9H9Y6		POLR1B		2.89877e+06	2.91175e+06	2.95784e+06	3.04386e+06	2.3447e+06	2.76858e+06	2.62494e+06	2.8073e+06	2.83057e+06	2.52577e+06	2.55123e+06	2.79988e+06	3.09148e+06	3.07839e+06	3.02074e+06	2.56229e+06	2.93007e+06	2.76093e+06
Q9HA64	Q9HA64		FN3KRP		1.80445e+06	1.60859e+06	1.83225e+06	1.39565e+06	778844	1.00965e+06	2.07244e+06	1.73783e+06	1.66483e+06	3.07904e+06	1.27551e+06	1.47315e+06	1.53429e+06	1.51105e+06	1.98552e+06	2.57203e+06	1.28829e+06	1.88037e+06
Q9HAF1	Q9HAF1		MEAF6		4.74317e+06	5.3008e+06	5.17566e+06	5.67693e+06	4.3993e+06	5.22213e+06	5.15495e+06	5.01165e+06	5.09276e+06	4.98742e+06	4.56149e+06	4.51493e+06	5.07584e+06	5.5943e+06	5.27865e+06	4.87611e+06	5.03866e+06	4.99464e+06
Q9HAN9	Q9HAN9		NMNAT1		2.36915e+06	2.2253e+06	2.3239e+06	2.126e+06	2.47785e+06	2.26826e+06	2.79091e+06	2.31783e+06	2.60178e+06	2.59975e+06	2.34231e+06	2.36754e+06	2.29091e+06	2.4083e+06	2.26286e+06	2.14299e+06	2.31558e+06	2.339e+06
Q9HAS0	Q9HAS0		C17orf75		997378	1.09352e+06	822687	946152	754973	1.01413e+06	726522	789026	974399	820084	978096	1.04166e+06	928396	578487	622077	801912	669528	649262
Q9HAU0	Q9HAU0		PLEKHA5		1.40269e+06	1.49747e+06	1.40159e+06	1.27839e+06	1.2965e+06	1.27253e+06	1.37327e+06	1.3507e+06	1.38632e+06	762447	1.42875e+06	1.30104e+06	1.55936e+06	1.43204e+06	1.3126e+06	1.22084e+06	1.40597e+06	1.19463e+06
Q9HAU5	Q9HAU5		UPF2		1.49584e+06	1.47521e+06	1.52124e+06	1.50791e+06	1.46327e+06	1.47508e+06	1.43817e+06	1.48059e+06	1.49979e+06	1.44303e+06	1.40482e+06	1.45926e+06	1.60697e+06	1.4773e+06	1.49358e+06	1.69748e+06	1.52829e+06	1.48079e+06
Q9HAV0	Q9HAV0		GNB4		865162	851916	710033	813623	663180	820674	1.00464e+06	782090	861142		668734	687000	801596	862934	918890	1.04016e+06	710504	928406
Q9HAV4	Q9HAV4		XPO5		9.37774e+06	1.01939e+07	9.59804e+06	1.02787e+07	8.78505e+06	1.06525e+07	9.3821e+06	9.18702e+06	9.92469e+06	9.07687e+06	9.39536e+06	9.58973e+06	1.0016e+07	1.00579e+07	9.75209e+06	9.23638e+06	1.00306e+07	9.33182e+06
Q9HAV7	Q9HAV7		GRPEL1		8.80072e+06	1.00381e+07	9.61537e+06	1.05054e+07	8.52384e+06	9.91826e+06	8.31743e+06	8.98078e+06	9.55458e+06	8.21961e+06	9.21998e+06	9.39897e+06	1.02615e+07	9.73635e+06	9.85486e+06	8.86968e+06	1.01928e+07	9.37711e+06
Q9HAW4	Q9HAW4		CLSPN		1.24925e+06	1.13806e+06	1.1778e+06	1.09827e+06	1.24806e+06	1.46673e+06	1.17402e+06	1.12901e+06	1.28176e+06	769630	1.24599e+06	1.13299e+06	1.3801e+06	1.11114e+06	1.2263e+06	492433	1.51387e+06	985302
Q9HB71	Q9HB71		CACYBP		7.34935e+07	7.62022e+07	7.32788e+07	7.42696e+07	6.69029e+07	7.35148e+07	7.43964e+07	7.48386e+07	7.5729e+07	6.83485e+07	7.0364e+07	7.88615e+07	7.56766e+07	7.6498e+07	7.43534e+07	7.29186e+07	6.90503e+07	7.80027e+07
Q9HB90	Q9HB90		RRAGC		1.5212e+06	1.53979e+06	1.56222e+06	1.67901e+06	1.30895e+06	1.34263e+06	1.57511e+06	1.52086e+06	1.59956e+06	1.05827e+06	1.35905e+06	1.48106e+06	1.43819e+06	1.45602e+06	1.38784e+06	1.83195e+06	1.27645e+06	1.45602e+06
Q9HBE4	Q9HBE4		IL21		3.87872e+06	2.3283e+06	5.29247e+06	2.57567e+06	3.07085e+06	1.7522e+06	3.23814e+06	3.75016e+06	1.87559e+06	2.4205e+06	2.95774e+06	3.28108e+06	1.95798e+06	2.35763e+06	2.47226e+06	2.45995e+06	1.81475e+06	3.99097e+06
Q9HBH1	Q9HBH1		PDF		1.28385e+06	1.71505e+06	1.33246e+06	1.55838e+06	1.317e+06	1.45798e+06	1.43714e+06	1.08806e+06	2.03955e+06	818393	1.49951e+06	1.5034e+06	1.68635e+06	1.58312e+06	1.2211e+06	1.2486e+06	1.61265e+06	1.16439e+06
Q9HBI1	Q9HBI1		PARVB		2.14109e+06	2.33693e+06	2.11938e+06	1.82206e+06	1.49512e+06	1.61424e+06	2.40212e+06	2.29588e+06	2.36303e+06	2.48711e+06	1.71943e+06	1.75507e+06	2.03193e+06	2.07335e+06	2.66596e+06	2.70952e+06	1.65236e+06	1.83663e+06
Q9HBL8	Q9HBL8		NMRAL1		870803	917123	1.15994e+06	1.08023e+06	1.26159e+06	1.23105e+06	770053	962669	799768	675674	1.1383e+06	1.25587e+06	1.37881e+06	1.21769e+06	986434	718454	1.45228e+06	1.00821e+06
Q9HBM1	Q9HBM1		SPC25		3.18034e+06	3.5936e+06	3.2265e+06	3.46378e+06	3.23139e+06	4.03347e+06	3.26624e+06	3.21871e+06	3.34232e+06	2.87899e+06	3.23473e+06	3.32863e+06	3.32522e+06	3.30314e+06	3.19196e+06	3.09872e+06	3.19811e+06	3.33229e+06
Q9HBU6	Q9HBU6		ETNK1		1.4638e+06	1.71415e+06	1.58871e+06	1.47974e+06	1.25333e+06	1.53448e+06	1.346e+06	1.5403e+06	1.51755e+06	1.28681e+06	1.3599e+06	1.66679e+06	1.79437e+06	1.62932e+06	1.71909e+06	270891	1.61053e+06	1.42107e+06
Q9HC07	Q9HC07		TMEM165		4.81529e+06	5.61305e+06	4.92549e+06	5.20311e+06	5.22492e+06	6.26956e+06	4.3411e+06	5.09534e+06	5.00076e+06	3.98412e+06	5.1802e+06	5.46829e+06	5.21623e+06	4.89328e+06	5.30158e+06	3.84248e+06	5.60651e+06	4.84791e+06
Q9HC21	Q9HC21		SLC25A19		1.63364e+06	2.51076e+06	2.6567e+06	2.31406e+06	1.55215e+06	1.48491e+06	1.78236e+06	1.61773e+06	2.14478e+06	2.06631e+06	1.70338e+06	1.36596e+06	1.88422e+06	2.58331e+06	2.40892e+06	2.65771e+06	1.67619e+06	2.14273e+06
Q9HC35	Q9HC35		EML4		5.31339e+06	5.71763e+06	5.16888e+06	5.29591e+06	4.82999e+06	5.6554e+06	5.05023e+06	5.23972e+06	5.26235e+06	4.68611e+06	5.23554e+06	5.20053e+06	5.63012e+06	5.48583e+06	5.4334e+06	4.56735e+06	5.37481e+06	5.08778e+06
Q9HC36	Q9HC36		MRM3		1.9422e+06	1.68358e+06	1.74609e+06	1.87897e+06	1.69462e+06	1.59688e+06	1.76515e+06	1.76494e+06	1.73909e+06	1.60484e+06	1.80612e+06	1.86007e+06	1.74605e+06	1.84033e+06	1.77524e+06	1.66389e+06	1.81102e+06	1.938e+06
Q9HC38	Q9HC38		GLOD4		1.16868e+07	1.21738e+07	1.16092e+07	1.25676e+07	9.3119e+06	1.15278e+07	1.15773e+07	1.11107e+07	1.18523e+07	1.10603e+07	1.00013e+07	1.08234e+07	1.113e+07	1.16555e+07	1.09572e+07	1.15942e+07	1.03776e+07	1.11962e+07
Q9HC44	Q9HC44		GPBP1L1		458720	620012	546159	658706	587292	804565	402133	516778	519198	305888	547698	378099	628635	594759	517976		725401	449247
Q9HC52	Q9HC52		CBX8		2.43406e+06	3.35571e+06	2.6012e+06	3.25247e+06	1.94067e+06	3.52787e+06	1.99838e+06	2.39461e+06	2.41476e+06	2.00554e+06	2.27036e+06	2.71968e+06	3.25253e+06	2.95107e+06	3.10315e+06	1.29151e+06	3.47475e+06	2.49063e+06
Q9HCC0	Q9HCC0		MCCC2		4.40022e+06	4.64026e+06	4.15503e+06	4.49488e+06	3.70257e+06	5.0157e+06	4.61801e+06	4.24282e+06	4.57946e+06	4.21954e+06	4.3214e+06	4.32311e+06	4.67942e+06	4.48347e+06	4.28267e+06	4.12853e+06	4.65797e+06	4.2565e+06
Q9HCD5	Q9HCD5		NCOA5		3.13668e+06	3.46635e+06	2.94788e+06	3.3343e+06	2.78126e+06	3.37842e+06	3.44327e+06	3.17086e+06	3.27822e+06	3.10525e+06	3.03112e+06	3.06412e+06	3.29742e+06	3.21684e+06	3.24902e+06	2.61675e+06	3.20944e+06	3.15185e+06
Q9HCE1	Q9HCE1		MOV10		4.36882e+06	4.56438e+06	4.27436e+06	4.43307e+06	3.88012e+06	4.24753e+06	4.2587e+06	4.27224e+06	4.43458e+06	4.26811e+06	3.99025e+06	4.158e+06	4.42594e+06	4.30977e+06	4.35166e+06	4.63683e+06	4.26956e+06	4.20843e+06
Q9HCE5	Q9HCE5		METTL14		1.69531e+06	1.74307e+06	1.59789e+06	1.852e+06	1.43496e+06	1.51548e+06	1.63537e+06	1.57099e+06	1.76709e+06	1.7652e+06	1.58197e+06	1.57179e+06	1.7595e+06	1.66129e+06	1.73204e+06	1.53453e+06	1.60012e+06	1.48688e+06
Q9HCE7	Q9HCE7		SMURF1		993547		948363	769372	687119	577886	942109	1.02239e+06	1.15439e+06	1.06278e+06	610959	982000	951935	803355		997847	730289	1.16591e+06
Q9HCG8	Q9HCG8		CWC22		2.28196e+06	2.49704e+06	2.22881e+06	2.4488e+06	1.88871e+06	2.38969e+06	2.40099e+06	2.26904e+06	2.58131e+06	2.12361e+06	2.16233e+06	2.37598e+06	2.37991e+06	2.57731e+06	2.49939e+06	1.55207e+06	2.44116e+06	2.35645e+06
Q9HCN4	Q9HCN4		GPN1		2.91303e+06	3.31161e+06	2.36275e+06	2.79839e+06	2.19659e+06	2.31779e+06	3.22392e+06	2.68062e+06	3.33605e+06	2.85086e+06	2.11625e+06	2.14222e+06	2.50913e+06	2.63508e+06	3.15617e+06	3.52296e+06	2.26355e+06	2.99293e+06
Q9HCN8	Q9HCN8		SDF2L1		1.74423e+07	1.77301e+07	1.68044e+07	1.78059e+07	1.60928e+07	1.87425e+07	1.78871e+07	1.74996e+07	1.69517e+07	1.67564e+07	1.70999e+07	1.72835e+07	1.7306e+07	1.68582e+07	1.65305e+07	1.71714e+07	1.65674e+07	1.76551e+07
Q9HCS7	Q9HCS7		XAB2		3.21207e+06	3.23638e+06	3.13179e+06	3.19023e+06	3.2687e+06	3.80099e+06	2.93792e+06	3.0171e+06	3.10266e+06	2.79658e+06	3.32463e+06	3.12028e+06	3.33191e+06	3.44594e+06	3.27307e+06	2.88946e+06	3.39168e+06	2.95248e+06
Q9HCU9	Q9HCU9		BRMS1		1.41253e+06	1.4961e+06	1.05518e+06	1.13032e+06	1.08892e+06	1.43859e+06	1.51068e+06	1.18407e+06	1.24783e+06	871157	1.20236e+06	1.19553e+06	1.14738e+06	1.40504e+06	1.25001e+06	926249	1.2383e+06	982508
Q9HD15	Q9HD15		SRA1		3.17598e+06	2.91108e+06	3.42431e+06	2.91937e+06	3.00322e+06	2.95548e+06	3.2304e+06	3.16202e+06	3.28082e+06	3.0764e+06	3.17311e+06	3.42621e+06	3.4162e+06	3.36611e+06	3.10502e+06	3.51718e+06	3.21327e+06	3.29883e+06
Q9HD26	Q9HD26		GOPC		4.04166e+06	4.23623e+06	3.91628e+06	4.21405e+06	3.36264e+06	3.99044e+06	4.19416e+06	3.96262e+06	4.20184e+06	3.85879e+06	3.51604e+06	3.61149e+06	4.20611e+06	4.1447e+06	4.11275e+06	4.21223e+06	3.88978e+06	3.9183e+06
Q9HD33	Q9HD33		MRPL47		2.65181e+06	3.16408e+06	2.71965e+06	3.29994e+06	1.78376e+06	2.65257e+06	2.61911e+06	2.54807e+06	2.60991e+06	2.73927e+06	2.27091e+06	2.53615e+06	2.64931e+06	2.84467e+06	2.51324e+06	3.27356e+06	2.32677e+06	2.54277e+06
Q9HD42	Q9HD42		CHMP1A		4.53636e+06	3.72705e+06	4.14751e+06	4.369e+06	2.62171e+06	2.72815e+06	5.04261e+06	4.66945e+06	3.43982e+06	4.61917e+06	3.09511e+06	4.05201e+06	3.55034e+06	3.56902e+06	2.89262e+06	3.1811e+06	2.24288e+06	4.89677e+06
Q9HD45	Q9HD45		TM9SF3		7.45368e+06	8.25111e+06	7.9028e+06	8.0884e+06	6.57938e+06	8.10799e+06	7.72383e+06	7.43928e+06	8.28637e+06	7.36428e+06	7.52568e+06	8.2044e+06	8.38891e+06	8.33966e+06	7.96452e+06	7.26118e+06	8.20633e+06	7.81786e+06
Q9HD47	Q9HD47		RANGRF		572989	516104	462090	514858	405617	516937		439314	625074		571241		550691	589845	633219	517634	459157	407341
Q9NNW5	Q9NNW5		WDR6		1.89338e+06	2.07179e+06	1.84173e+06	1.95537e+06	1.39876e+06	1.66384e+06	1.809e+06	1.93552e+06	1.81392e+06	1.81758e+06	1.61482e+06	1.78345e+06	1.83122e+06	1.89557e+06	2.01511e+06	1.9268e+06	1.92235e+06	1.83206e+06
Q9NNW7	Q9NNW7		TXNRD2		9.58451e+06	1.02863e+07	1.01266e+07	1.08837e+07	1.02709e+07	1.12822e+07	1.04457e+07	8.09116e+06	1.03764e+07	9.66607e+06	1.03429e+07	9.4057e+06	9.52264e+06	9.58076e+06	9.85457e+06	8.60838e+06	1.03986e+07	9.43057e+06
Q9NP58	Q9NP58		ABCB6		7.22133e+06	7.79986e+06	8.51618e+06	8.4608e+06	7.1722e+06	7.41878e+06	7.36444e+06	7.80551e+06	7.5032e+06	7.40353e+06	8.08588e+06	8.05986e+06	9.0802e+06	8.40641e+06	7.60049e+06	8.83661e+06	8.91807e+06	7.61589e+06
Q9NP61	Q9NP61		ARFGAP3		772456	1.02431e+06	901821	812834	550333	748394	736931	835815	731769	767010	741694	724314	797508	754362	816590	756098	704820	805425
Q9NP64	Q9NP64		ZCCHC17		1.17611e+06	1.22864e+06	1.2746e+06	1.38442e+06	1.22286e+06	1.44975e+06	1.26343e+06	1.20377e+06	1.13036e+06	1.03506e+06	1.33479e+06	1.29477e+06	1.40724e+06	1.29614e+06	1.24274e+06	1.04523e+06	1.20231e+06	1.26323e+06
Q9NP66	Q9NP66		HMG20A		5.21119e+06	5.42015e+06	4.44194e+06	4.95437e+06	3.07367e+06	3.64878e+06	5.79554e+06	5.22426e+06	5.2747e+06	5.87185e+06	3.8519e+06	4.27034e+06	4.46793e+06	4.25313e+06	5.21521e+06	5.94419e+06	4.53816e+06	4.87345e+06
Q9NP72	Q9NP72		RAB18		2.22548e+06	2.25466e+06	2.23879e+06	2.00393e+06	1.97284e+06	2.19665e+06	1.84887e+06	2.13123e+06	2.17447e+06	1.68289e+06	2.21036e+06	2.04257e+06	2.29447e+06	2.37466e+06	2.08028e+06	2.12499e+06	2.43633e+06	1.90969e+06
Q9NP73	Q9NP73		ALG13		3.55558e+06	3.32276e+06	3.36051e+06	3.41863e+06	2.72815e+06	3.24295e+06	2.82101e+06	3.13728e+06	2.76609e+06	2.35247e+06	3.24559e+06	3.70423e+06	3.34966e+06	3.43168e+06	3.27846e+06	1.65929e+06	3.23772e+06	3.42685e+06
Q9NP77	Q9NP77		SSU72		5.17125e+06	5.29817e+06	5.10176e+06	5.61115e+06	5.10146e+06	5.77388e+06	4.97635e+06	4.86905e+06	5.16403e+06	4.01969e+06	5.22117e+06	5.28585e+06	5.52613e+06	5.21417e+06	4.74224e+06	4.58161e+06	5.58492e+06	5.2433e+06
Q9NP79	Q9NP79		VTA1		1.20984e+07	1.2055e+07	1.11627e+07	1.37536e+07	1.1199e+07	1.26879e+07	1.24488e+07	1.22295e+07	1.41702e+07	1.12211e+07	1.17563e+07	1.20128e+07	1.29117e+07	1.21784e+07	1.22453e+07	1.30819e+07	1.1422e+07	1.22977e+07
Q9NP81	Q9NP81		SARS2		8.13081e+06	8.24397e+06	7.95836e+06	8.49833e+06	7.98658e+06	9.06087e+06	8.17856e+06	8.03014e+06	8.19192e+06	7.008e+06	8.16976e+06	8.35515e+06	8.44469e+06	8.48015e+06	8.09492e+06	7.10432e+06	8.61755e+06	8.02168e+06
Q9NP92	Q9NP92		MRPS30		2.55286e+06	2.94736e+06	2.49396e+06	3.12926e+06	2.41629e+06	3.4068e+06	2.47587e+06	2.61e+06	2.80627e+06	2.57014e+06	2.58615e+06	2.45036e+06	2.94534e+06	2.90459e+06	2.80903e+06	2.57815e+06	2.99422e+06	2.55398e+06
Q9NP97	Q9NP97		DYNLRB1		8.26185e+06	9.51595e+06	8.79611e+06	9.3752e+06	7.65551e+06	9.78715e+06	8.4698e+06	8.04074e+06	8.58699e+06	7.90554e+06	8.28961e+06	8.18969e+06	8.95545e+06	8.59505e+06	8.66383e+06	8.00172e+06	9.17377e+06	8.83499e+06
Q9NPA3	Q9NPA3		MID1IP1		1.47655e+06	2.28706e+06	1.68028e+06	1.84409e+06	1.90392e+06	2.14279e+06	1.45505e+06	1.46197e+06	1.55348e+06	1.16564e+06	1.63918e+06	1.71095e+06	1.93614e+06	1.70339e+06	1.73738e+06	1.13618e+06	1.78982e+06	1.30576e+06
Q9NPA8	Q9NPA8		ENY2		1.48322e+07	1.55491e+07	1.46385e+07	1.63985e+07	1.06665e+07	1.26198e+07	1.24023e+07	1.41824e+07	1.39488e+07	1.54323e+07	1.161e+07	1.29283e+07	1.39871e+07	1.46826e+07	1.46233e+07	1.6073e+07	1.34178e+07	1.39335e+07
Q9NPD3	Q9NPD3		EXOSC4		1.30665e+07	1.47184e+07	1.44131e+07	1.62142e+07	1.21419e+07	1.51303e+07	1.3373e+07	1.39506e+07	1.41347e+07	1.2872e+07	1.35552e+07	1.40044e+07	1.53043e+07	1.47247e+07	1.49044e+07	1.48707e+07	1.45778e+07	1.36814e+07
Q9NPD8	Q9NPD8		UBE2T		5.95242e+06	6.96277e+06	6.58675e+06	6.71621e+06	5.54184e+06	6.32522e+06	6.02324e+06	6.28029e+06	6.24202e+06	6.10925e+06	6.15493e+06	6.31858e+06	6.51193e+06	6.6457e+06	6.64979e+06	6.97689e+06	6.35065e+06	6.23962e+06
Q9NPE3	Q9NPE3		NOP10		5.22861e+06	1.26771e+07	4.97161e+06	1.46412e+07	4.07203e+06	1.09068e+07	5.51761e+06	5.34278e+06	5.06458e+06	3.55163e+06	4.82523e+06	5.03492e+06	5.01954e+06	5.35319e+06	3.90969e+06	3.8833e+06	4.09623e+06	4.57551e+06
