Protein.Group	Protein.Names	Genes	First.Protein.Description	N.Sequences	N.Proteotypic.Sequences	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj2.mzML
P63417	YHBS_ECOLI	yhbS	Uncharacterized N-acetyltransferase YhbS	6	6	3.76722e+07	3.81154e+07	3.94615e+07	3.88775e+07	3.99113e+07	3.83602e+07
P63883	AMIC_ECOLI	amiC	N-acetylmuramoyl-L-alanine amidase AmiC	6	6	3.47475e+06	3.61286e+06	3.44342e+06	3.59678e+06	3.02301e+06	3.3544e+06
P64423	ZNTB_ECOLI	zntB	Zinc transport protein ZntB	1	1	1.80874e+06	1.78096e+06	1.02173e+06	1.63478e+06	1.7085e+06	1.60111e+06
P64429	YPFJ_ECOLI	ypfJ	Uncharacterized protein YpfJ	3	3	6.51953e+06	5.75663e+06	6.46532e+06	5.66208e+06	6.37242e+06	6.1233e+06
P64448	YNBE_ECOLI	ynbE	Uncharacterized protein YnbE	2	2	739993	601386	692267	841409	689104	802558
P64451	YDCL_ECOLI	ydcL	Uncharacterized lipoprotein YdcL	2	2	1.41787e+07	1.53765e+07	1.42336e+07	1.40933e+07	1.34805e+07	1.32901e+07
P64455	YDCY_ECOLI	ydcY	Uncharacterized protein YdcY	1	1	4.78242e+07	4.46688e+07	4.58628e+07	4.38516e+07	4.42562e+07	4.55663e+07
P64463	YDFZ_ECOLI	ydfZ	Putative selenoprotein YdfZ	3	3	2.00973e+08	2.01699e+08	1.70316e+08	1.94328e+08	1.7532e+08	1.79366e+08
P64467	CNU_ECOLI	cnu	OriC-binding nucleoid-associated protein	4	4	2.72726e+07	2.73613e+07	2.68977e+07	2.67559e+07	2.59372e+07	2.59656e+07
P64476	YDIH_ECOLI	ydiH	Uncharacterized protein YdiH	2	2	5.81108e+06	5.52885e+06	5.11472e+06	5.69969e+06	5.605e+06	4.93928e+06
P64483	YEAK_ECOLI	yeaK	Uncharacterized protein YeaK	3	3	1.05811e+07	1.18545e+07	9.49593e+06	1.11258e+07	9.03839e+06	9.46431e+06
P64493	YOAF_ECOLI	yoaF	Uncharacterized protein YoaF	1	1	839661	580630	922940	1.0633e+06	725646	818402
P64499	YEBO_ECOLI	yebO	Uncharacterized protein YebO	3	3	1.78853e+07	1.64989e+07	1.92561e+07	1.75177e+07	1.8985e+07	1.7006e+07
P64503	YEBV_ECOLI	yebV	Uncharacterized protein YebV	1	1			84334.2		87150.8	99205.1
P64506	YEBY_ECOLI	yebY	Uncharacterized protein YebY	1	1	3.56285e+06	3.52834e+06	3.45136e+06	3.69312e+06	2.88551e+06	3.08383e+06
P64519	YODD_ECOLI	yodD	Uncharacterized protein YodD	1	1	861883	840562	1.15866e+06	1.0644e+06	1.02304e+06	1.07489e+06
P64530	RCNR_ECOLI	rcnR	Transcriptional repressor RcnR	2	2	1.28487e+06	1.8067e+06	1.34995e+06		1.30239e+06	1.22311e+06
P64534	RCNB_ECOLI	rcnB	Nickel/cobalt homeostasis protein RcnB	4	4	2.74854e+07	2.54057e+07	2.46473e+07	2.65653e+07	2.2963e+07	2.45437e+07
P64540	YFCL_ECOLI	yfcL	Uncharacterized protein YfcL	3	3	3.25653e+07	2.7587e+07	3.24788e+07	3.28094e+07	3.04955e+07	3.22335e+07
P64545	YFGG_ECOLI	yfgG	Uncharacterized protein YfgG	1	1	2.46854e+06	2.03304e+06	2.61012e+06	2.86185e+06	2.38861e+06	1.82867e+06
P64548	YFIR_ECOLI	yfiR	Uncharacterized protein YfiR	1	1	846762	696186	651359	691628	700443	669692
P64554	QUEE_ECOLI	queE	7-carboxy-7-deazaguanine synthase	7	7	2.8525e+07	3.03067e+07	2.88235e+07	2.82744e+07	2.72435e+07	2.90796e+07
P64559	CPTB_ECOLI	cptB	Antitoxin CptB	2	2	2.64103e+06	2.69218e+06	2.9116e+06	2.629e+06	2.11413e+06	2.43575e+06
P64564	YGGT_ECOLI	yggT	Uncharacterized protein YggT	2	2	5.55081e+06	4.11197e+06	5.69677e+06	5.54503e+06	4.17795e+06	5.42353e+06
P64581	YQJD_ECOLI	yqjD	Uncharacterized protein YqjD	4	4	2.11524e+08	2.30542e+08	2.00037e+08	2.15256e+08	2.23977e+08	2.08472e+08
P64585	YQJE_ECOLI	yqjE	Inner membrane protein YqjE	1	1	2.20293e+06	1.78726e+06	1.90942e+06	2.20264e+06	1.53664e+06	1.74749e+06
P64588	YQJI_ECOLI	yqjI	Transcriptional regulator YqjI	4	4	5.99319e+06	5.87062e+06	4.85901e+06	5.26715e+06	4.15341e+06	3.9863e+06
P64596	YRAP_ECOLI	yraP	Uncharacterized protein YraP	9	9	4.65165e+07	4.91067e+07	4.78821e+07	4.66738e+07	4.71345e+07	4.69258e+07
P64599	YHBT_ECOLI	yhbT	Uncharacterized protein YhbT	7	7	2.20733e+07	2.24521e+07	2.16283e+07	2.25715e+07	2.06343e+07	2.13539e+07
P64602	MLAB_ECOLI	mlaB	Probable phospholipid ABC transporter-binding protein MlaB	1	1	6.39724e+06	6.12007e+06	5.9703e+06	5.26137e+06	5.26678e+06	6.51827e+06
P64604	MLAD_ECOLI	mlaD	Probable phospholipid ABC transporter-binding protein MlaD	6	6	4.71342e+07	4.79656e+07	4.5919e+07	4.93897e+07	4.80196e+07	4.76902e+07
P64606	MLAE_ECOLI	mlaE	Probable phospholipid ABC transporter permease protein MlaE	2	2				1.19182e+06	966515	
P64612	YHCM_ECOLI	yhcM	Uncharacterized protein YhcM	4	4	5.02872e+06	5.18457e+06	4.43236e+06	4.307e+06	3.76653e+06	4.42554e+06
P64624	YHEO_ECOLI	yheO	Uncharacterized protein YheO	4	4	1.11929e+07	1.16773e+07	1.23342e+07	1.04798e+07	1.20328e+07	1.16426e+07
P64636	YRFG_ECOLI	yrfG	GMP/IMP nucleotidase YrfG	2	2	8.05887e+06	8.96482e+06	6.70393e+06	8.51923e+06	8.77277e+06	8.78974e+06
P65367	YQCA_ECOLI	yqcA	Uncharacterized protein YqcA	2	2	6.92908e+06	8.23311e+06	7.53975e+06	7.45651e+06	7.47301e+06	7.51433e+06
P65556	YFCD_ECOLI	yfcD	Uncharacterized Nudix hydrolase YfcD	6	6	6.76615e+06	6.38317e+06	7.0194e+06	6.73942e+06	7.08583e+06	7.32695e+06
P65870	QUED_ECOLI	queD	6-carboxy-5,6,7,8-tetrahydropterin synthase	4	4	9.32869e+06	9.73104e+06	9.28633e+06	8.80578e+06	8.91808e+06	9.57185e+06
P66817	DIAA_ECOLI	diaA	DnaA initiator-associating protein DiaA	3	3	1.31697e+07	1.28334e+07	1.19007e+07	1.24279e+07	1.19488e+07	1.24797e+07
P66948	YFGC_ECOLI	yfgC	TPR repeat-containing protein YfgC	7	7	8.55455e+06	9.08826e+06	8.62324e+06	9.38703e+06	7.97296e+06	8.96234e+06
P67080	YGGS_ECOLI	yggS	UPF0001 protein YggS	8	8	9.2823e+06	9.83806e+06	9.48189e+06	9.18952e+06	9.7528e+06	9.77311e+06
P67087	RSMI_ECOLI	rsmI	Ribosomal RNA small subunit methyltransferase I	7	7	2.48772e+07	2.41278e+07	2.60201e+07	2.71831e+07	2.71433e+07	2.62455e+07
P67095	YFCE_ECOLI	yfcE	Phosphodiesterase YfcE	2	2	1.87741e+07	1.80208e+07	1.92882e+07	1.70509e+07	1.91993e+07	1.7631e+07
P67244	YQHA_ECOLI	yqhA	UPF0114 protein YqhA	2	2	506886	723259	672805	876678	514670	496386
P67338	YOAH_ECOLI	yoaH	UPF0181 protein YoaH	1	1	2.37403e+06	2.4488e+06	1.4915e+06	2.70414e+06	2.36638e+06	1.90655e+06
P67601	YOBD_ECOLI	yobD	UPF0266 membrane protein YobD	1	1	353621	237086	247247	223604	316209	322439
P67603	YQFB_ECOLI	yqfB	UPF0267 protein YqfB	5	5	1.18411e+07	1.19154e+07	1.53037e+07	1.12088e+07	1.52412e+07	1.44442e+07
P67660	YHAJ_ECOLI	yhaJ	Uncharacterized HTH-type transcriptional regulator YhaJ	6	6	3.95019e+06	3.90447e+06	3.74652e+06	3.8722e+06	3.86139e+06	3.73164e+06
P67826	CUTC_ECOLI	cutC	Copper homeostasis protein CutC	4	4	6.83165e+06	7.41763e+06	5.50446e+06	8.53962e+06	7.40769e+06	6.76318e+06
P67910	HLDD_ECOLI	hldD	ADP-L-glycero-D-manno-heptose-6-epimerase	22	22	1.47855e+08	1.52005e+08	1.49594e+08	1.46322e+08	1.49068e+08	1.48956e+08
P68066	GRCA_ECOLI	grcA	Autonomous glycyl radical cofactor	14	14	2.10946e+09	2.04508e+09	2.0708e+09	2.02805e+09	2.11914e+09	2.05215e+09
P68187	MALK_ECOLI	malK	Maltose/maltodextrin import ATP-binding protein MalK	7	7	1.198e+07	1.07064e+07	1.08253e+07	1.21054e+07	1.07061e+07	1.12621e+07
P68191	SRA_ECOLI	sra	Stationary-phase-induced ribosome-associated protein	2	2	2.63697e+07	2.66768e+07	3.11822e+07	2.67581e+07	3.25639e+07	3.08892e+07
P68206	YJBJ_ECOLI	yjbJ	UPF0337 protein YjbJ	2	2	1.79678e+07	1.63626e+07	1.9292e+07	1.94986e+07	1.75473e+07	1.78718e+07
P68398	TADA_ECOLI	tadA	tRNA-specific adenosine deaminase	1	1	1.38867e+06	693436	1.03838e+06	1.17957e+06	1.22312e+06	
P68567	RSMJ_ECOLI	rsmJ	Ribosomal RNA small subunit methyltransferase J	3	3	749186	716446	620222	596828	305716	372002
P68679	RS21_ECOLI	rpsU	30S ribosomal protein S21	6	6	5.90393e+08	6.01134e+08	5.19737e+08	5.94895e+08	5.45585e+08	5.25929e+08
P68688	GLRX1_ECOLI	grxA	Glutaredoxin-1	2	2	1.00565e+07	1.06639e+07	9.70062e+06	1.08412e+07	1.10663e+07	9.45468e+06
P68699	ATPL_ECOLI	atpE	ATP synthase subunit c	1	1	1.78548e+07	1.45238e+07	1.25405e+07	1.80069e+07	1.09602e+07	1.11693e+07
P68767	AMPA_ECOLI	pepA	Cytosol aminopeptidase	10	10	2.27558e+07	2.23931e+07	2.36619e+07	2.22139e+07	2.29925e+07	2.42088e+07
P68871ups|HBB_HUMAN_UPS	Hemoglobin	Hemoglobin		11	11	9.94552e+07	9.74439e+07	8.66064e+06	1.00701e+08	8.65803e+06	8.63429e+06
P68919	RL25_ECOLI	rplY	50S ribosomal protein L25	7	7	7.94264e+08	8.37902e+08	8.75107e+08	7.80519e+08	8.37765e+08	8.88739e+08
P69222	IF1_ECOLI	infA	Translation initiation factor IF-1	4	4	1.6314e+08	1.65354e+08	1.78059e+08	1.56752e+08	1.80861e+08	1.74559e+08
P69228	BAER_ECOLI	baeR	Transcriptional regulatory protein BaeR	12	12	8.60207e+06	8.49486e+06	7.90097e+06	8.53968e+06	7.45873e+06	7.55728e+06
P69330	CITD_ECOLI	citD	Citrate lyase acyl carrier protein	5	5	4.71684e+07	5.09109e+07	4.6631e+07	4.89529e+07	4.54188e+07	4.66362e+07
P69346	YEFM_ECOLI	yefM	Antitoxin YefM	1	1	3.9809e+06	4.22999e+06	4.68936e+06	5.05501e+06	4.4215e+06	3.96469e+06
P69407	RCSB_ECOLI	rcsB	Capsular synthesis regulator component B	9	9	5.59235e+07	5.52564e+07	5.73852e+07	5.42122e+07	5.65324e+07	6.02536e+07
P69411	RCSF_ECOLI	rcsF	Protein RcsF	2	2	3.57372e+07	3.58539e+07	3.48339e+07	3.58421e+07	3.3539e+07	3.41838e+07
P69425	TATB_ECOLI	tatB	Sec-independent protein translocase protein TatB	4	4	1.42172e+07	1.54343e+07	1.42635e+07	1.52408e+07	1.31702e+07	1.39766e+07
P69428	TATA_ECOLI	tatA	Sec-independent protein translocase protein TatA	1	1	1.61465e+08	1.77697e+08	1.58961e+08	1.536e+08	1.63281e+08	1.57431e+08
P69441	KAD_ECOLI	adk	Adenylate kinase	16	16	4.12399e+08	3.9601e+08	4.31753e+08	3.96245e+08	4.12563e+08	4.06759e+08
P69503	APT_ECOLI	apt	Adenine phosphoribosyltransferase	11	11	1.20512e+08	1.2944e+08	1.1738e+08	1.21718e+08	1.19923e+08	1.18905e+08
P69739	MBHS_ECOLI	hyaA	Hydrogenase-1 small chain	4	4	1.66857e+06	2.04688e+06	1.59716e+06	1.73067e+06	1.4505e+06	1.65899e+06
P69741	MBHT_ECOLI	hybO	Hydrogenase-2 small chain	3	3	1.82101e+07	1.68537e+07	1.73034e+07	1.68956e+07	1.67966e+07	1.58485e+07
P69776	LPP_ECOLI	lpp	Major outer membrane lipoprotein Lpp	3	3	4.28538e+08	4.47223e+08	4.1666e+08	4.61554e+08	4.10086e+08	4.13132e+08
P69783	PTGA_ECOLI	crr	Glucose-specific phosphotransferase enzyme IIA component	11	11	9.26046e+08	8.93597e+08	8.6675e+08	8.7882e+08	9.2788e+08	8.99992e+08
P69786	PTGCB_ECOLI	ptsG	PTS system glucose-specific EIICB component	12	12	4.05411e+07	4.14816e+07	3.91095e+07	3.9714e+07	3.81271e+07	3.78368e+07
P69791	PTQA_ECOLI	chbA	N,N'-diacetylchitobiose-specific phosphotransferase enzyme IIA component	1	1	1.22351e+06	1.1179e+06			1.29939e+06	1.19636e+06
P69795	PTQB_ECOLI	chbB	N,N'-diacetylchitobiose-specific phosphotransferase enzyme IIB component	2	2		1.75223e+06	990473	1.56962e+06	1.21502e+06	1.70848e+06
P69797	PTNAB_ECOLI	manX	PTS system mannose-specific EIIAB component	18	18	8.5093e+07	8.44403e+07	8.45179e+07	8.77442e+07	8.40537e+07	8.28772e+07
P69801	PTNC_ECOLI	manY	Mannose permease IIC component	1	1	1.41802e+07	1.55923e+07	1.51612e+07	1.70145e+07	1.45213e+07	1.39274e+07
P69805	PTND_ECOLI	manZ	Mannose permease IID component	6	6	3.39709e+07	2.77936e+07	3.69535e+07	3.16424e+07	3.96878e+07	3.55399e+07
P69811	PTFAH_ECOLI	fruB	Multiphosphoryl transfer protein	22	22	1.01467e+08	9.66274e+07	1.09388e+08	9.66828e+07	1.06282e+08	1.08416e+08
P69829	PTSN_ECOLI	ptsN	Nitrogen regulatory protein	6	6	1.11188e+07	1.11689e+07	1.22804e+07	1.21292e+07	1.14259e+07	1.16059e+07
P69853	DMSD_ECOLI	dmsD	Tat proofreading chaperone DmsD	4	4	3.49955e+06	3.39657e+06	4.50227e+06	3.69473e+06	3.75651e+06	3.96631e+06
P69874	POTA_ECOLI	potA	Spermidine/putrescine import ATP-binding protein PotA	6	6	2.6444e+07	3.26527e+07	3.19502e+07	2.57995e+07	3.20479e+07	3.05036e+07
P69902	FCTA_ECOLI	frc	Formyl-coenzyme A transferase	8	8	7.78909e+06	8.39349e+06	7.44295e+06	7.72274e+06	7.05738e+06	6.89929e+06
P69905ups|HBA_HUMAN_UPS	Hemoglobin	Hemoglobin		7	7	7.76037e+07	7.89486e+07	4.18384e+06	7.99138e+07	3.91244e+06	4.41796e+06
P69908	DCEA_ECOLI	gadA	Glutamate decarboxylase alpha	19	3	2.52803e+08	2.50602e+08	2.55129e+08	2.53611e+08	2.52514e+08	2.50961e+08
P69910	DCEB_ECOLI	gadB	Glutamate decarboxylase beta	3	3	4.03718e+07	3.57142e+07	3.32123e+07	3.56293e+07	3.83037e+07	3.62657e+07
P69913	CSRA_ECOLI	csrA	Carbon storage regulator	3	3	1.45634e+08	1.40551e+08	1.4034e+08	1.39537e+08	1.45534e+08	1.43732e+08
P69922	FUCI_ECOLI	fucI	L-fucose isomerase	3	3				78682.6	76922.4	72189.7
P69924	RIR2_ECOLI	nrdB	Ribonucleoside-diphosphate reductase 1 subunit beta	15	15	1.90766e+07	1.97353e+07	1.88509e+07	2.01186e+07	1.75338e+07	1.78954e+07
P69931	HDA_ECOLI	hda	DnaA-homolog protein hda	8	8	4.15573e+06	4.66866e+06	5.137e+06	4.66089e+06	3.83723e+06	4.82259e+06
P75691	YAHK_ECOLI	yahK	Uncharacterized zinc-type alcohol dehydrogenase-like protein YahK	5	5	2.90813e+06	2.87662e+06	2.74066e+06	2.73125e+06	2.79247e+06	3.09099e+06
P75694	YAHO_ECOLI	yahO	Uncharacterized protein YahO	1	1	586890	875955	462158			532199
P75713	YLBA_ECOLI	ylbA	Uncharacterized protein YlbA	1	1	605013	543188	610751	632338		
P75726	CILA_ECOLI	citF	Citrate lyase alpha chain	14	14	3.26628e+07	3.24228e+07	3.25608e+07	3.32164e+07	3.02601e+07	3.21218e+07
P75728	UBIF_ECOLI	ubiF	2-octaprenyl-3-methyl-6-methoxy-1,4-benzoquinol hydroxylase	4	4	3.12841e+06	2.79793e+06	2.67418e+06	3.18098e+06	2.91553e+06	2.627e+06
P75736	YBFF_ECOLI	ybfF	Esterase YbfF	6	6	9.47635e+06	9.51075e+06	8.37646e+06	9.14957e+06	8.15569e+06	7.8923e+06
P75745	YBGK_ECOLI	ybgK	Uncharacterized protein YbgK	5	5	3.59164e+06	3.88158e+06	3.65794e+06	4.32356e+06	3.89814e+06	3.53431e+06
P75746	YBGL_ECOLI	ybgL	UPF0271 protein YbgL	2	2	1.586e+06	2.45686e+06	2.15049e+06		2.0321e+06	1.90838e+06
P75767	YBHK_ECOLI	ybhK	UPF0052 protein YbhK	4	4	2.04853e+06		2.56635e+06	2.01351e+06	2.61463e+06	2.37322e+06
P75777	YBHG_ECOLI	ybhG	UPF0194 membrane protein YbhG	5	5	1.01826e+07	1.00967e+07	1.05595e+07	1.07947e+07	1.07006e+07	1.08585e+07
P75780	FIU_ECOLI	fiu	Catecholate siderophore receptor Fiu	2	2	1.25032e+06	1.22361e+06	1.44691e+06	1.26378e+06	1.59196e+06	1.36704e+06
P75792	SUPH_ECOLI	ybiV	Sugar phosphatase YbiV	3	3	2.44539e+06	2.34702e+06	2.16965e+06	2.35169e+06	1.67935e+06	2.17048e+06
P75797	GSIB_ECOLI	gsiB	Glutathione-binding protein GsiB	5	5	3.91734e+06	3.55075e+06	3.50836e+06	3.62331e+06	3.75222e+06	3.53518e+06
P75809	YBJI_ECOLI	ybjI	Flavin mononucleotide phosphatase YbjI	3	3	4.45297e+06	4.35152e+06	4.08119e+06	3.91683e+06	3.50903e+06	3.8028e+06
P75818	YBJP_ECOLI	ybjP	Uncharacterized lipoprotein YbjP	5	5	3.28214e+07	3.16323e+07	3.28285e+07	3.44636e+07	3.19503e+07	3.29932e+07
P75820	AMID_ECOLI	amiD	N-acetylmuramoyl-L-alanine amidase AmiD	2	2	568090	648855	812585	624249	757290	889319
P75821	YBJS_ECOLI	ybjS	Uncharacterized protein YbjS	2	2	2.54801e+06	2.75683e+06	2.55121e+06	2.65754e+06	2.47388e+06	2.31713e+06
P75823	LTAE_ECOLI	ltaE	Low specificity L-threonine aldolase	9	9	2.07296e+07	2.03258e+07	1.66424e+07	2.05356e+07	1.72722e+07	1.69728e+07
P75828	YBJD_ECOLI	ybjD	Uncharacterized protein YbjD	3	3		782837	864895	988616	785746	937980
P75829	YBJX_ECOLI	ybjX	Uncharacterized protein YbjX	7	7	1.15277e+07	1.14117e+07	1.10382e+07	9.58122e+06	1.03725e+07	1.14354e+07
P75838	YCAO_ECOLI	ycaO	Ribosomal protein S12 methylthiotransferase accessory factor YcaO	12	12	3.55867e+07	3.61105e+07	3.53281e+07	3.68859e+07	3.62546e+07	3.61825e+07
P75849	YCBL_ECOLI	ycbL	Uncharacterized protein YcbL	3	3	2.14434e+07	2.24782e+07	2.13994e+07	1.87529e+07	1.90052e+07	2.09805e+07
P75863	YCBX_ECOLI	ycbX	Uncharacterized protein YcbX	8	8	7.64869e+06	8.31007e+06	8.72667e+06	7.57578e+06	8.24536e+06	8.73381e+06
P75864	RLMKL_ECOLI	rlmL	Ribosomal RNA large subunit methyltransferase K/L	16	16	7.08996e+06	6.56241e+06	6.54542e+06	7.40304e+06	6.35373e+06	6.68436e+06
P75867	LONH_ECOLI	ycbZ	Putative Lon protease homolog	6	6	5.92147e+06	6.17158e+06	5.4004e+06	5.75395e+06	6.11258e+06	6.50241e+06
P75870	YCCS_ECOLI	yccS	Inner membrane protein YccS	1	1	657707			625099	754775	737379
P75874	YCCU_ECOLI	yccU	Uncharacterized protein YccU	4	4	2.48608e+07	2.49765e+07	2.52304e+07	2.50874e+07	2.53822e+07	2.45914e+07
P75876	RLMI_ECOLI	rlmI	Ribosomal RNA large subunit methyltransferase I	12	12	2.25436e+07	2.46263e+07	2.38874e+07	2.39535e+07	2.3985e+07	2.37358e+07
P75882	GFCD_ECOLI	gfcD	Uncharacterized lipoprotein GfcD	16	16	1.96086e+07	2.0551e+07	2.06257e+07	2.07138e+07	2.07449e+07	2.00817e+07
P75883	GFCC_ECOLI	gfcC	Uncharacterized protein GfcC	4	4	7.47404e+06	6.72536e+06	5.45838e+06	6.43159e+06	5.24931e+06	5.1782e+06
P75884	GFCB_ECOLI	gfcB	Uncharacterized lipoprotein GfcB	5	5	6.78935e+06	6.53186e+06	6.97068e+06	6.59345e+06	7.04258e+06	7.22175e+06
P75913	GHRA_ECOLI	ghrA	Glyoxylate/hydroxypyruvate reductase A	5	5	4.6781e+06	4.90894e+06	4.66659e+06	4.81395e+06	4.53914e+06	4.63888e+06
P75914	YCDX_ECOLI	ycdX	Probable phosphatase YcdX	7	7	2.52178e+07	2.3951e+07	2.33817e+07	2.46461e+07	2.23209e+07	2.22609e+07
P75915	YCDY_ECOLI	ycdY	Chaperone protein YcdY	5	5	3.41016e+07	3.434e+07	3.18451e+07	3.82236e+07	3.37032e+07	3.19587e+07
P75931	YCEM_ECOLI	yceM	Putative oxidoreductase YceM	1	1	2.84463e+06	4.37499e+06	4.19036e+06	3.50555e+06	3.74714e+06	3.67561e+06
P75937	FLGE_ECOLI	flgE	Flagellar hook protein FlgE	6	6	1.56526e+07	1.60564e+07	1.59133e+07	1.61666e+07	1.66701e+07	1.6528e+07
P75938	FLGF_ECOLI	flgF	Flagellar basal-body rod protein FlgF	1	1	2.01679e+06		1.44941e+06	1.11915e+06	1.65985e+06	1.8446e+06
P75946	YCFL_ECOLI	ycfL	Uncharacterized protein YcfL	2	2	1.674e+06			996819		4.26563e+06
P75949	NAGZ_ECOLI	nagZ	Beta-hexosaminidase	8	8	5.85195e+06	5.36187e+06	5.56104e+06	5.25207e+06	5.74911e+06	5.90001e+06
P75954	YCFS_ECOLI	ycfS	Probable L,D-transpeptidase YcfS	3	3	1.49639e+06	1.76972e+06	1.59018e+06	1.72049e+06	1.47907e+06	1.03322e+06
P75957	LOLD_ECOLI	lolD	Lipoprotein-releasing system ATP-binding protein LolD	3	3	1.93292e+07	1.90831e+07	1.50458e+07	1.88414e+07	1.63019e+07	1.55927e+07
P75958	LOLE_ECOLI	lolE	Lipoprotein-releasing system transmembrane protein LolE	2	2	1.22933e+06	1.43112e+06	1.2977e+06			1.34426e+06
P75959	NAGK_ECOLI	nagK	N-acetyl-D-glucosamine kinase	4	4	8.03999e+06	8.19212e+06	7.74996e+06	8.6388e+06	7.83427e+06	8.42302e+06
P75960	NPD_ECOLI	cobB	NAD-dependent protein deacylase	5	5	1.73486e+07	1.6814e+07	1.69201e+07	1.72127e+07	1.7093e+07	1.63257e+07
P75966	RLUE_ECOLI	rluE	Ribosomal large subunit pseudouridine synthase E	3	3		957834	1.0111e+06	913208	842626	
P76002	PLIG_ECOLI	pliG	Inhibitor of g-type lysozyme	8	8	3.98899e+06	4.33811e+06	5.24195e+06	3.99114e+06	4.88673e+06	4.82669e+06
P76004	YCGM_ECOLI	ycgM	Uncharacterized protein YcgM	3	3	1.86548e+06	1.66015e+06	1.70535e+06	1.62443e+06	1.95761e+06	1.97276e+06
P76007	CVRA_ECOLI	cvrA	Cell volume regulation protein A	1	1			1.68034e+06		1.28337e+06	1.13472e+06
P76008	LDCA_ECOLI	ldcA	Murein tetrapeptide carboxypeptidase	6	6	7.1622e+06	7.05508e+06	6.85002e+06	7.2417e+06	7.42605e+06	6.7106e+06
P76010	YCGR_ECOLI	ycgR	Flagellar brake protein YcgR	2	2	890775	757726	767177	865058	924474	
P76014	DHAL_ECOLI	dhaL	PTS-dependent dihydroxyacetone kinase, ADP-binding subunit DhaL	3	3	2.24491e+07	2.27641e+07	2.15023e+07	2.2328e+07	2.16375e+07	2.204e+07
P76015	DHAK_ECOLI	dhaK	PTS-dependent dihydroxyacetone kinase, dihydroxyacetone-binding subunit DhaK	5	5	1.05167e+07	1.01668e+07	1.04176e+07	1.08287e+07	1.08797e+07	1.12755e+07
P76027	OPPD_ECOLI	oppD	Oligopeptide transport ATP-binding protein OppD	4	4	2.826e+06	3.9406e+06	4.03045e+06	4.36899e+06	4.49925e+06	3.83125e+06
P76034	YCIT_ECOLI	yciT	Uncharacterized HTH-type transcriptional regulator YciT	5	5	7.86901e+06	7.49475e+06	7.30056e+06	7.64752e+06	7.57667e+06	7.64225e+06
P76046	YCJX_ECOLI	ycjX	Uncharacterized protein YcjX	3	3	1.04957e+06	930133	1.04187e+06	897715	1.17618e+06	855462
P76049	YCJY_ECOLI	ycjY	Uncharacterized protein YcjY	4	4	5.13357e+06	5.35332e+06	5.10492e+06	4.9975e+06	5.94518e+06	4.40822e+06
P76053	SMRA_ECOLI	smrA	Probable DNA endonuclease SmrA	2	2	1.44789e+06	1.34235e+06	1.52233e+06	1.80976e+06		1.73683e+06
P76055	TTCA_ECOLI	ttcA	tRNA 2-thiocytidine biosynthesis protein TtcA	3	3	1.45412e+07	1.34074e+07	1.54975e+07	1.33232e+07	1.42936e+07	1.42675e+07
P76104	YDCP_ECOLI	ydcP	Uncharacterized protease YdcP	6	6	3.09297e+06	3.03408e+06	3.0871e+06	2.62336e+06	3.37708e+06	3.30664e+06
P76112	YNCA_ECOLI	yncA	N-acyltransferase YncA	2	2	5.83739e+06	5.9515e+06	5.49728e+06	6.22606e+06	5.99026e+06	5.36462e+06
P76116	YNCE_ECOLI	yncE	Uncharacterized protein YncE	9	9	1.85028e+07	1.93905e+07	1.84396e+07	2.01381e+07	1.9135e+07	1.92745e+07
P76149	SAD_ECOLI	sad	Succinate semialdehyde dehydrogenase [NAD(P)+] Sad	2	2			4.17187e+06	5.14219e+06	3.59605e+06	3.96616e+06
P76170	YNFB_ECOLI	ynfB	UPF0482 protein YnfB	2	2	5.99555e+06	6.55218e+06	6.2295e+06	6.62573e+06	5.71738e+06	5.97595e+06
P76177	YDGH_ECOLI	ydgH	Protein YdgH	21	21	8.0795e+07	8.12103e+07	7.89769e+07	7.72489e+07	7.89287e+07	7.94857e+07
P76187	YDHF_ECOLI	ydhF	Oxidoreductase YdhF	5	5	8.47657e+06	8.20162e+06	7.75622e+06	8.93537e+06	7.68118e+06	7.03934e+06
P76192	YDHV_ECOLI	ydhV	Uncharacterized oxidoreductase YdhV	8	8	8.92412e+06	8.63415e+06	8.07008e+06	8.93419e+06	8.21677e+06	8.20396e+06
P76193	YNHG_ECOLI	ynhG	Probable L,D-transpeptidase YnhG	6	6	6.86879e+06	6.97597e+06	6.61075e+06	7.3802e+06	6.84221e+06	6.38793e+06
P76204	YDIV_ECOLI	ydiV	Putative anti-FlhC(2)FlhD(4) factor YdiV	3	3	2.36269e+06	2.81201e+06	2.09526e+06	2.45765e+06	2.49055e+06	2.70013e+06
