Protein.Group	Protein.Names	Genes	First.Protein.Description	N.Sequences	N.Proteotypic.Sequences	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj1.mzML
P62617	ISPF_ECOLI	ispF	2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase	2	2	7.45055e+06	9.56845e+06	7.16278e+06	8.93312e+06	7.69427e+06	8.70359e+06
P62620	ISPG_ECOLI	ispG	4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase	21	21	2.84992e+07	2.6886e+07	2.90034e+07	2.72851e+07	2.89781e+07	2.72128e+07
P62623	ISPH_ECOLI	ispH	4-hydroxy-3-methylbut-2-enyl diphosphate reductase	9	9	7.17752e+06	6.92339e+06	7.27174e+06	7.43003e+06	7.78829e+06	7.30394e+06
P62672	APAG_ECOLI	apaG	Protein ApaG	2	2	4.82297e+06	4.26588e+06	5.45823e+06	4.6847e+06	4.80557e+06	4.51985e+06
P62707	GPMA_ECOLI	gpmA	2,3-bisphosphoglycerate-dependent phosphoglycerate mutase	20	20	2.09536e+08	2.00815e+08	2.18242e+08	2.10763e+08	2.09708e+08	1.97903e+08
P62768	YAEH_ECOLI	yaeH	UPF0325 protein YaeH	12	12	2.8453e+07	2.91772e+07	2.83647e+07	2.85466e+07	2.84216e+07	2.85391e+07
P62937ups|PPIA_HUMAN_UPS	Peptidyl-prolyl	Peptidyl-prolyl		7	7		1.24225e+08		1.23117e+08		1.19373e+08
P62988ups|UBIQ_HUMAN_UPS	Ubiquitin	Ubiquitin		4	4	947284	1.913e+07		1.89866e+07	720427	1.77033e+07
P63020	NFUA_ECOLI	nfuA	Fe/S biogenesis protein NfuA	6	6	6.81237e+07	6.56072e+07	6.71249e+07	6.69561e+07	6.27249e+07	5.86841e+07
P63165ups|SUMO1_HUMAN_UPS	Small	Small		19	19		9.47689e+07		9.6886e+07		9.22799e+07
P63177	RLMB_ECOLI	rlmB	23S rRNA (guanosine-2'-O-)-methyltransferase RlmB	7	7	2.01447e+07	2.22107e+07	1.99173e+07	2.09848e+07	2.01137e+07	2.28545e+07
P63224	GMHA_ECOLI	gmhA	Phosphoheptose isomerase	9	9	1.95059e+08	1.77962e+08	1.92233e+08	1.82561e+08	1.90728e+08	1.81752e+08
P63228	GMHB_ECOLI	gmhB	D,D-heptose 1,7-bisphosphate phosphatase	3	3	1.26995e+07	1.31815e+07	1.16852e+07	1.32052e+07	1.27587e+07	1.26408e+07
P63235	GADC_ECOLI	gadC	Probable glutamate/gamma-aminobutyrate antiporter	3	3	2.46374e+07	2.67886e+07	2.45738e+07	2.5921e+07	2.55054e+07	2.45047e+07
P63279ups|UBC9_HUMAN_UPS	SUMO-conjugating	SUMO-conjugating		5	5		7.47961e+07		7.26059e+07		7.69822e+07
P63284	CLPB_ECOLI	clpB	Chaperone protein ClpB	53	53	5.94394e+07	6.2865e+07	6.04448e+07	6.35803e+07	5.908e+07	6.22116e+07
P63386	MLAF_ECOLI	mlaF	Probable phospholipid import ATP-binding protein MlaF	3	3	2.95606e+06	3.50844e+06	3.32614e+06	3.73063e+06	3.27997e+06	4.31289e+06
P63389	YHES_ECOLI	yheS	Uncharacterized ABC transporter ATP-binding protein YheS	13	13	6.29429e+06	7.41043e+06	6.12914e+06	6.9985e+06	5.88013e+06	7.24392e+06
P63417	YHBS_ECOLI	yhbS	Uncharacterized N-acetyltransferase YhbS	6	6	3.94637e+07	3.80251e+07	4.15138e+07	3.90895e+07	3.95046e+07	3.92574e+07
P63883	AMIC_ECOLI	amiC	N-acetylmuramoyl-L-alanine amidase AmiC	6	6	4.42502e+06	4.56464e+06	4.66367e+06	4.6546e+06	4.47787e+06	4.56316e+06
P64423	ZNTB_ECOLI	zntB	Zinc transport protein ZntB	1	1	2.65194e+06	2.01239e+06	2.35905e+06	1.79578e+06	2.25014e+06	1.85451e+06
P64429	YPFJ_ECOLI	ypfJ	Uncharacterized protein YpfJ	3	3	6.43584e+06	6.83431e+06	6.74778e+06	5.62285e+06	6.64673e+06	5.99812e+06
P64451	YDCL_ECOLI	ydcL	Uncharacterized lipoprotein YdcL	2	2	1.32481e+07	1.52733e+07	1.39701e+07	1.52932e+07	1.42603e+07	1.40441e+07
P64455	YDCY_ECOLI	ydcY	Uncharacterized protein YdcY	1	1	5.28847e+07	5.68065e+07	5.29209e+07	4.94832e+07	5.24059e+07	5.16274e+07
P64463	YDFZ_ECOLI	ydfZ	Putative selenoprotein YdfZ	3	3	1.82939e+08	2.00548e+08	1.83358e+08	2.01183e+08	1.79647e+08	1.99928e+08
P64467	CNU_ECOLI	cnu	OriC-binding nucleoid-associated protein	4	4	2.91633e+07	2.98969e+07	3.00956e+07	2.94649e+07	2.78543e+07	2.84326e+07
P64476	YDIH_ECOLI	ydiH	Uncharacterized protein YdiH	2	2	5.17824e+06	6.00817e+06	5.47608e+06	5.929e+06	5.78903e+06	6.16086e+06
P64483	YEAK_ECOLI	yeaK	Uncharacterized protein YeaK	3	3	9.33655e+06	1.06851e+07	8.71812e+06	1.18314e+07	8.44992e+06	1.13669e+07
P64493	YOAF_ECOLI	yoaF	Uncharacterized protein YoaF	1	1	814297	975841	921193	751566	759279	1.4625e+06
P64499	YEBO_ECOLI	yebO	Uncharacterized protein YebO	3	3	1.8249e+07	1.93979e+07	1.99617e+07	1.84819e+07	1.80807e+07	1.81898e+07
P64506	YEBY_ECOLI	yebY	Uncharacterized protein YebY	1	1	2.85739e+06	3.25088e+06	2.70229e+06	2.94244e+06	2.69703e+06	3.41886e+06
P64519	YODD_ECOLI	yodD	Uncharacterized protein YodD	2	2	1.26525e+06	1.39081e+06	609103	1.31831e+06		1.03052e+06
P64530	RCNR_ECOLI	rcnR	Transcriptional repressor RcnR	2	2	1.50341e+06	1.26094e+06		1.37912e+06	1.36946e+06	1.53556e+06
P64534	RCNB_ECOLI	rcnB	Nickel/cobalt homeostasis protein RcnB	3	3	2.56349e+07	2.72058e+07	2.52086e+07	2.45318e+07	2.70496e+07	2.6265e+07
P64540	YFCL_ECOLI	yfcL	Uncharacterized protein YfcL	3	3	2.49053e+07	3.59698e+07	3.22767e+07	3.00338e+07	3.6611e+07	3.62933e+07
P64545	YFGG_ECOLI	yfgG	Uncharacterized protein YfgG	1	1	2.04282e+06	2.17804e+06	1.70552e+06	1.71459e+06	2.28735e+06	2.43447e+06
P64548	YFIR_ECOLI	yfiR	Uncharacterized protein YfiR	1	1	763486	828244	803811	726199	685768	895019
P64554	QUEE_ECOLI	queE	7-carboxy-7-deazaguanine synthase	7	7	3.06798e+07	3.29623e+07	3.56152e+07	3.46501e+07	3.4748e+07	3.25866e+07
P64559	CPTB_ECOLI	cptB	Antitoxin CptB	2	2	3.00493e+06	3.19679e+06	2.79541e+06	3.08994e+06	2.5302e+06	2.94767e+06
P64564	YGGT_ECOLI	yggT	Uncharacterized protein YggT	2	2	5.00421e+06	6.081e+06	6.26684e+06	6.03181e+06	5.81046e+06	6.2582e+06
P64581	YQJD_ECOLI	yqjD	Uncharacterized protein YqjD	4	4	2.14701e+08	2.25913e+08	2.36068e+08	2.44146e+08	2.16686e+08	2.25526e+08
P64585	YQJE_ECOLI	yqjE	Inner membrane protein YqjE	1	1	1.95655e+06	2.45495e+06	2.01868e+06	1.95057e+06	1.82541e+06	2.44115e+06
P64588	YQJI_ECOLI	yqjI	Transcriptional regulator YqjI	5	5	3.88578e+06	5.33812e+06	3.65296e+06	5.50645e+06	4.37513e+06	5.42693e+06
P64596	YRAP_ECOLI	yraP	Uncharacterized protein YraP	9	9	5.22471e+07	5.12713e+07	5.00169e+07	5.30557e+07	5.18738e+07	5.09053e+07
P64599	YHBT_ECOLI	yhbT	Uncharacterized protein YhbT	7	7	2.18906e+07	2.22277e+07	2.26139e+07	2.25444e+07	2.22724e+07	2.33289e+07
P64602	MLAB_ECOLI	mlaB	Probable phospholipid ABC transporter-binding protein MlaB	1	1	5.22704e+06	5.73308e+06	5.76265e+06	5.54569e+06	4.59615e+06	5.0498e+06
P64604	MLAD_ECOLI	mlaD	Probable phospholipid ABC transporter-binding protein MlaD	6	6	5.22256e+07	5.11928e+07	5.35502e+07	5.06646e+07	5.20938e+07	5.2087e+07
P64612	YHCM_ECOLI	yhcM	Uncharacterized protein YhcM	4	4	4.85905e+06	5.13334e+06	4.55257e+06	5.53497e+06	5.21925e+06	4.88334e+06
P64624	YHEO_ECOLI	yheO	Uncharacterized protein YheO	4	4	1.00174e+07	1.02865e+07	9.73754e+06	9.95679e+06	9.38225e+06	9.25672e+06
P64636	YRFG_ECOLI	yrfG	GMP/IMP nucleotidase YrfG	2	2	9.65717e+06	9.4594e+06	1.06135e+07	9.34816e+06	8.81437e+06	9.02524e+06
P65367	YQCA_ECOLI	yqcA	Uncharacterized protein YqcA	2	2	6.98345e+06	8.64272e+06	6.83175e+06	9.17608e+06	7.23623e+06	8.17084e+06
P65556	YFCD_ECOLI	yfcD	Uncharacterized Nudix hydrolase YfcD	6	6	6.92322e+06	6.31102e+06	7.33063e+06	6.67588e+06	6.94954e+06	6.90186e+06
P65870	QUED_ECOLI	queD	6-carboxy-5,6,7,8-tetrahydropterin synthase	4	4	8.87468e+06	9.46141e+06	9.15523e+06	9.58668e+06	8.29526e+06	8.91735e+06
P66817	DIAA_ECOLI	diaA	DnaA initiator-associating protein DiaA	3	3	1.42597e+07	1.28551e+07	1.35588e+07	1.27531e+07	1.40781e+07	1.27547e+07
P66948	YFGC_ECOLI	yfgC	TPR repeat-containing protein YfgC	7	7	1.10519e+07	1.20464e+07	1.07425e+07	1.16323e+07	1.04378e+07	1.20357e+07
P67080	YGGS_ECOLI	yggS	UPF0001 protein YggS	8	8	1.01536e+07	1.03595e+07	1.01495e+07	1.03489e+07	9.11237e+06	9.56168e+06
P67087	RSMI_ECOLI	rsmI	Ribosomal RNA small subunit methyltransferase I	7	7	3.04078e+07	2.98483e+07	3.12871e+07	3.07552e+07	3.06097e+07	3.21941e+07
P67095	YFCE_ECOLI	yfcE	Phosphodiesterase YfcE	2	2	1.78797e+07	1.76545e+07	1.84572e+07	1.75051e+07	1.78044e+07	1.68858e+07
P67244	YQHA_ECOLI	yqhA	UPF0114 protein YqhA	1	1	656508	435531	551063	523183	592565	725449
P67338	YOAH_ECOLI	yoaH	UPF0181 protein YoaH	1	1	2.80803e+06	2.71132e+06	2.41149e+06	2.83979e+06		2.80783e+06
P67601	YOBD_ECOLI	yobD	UPF0266 membrane protein YobD	1	1	469966	464713	385964	482395	584206	303065
P67603	YQFB_ECOLI	yqfB	UPF0267 protein YqfB	5	5	1.22426e+07	1.07096e+07	1.2252e+07	9.97872e+06	1.20285e+07	1.09991e+07
P67660	YHAJ_ECOLI	yhaJ	Uncharacterized HTH-type transcriptional regulator YhaJ	6	6	3.40451e+06	4.05574e+06	4.0103e+06	3.84541e+06	3.86868e+06	3.77556e+06
P67826	CUTC_ECOLI	cutC	Copper homeostasis protein CutC	5	5	7.22772e+06	7.47362e+06	7.39401e+06	7.34413e+06	7.4098e+06	9.46772e+06
P67910	HLDD_ECOLI	hldD	ADP-L-glycero-D-manno-heptose-6-epimerase	23	23	1.50571e+08	1.46103e+08	1.51796e+08	1.47852e+08	1.50392e+08	1.43798e+08
P68066	GRCA_ECOLI	grcA	Autonomous glycyl radical cofactor	15	15	2.00399e+09	2.10095e+09	1.97395e+09	2.05319e+09	1.74657e+09	2.03234e+09
P68187	MALK_ECOLI	malK	Maltose/maltodextrin import ATP-binding protein MalK	8	8	1.03574e+07	1.20659e+07	1.04773e+07	1.13539e+07	1.06114e+07	1.17494e+07
P68191	SRA_ECOLI	sra	Stationary-phase-induced ribosome-associated protein	2	2	2.74879e+07	2.24501e+07	2.78793e+07	2.14431e+07	2.66747e+07	2.21542e+07
P68206	YJBJ_ECOLI	yjbJ	UPF0337 protein YjbJ	2	2	2.19708e+07	2.19711e+07	2.16284e+07	1.73825e+07	2.18121e+07	2.21391e+07
P68398	TADA_ECOLI	tadA	tRNA-specific adenosine deaminase	1	1		1.93077e+06		1.93043e+06	1.98469e+06	1.68514e+06
P68567	RSMJ_ECOLI	rsmJ	Ribosomal RNA small subunit methyltransferase J	2	2	739153	870998	625205	874078	703258	650191
P68679	RS21_ECOLI	rpsU	30S ribosomal protein S21	6	6	5.14242e+08	5.71841e+08	5.1875e+08	5.66087e+08	5.18525e+08	5.83838e+08
P68688	GLRX1_ECOLI	grxA	Glutaredoxin-1	2	2	1.15059e+07	1.03205e+07	1.21121e+07	1.02399e+07	1.08762e+07	1.01347e+07
P68699	ATPL_ECOLI	atpE	ATP synthase subunit c	1	1	1.10354e+07	1.82322e+07	1.0532e+07	1.80403e+07	1.22972e+07	1.83413e+07
P68767	AMPA_ECOLI	pepA	Cytosol aminopeptidase	11	11	2.45613e+07	2.45459e+07	2.58202e+07	2.41444e+07	2.32854e+07	2.38843e+07
P68871ups|HBB_HUMAN_UPS	Hemoglobin	Hemoglobin		11	11	4.45805e+06	1.04964e+08	3.32758e+06	1.03098e+08	4.2226e+06	1.08236e+08
P68919	RL25_ECOLI	rplY	50S ribosomal protein L25	7	7	9.10443e+08	7.72375e+08	9.47218e+08	8.13667e+08	9.24558e+08	7.67317e+08
P69222	IF1_ECOLI	infA	Translation initiation factor IF-1	4	4	2.00716e+08	1.57289e+08	2.00239e+08	1.5777e+08	2.00362e+08	1.52376e+08
P69228	BAER_ECOLI	baeR	Transcriptional regulatory protein BaeR	12	12	7.5041e+06	7.66149e+06	7.57954e+06	8.13047e+06	7.96836e+06	7.79519e+06
P69330	CITD_ECOLI	citD	Citrate lyase acyl carrier protein	5	5	4.63966e+07	4.75579e+07	5.20452e+07	5.1619e+07	4.86404e+07	5.11558e+07
P69346	YEFM_ECOLI	yefM	Antitoxin YefM	1	1	4.56108e+06	4.31812e+06	5.45452e+06	4.62454e+06	4.87236e+06	5.28561e+06
P69407	RCSB_ECOLI	rcsB	Capsular synthesis regulator component B	9	9	6.45257e+07	5.96135e+07	6.43023e+07	5.76726e+07	6.20033e+07	5.69701e+07
P69411	RCSF_ECOLI	rcsF	Protein RcsF	2	2	3.59583e+07	3.68606e+07	3.6435e+07	3.5904e+07	3.73135e+07	3.72975e+07
P69425	TATB_ECOLI	tatB	Sec-independent protein translocase protein TatB	4	4	1.53153e+07	1.60278e+07	1.52739e+07	1.75564e+07	1.52822e+07	1.50463e+07
P69428	TATA_ECOLI	tatA	Sec-independent protein translocase protein TatA	2	2	1.74933e+08	1.65211e+08	1.62049e+08	1.87602e+08	1.65218e+08	1.73415e+08
P69441	KAD_ECOLI	adk	Adenylate kinase	16	16	4.15236e+08	3.95732e+08	4.18266e+08	3.90076e+08	4.11413e+08	3.93765e+08
P69490	CCME_ECOLI	ccmE	Cytochrome c-type biogenesis protein CcmE	1	1	2.89055e+06		3.22478e+06		2.66994e+06	
P69503	APT_ECOLI	apt	Adenine phosphoribosyltransferase	11	11	1.13129e+08	1.24068e+08	1.21914e+08	1.35027e+08	1.18541e+08	1.23716e+08
P69739	MBHS_ECOLI	hyaA	Hydrogenase-1 small chain	2	2	1.95769e+06	2.31684e+06		2.55509e+06	1.67958e+06	2.22611e+06
P69741	MBHT_ECOLI	hybO	Hydrogenase-2 small chain	3	3	1.85764e+07	1.99884e+07	1.9031e+07	1.85268e+07	1.95166e+07	1.90319e+07
P69776	LPP_ECOLI	lpp	Major outer membrane lipoprotein Lpp	3	3	4.09215e+08	4.40093e+08	4.12407e+08	4.44735e+08	4.25101e+08	4.6368e+08
P69783	PTGA_ECOLI	crr	Glucose-specific phosphotransferase enzyme IIA component	11	11	9.21532e+08	8.79556e+08	8.8513e+08	8.50299e+08	9.04332e+08	8.50169e+08
P69786	PTGCB_ECOLI	ptsG	PTS system glucose-specific EIICB component	11	11	4.10696e+07	4.15722e+07	4.0449e+07	4.16375e+07	4.06054e+07	4.0097e+07
P69791	PTQA_ECOLI	chbA	N,N'-diacetylchitobiose-specific phosphotransferase enzyme IIA component	1	1	1.30828e+06	800882	735360	826192	1.33925e+06	795133
P69795	PTQB_ECOLI	chbB	N,N'-diacetylchitobiose-specific phosphotransferase enzyme IIB component	1	1	899012		1.22068e+06	969217	720151	
P69797	PTNAB_ECOLI	manX	PTS system mannose-specific EIIAB component	18	18	9.17705e+07	8.90093e+07	8.96545e+07	9.10043e+07	9.27564e+07	9.31135e+07
P69801	PTNC_ECOLI	manY	Mannose permease IIC component	1	1	1.66481e+07	1.25167e+07	1.36649e+07	1.44198e+07	1.49836e+07	1.66216e+07
P69805	PTND_ECOLI	manZ	Mannose permease IID component	6	6	3.48697e+07	3.52066e+07	3.60704e+07	3.02234e+07	3.00089e+07	3.37813e+07
P69811	PTFAH_ECOLI	fruB	Multiphosphoryl transfer protein	22	22	1.1167e+08	1.05711e+08	1.13711e+08	1.01318e+08	1.13978e+08	1.00306e+08
P69829	PTSN_ECOLI	ptsN	Nitrogen regulatory protein	7	7	1.13337e+07	1.03574e+07	1.15e+07	1.05643e+07	1.16051e+07	1.15223e+07
P69853	DMSD_ECOLI	dmsD	Tat proofreading chaperone DmsD	4	4	2.97966e+06	3.47329e+06	3.3736e+06	3.70612e+06	3.14143e+06	3.71596e+06
P69874	POTA_ECOLI	potA	Spermidine/putrescine import ATP-binding protein PotA	6	6	2.76106e+07	2.80633e+07	2.75293e+07	2.72716e+07	2.983e+07	2.67221e+07
P69902	FCTA_ECOLI	frc	Formyl-coenzyme A transferase	8	8	7.3383e+06	7.80356e+06	7.29975e+06	8.27633e+06	7.96626e+06	7.26455e+06
P69905ups|HBA_HUMAN_UPS	Hemoglobin	Hemoglobin		7	7		8.10492e+07	4.74199e+06	8.32778e+07		8.52495e+07
P69908	DCEA_ECOLI	gadA	Glutamate decarboxylase alpha	19	3	2.39784e+08	2.44401e+08	2.4245e+08	2.46138e+08	2.43955e+08	2.41957e+08
P69910	DCEB_ECOLI	gadB	Glutamate decarboxylase beta	3	3	3.68709e+07	3.88809e+07	3.88362e+07	3.54782e+07	4.05276e+07	3.38591e+07
P69913	CSRA_ECOLI	csrA	Carbon storage regulator	3	3	1.66172e+08	1.50717e+08	1.55262e+08	1.40291e+08	1.47653e+08	1.3793e+08
P69924	RIR2_ECOLI	nrdB	Ribonucleoside-diphosphate reductase 1 subunit beta	16	16	2.579e+07	2.9212e+07	2.56689e+07	2.97026e+07	2.54487e+07	3.03817e+07
P69931	HDA_ECOLI	hda	DnaA-homolog protein hda	8	8	5.11186e+06	4.88931e+06	4.97056e+06	5.07979e+06	5.43102e+06	5.21114e+06
P75691	YAHK_ECOLI	yahK	Uncharacterized zinc-type alcohol dehydrogenase-like protein YahK	4	4	3.95967e+06	3.58187e+06	3.52227e+06	3.64897e+06	3.63471e+06	3.52783e+06
P75713	YLBA_ECOLI	ylbA	Uncharacterized protein YlbA	1	1		1.06311e+06	1.11234e+06	978496	799984	1.06581e+06
P75726	CILA_ECOLI	citF	Citrate lyase alpha chain	13	13	3.46161e+07	3.5505e+07	3.39649e+07	3.43621e+07	3.34869e+07	3.54769e+07
P75728	UBIF_ECOLI	ubiF	2-octaprenyl-3-methyl-6-methoxy-1,4-benzoquinol hydroxylase	4	4	2.3713e+06	2.52195e+06	2.64394e+06	2.35315e+06	2.38767e+06	2.67959e+06
P75736	YBFF_ECOLI	ybfF	Esterase YbfF	6	6	9.90296e+06	1.19237e+07	1.0767e+07	1.17155e+07	1.07407e+07	1.21508e+07
P75745	YBGK_ECOLI	ybgK	Uncharacterized protein YbgK	5	5	3.43355e+06	3.51641e+06	3.30222e+06	3.63633e+06	3.5457e+06	3.83846e+06
P75746	YBGL_ECOLI	ybgL	UPF0271 protein YbgL	2	2	2.32463e+06	1.73508e+06	1.66272e+06		2.12805e+06	
P75767	YBHK_ECOLI	ybhK	UPF0052 protein YbhK	4	4	1.74605e+06	1.4865e+06	1.72181e+06		1.80104e+06	1.30316e+06
P75777	YBHG_ECOLI	ybhG	UPF0194 membrane protein YbhG	6	6	1.14073e+07	1.09222e+07	1.2305e+07	1.11751e+07	1.1927e+07	1.14658e+07
P75780	FIU_ECOLI	fiu	Catecholate siderophore receptor Fiu	2	2	1.52448e+06	1.30985e+06	1.62229e+06	1.28081e+06	1.5495e+06	1.34009e+06
P75792	SUPH_ECOLI	ybiV	Sugar phosphatase YbiV	2	2	2.37616e+06	2.6746e+06	2.22849e+06	2.91627e+06	2.17805e+06	2.76439e+06
P75797	GSIB_ECOLI	gsiB	Glutathione-binding protein GsiB	5	5	2.56348e+06	2.52786e+06	2.29236e+06	2.62196e+06	2.57494e+06	2.72476e+06
P75809	YBJI_ECOLI	ybjI	Flavin mononucleotide phosphatase YbjI	3	3	3.88905e+06	4.72135e+06	4.294e+06	4.96068e+06	3.85975e+06	4.58589e+06
P75818	YBJP_ECOLI	ybjP	Uncharacterized lipoprotein YbjP	5	5	3.2886e+07	3.33786e+07	3.23084e+07	3.12722e+07	3.14542e+07	3.44707e+07
P75820	AMID_ECOLI	amiD	N-acetylmuramoyl-L-alanine amidase AmiD	2	2	733303	452914	640484	593652	603761	504111
P75821	YBJS_ECOLI	ybjS	Uncharacterized protein YbjS	2	2	2.40495e+06	2.90457e+06	2.56357e+06	3.08154e+06	2.76564e+06	2.98676e+06
P75823	LTAE_ECOLI	ltaE	Low specificity L-threonine aldolase	10	10	1.71814e+07	2.03074e+07	1.82989e+07	2.03418e+07	1.72035e+07	2.00206e+07
P75829	YBJX_ECOLI	ybjX	Uncharacterized protein YbjX	7	7	1.16474e+07	1.40743e+07	1.2531e+07	1.3167e+07	1.28121e+07	1.24329e+07
P75838	YCAO_ECOLI	ycaO	Ribosomal protein S12 methylthiotransferase accessory factor YcaO	12	12	3.7324e+07	3.80339e+07	3.70441e+07	3.60989e+07	3.72578e+07	3.74894e+07
P75849	YCBL_ECOLI	ycbL	Uncharacterized protein YcbL	3	3	2.54903e+07	2.26863e+07	2.52922e+07	2.27974e+07	2.36779e+07	1.96852e+07
P75863	YCBX_ECOLI	ycbX	Uncharacterized protein YcbX	9	9	6.26472e+06	6.30948e+06	7.42258e+06	6.39338e+06	6.56759e+06	6.45423e+06
P75864	RLMKL_ECOLI	rlmL	Ribosomal RNA large subunit methyltransferase K/L	15	15	6.3155e+06	7.03274e+06	6.78034e+06	7.2624e+06	6.63931e+06	7.37955e+06
P75867	LONH_ECOLI	ycbZ	Putative Lon protease homolog	7	7	6.2201e+06	5.86846e+06	6.82739e+06	6.51251e+06	5.57186e+06	6.0607e+06
P75870	YCCS_ECOLI	yccS	Inner membrane protein YccS	1	1	621037	676110	654415	632454		659035
P75874	YCCU_ECOLI	yccU	Uncharacterized protein YccU	4	4	2.39538e+07	2.4495e+07	2.54677e+07	2.39124e+07	2.29553e+07	2.44873e+07
P75876	RLMI_ECOLI	rlmI	Ribosomal RNA large subunit methyltransferase I	12	12	2.59546e+07	2.60287e+07	2.62194e+07	2.63842e+07	2.60041e+07	2.51226e+07
P75882	GFCD_ECOLI	gfcD	Uncharacterized lipoprotein GfcD	17	17	2.2278e+07	2.18209e+07	2.13861e+07	2.24322e+07	2.13882e+07	2.2545e+07
P75883	GFCC_ECOLI	gfcC	Uncharacterized protein GfcC	3	3	4.83786e+06	7.11999e+06	4.95939e+06	6.50036e+06	4.39448e+06	6.64832e+06
P75884	GFCB_ECOLI	gfcB	Uncharacterized lipoprotein GfcB	6	6	7.27664e+06	6.88724e+06	7.97806e+06	6.54072e+06	7.2653e+06	7.35119e+06
P75913	GHRA_ECOLI	ghrA	Glyoxylate/hydroxypyruvate reductase A	5	5	4.60273e+06	4.74331e+06	4.907e+06	4.95144e+06	4.67389e+06	4.66185e+06
P75914	YCDX_ECOLI	ycdX	Probable phosphatase YcdX	7	7	2.24002e+07	2.43849e+07	2.28179e+07	2.35366e+07	2.33529e+07	2.47266e+07
P75915	YCDY_ECOLI	ycdY	Chaperone protein YcdY	5	5	3.35039e+07	3.54621e+07	3.55009e+07	3.54663e+07	3.20702e+07	3.86906e+07
P75931	YCEM_ECOLI	yceM	Putative oxidoreductase YceM	1	1	2.76873e+06	2.80062e+06		4.00058e+06	3.53999e+06	4.3345e+06
P75937	FLGE_ECOLI	flgE	Flagellar hook protein FlgE	7	7	1.67965e+07	1.86675e+07	1.71836e+07	1.79536e+07	1.85134e+07	1.76849e+07
P75938	FLGF_ECOLI	flgF	Flagellar basal-body rod protein FlgF	1	1	2.73872e+06		2.41736e+06	2.01497e+06	1.76944e+06	
P75946	YCFL_ECOLI	ycfL	Uncharacterized protein YcfL	1	1		1.0481e+06		945995		1.15188e+06
P75949	NAGZ_ECOLI	nagZ	Beta-hexosaminidase	8	8	5.96352e+06	5.93497e+06	5.5063e+06	5.1566e+06	5.22644e+06	5.41746e+06
P75954	YCFS_ECOLI	ycfS	Probable L,D-transpeptidase YcfS	3	3	1.48896e+06	1.58293e+06	1.32975e+06	1.53629e+06	1.36867e+06	1.62591e+06
P75957	LOLD_ECOLI	lolD	Lipoprotein-releasing system ATP-binding protein LolD	3	3	1.35468e+07	2.10149e+07	1.89119e+07	2.17758e+07	1.67886e+07	2.03409e+07
P75958	LOLE_ECOLI	lolE	Lipoprotein-releasing system transmembrane protein LolE	1	1				1.58194e+06	1.94684e+06	
P75959	NAGK_ECOLI	nagK	N-acetyl-D-glucosamine kinase	5	5	9.61609e+06	9.54339e+06	1.0106e+07	9.77753e+06	9.89729e+06	1.04649e+07
P75960	NPD_ECOLI	cobB	NAD-dependent protein deacylase	5	5	1.77103e+07	1.77427e+07	1.7757e+07	1.75565e+07	1.8151e+07	1.78203e+07
P75966	RLUE_ECOLI	rluE	Ribosomal large subunit pseudouridine synthase E	3	3	2.17729e+06		2.3116e+06	1.62858e+06	2.25737e+06	
P76002	PLIG_ECOLI	pliG	Inhibitor of g-type lysozyme	7	7	7.02227e+06	5.52837e+06	6.79041e+06	5.86987e+06	6.95146e+06	5.24888e+06
P76004	YCGM_ECOLI	ycgM	Uncharacterized protein YcgM	3	3	2.70317e+06	2.23416e+06	2.09862e+06	2.20238e+06	2.56491e+06	1.89125e+06
P76007	CVRA_ECOLI	cvrA	Cell volume regulation protein A	1	1	1.33892e+06		1.18943e+06		1.11667e+06	
P76008	LDCA_ECOLI	ldcA	Murein tetrapeptide carboxypeptidase	6	6	8.29529e+06	7.88083e+06	8.3788e+06	7.73504e+06	7.95194e+06	7.55558e+06
P76010	YCGR_ECOLI	ycgR	Flagellar brake protein YcgR	2	2		1.06787e+06	1.24673e+06	1.13166e+06		1.10864e+06
P76014	DHAL_ECOLI	dhaL	PTS-dependent dihydroxyacetone kinase, ADP-binding subunit DhaL	3	3	2.06586e+07	2.21842e+07	2.31211e+07	2.33129e+07	2.19749e+07	2.16768e+07
P76015	DHAK_ECOLI	dhaK	PTS-dependent dihydroxyacetone kinase, dihydroxyacetone-binding subunit DhaK	7	7	1.06465e+07	1.04901e+07	1.06995e+07	9.76578e+06	1.07626e+07	1.00319e+07
P76027	OPPD_ECOLI	oppD	Oligopeptide transport ATP-binding protein OppD	6	6	4.79744e+06	4.96503e+06	5.2965e+06	4.16842e+06	5.64501e+06	4.80444e+06
